s,lab,ldef
http://purl.obolibrary.org/obo/PHIPO_0000787,sensitive to phosphomycin,
http://purl.obolibrary.org/obo/PHIPO_0000851,sensitive to captan,
http://purl.obolibrary.org/obo/PHIPO_0000766,sensitive to pentamidine,
http://purl.obolibrary.org/obo/PHIPO_0000830,sensitive to ofloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000745,sensitive to neomycin,
http://purl.obolibrary.org/obo/PHIPO_0000724,sensitive to alexidine,
http://purl.obolibrary.org/obo/PHIPO_0000782,sensitive to nifurtimox,
http://purl.obolibrary.org/obo/PHIPO_0000761,sensitive to valinomycin,
http://purl.obolibrary.org/obo/PHIPO_0000740,sensitive to oxacillin,
http://purl.obolibrary.org/obo/PHIPO_0000979,sensitive to dithiothreitol,
http://purl.obolibrary.org/obo/PHIPO_0000889,sensitive to clindamycin,
http://purl.obolibrary.org/obo/PHIPO_0000868,sensitive to chlortetracycline,
http://purl.obolibrary.org/obo/PHIPO_0000847,sensitive to posaconazole,
http://purl.obolibrary.org/obo/PHIPO_0000826,sensitive to ticarcillin,
http://purl.obolibrary.org/obo/PHIPO_0000884,sensitive to cefazolin,
http://purl.obolibrary.org/obo/PHIPO_0000805,sensitive to colistin,
http://purl.obolibrary.org/obo/PHIPO_0000799,sensitive to ciprofloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000863,sensitive to camptothecin,
http://purl.obolibrary.org/obo/PHIPO_0000778,sensitive to eflornithine,
http://purl.obolibrary.org/obo/PHIPO_0000842,sensitive to piperacillin,
http://purl.obolibrary.org/obo/PHIPO_0000757,sensitive to fenhexamid,
http://purl.obolibrary.org/obo/PHIPO_0000821,sensitive to cefuroximel,
http://purl.obolibrary.org/obo/PHIPO_0000736,sensitive to benznidazole,
http://purl.obolibrary.org/obo/PHIPO_0000800,sensitive to farnesol,
http://purl.obolibrary.org/obo/PHIPO_0000773,sensitive to nystatin,
http://purl.obolibrary.org/obo/PHIPO_0000397,sensitive to iprodione,
http://purl.obolibrary.org/obo/PHIPO_0000859,sensitive to micafungin,
http://purl.obolibrary.org/obo/PHIPO_0000838,sensitive to diniconazole,
http://purl.obolibrary.org/obo/PHIPO_0001020,sensitive to calcofluor white,
http://purl.obolibrary.org/obo/PHIPO_0000902,sensitive to sparfloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000896,sensitive to spiroxamine,
http://purl.obolibrary.org/obo/PHIPO_0000817,sensitive to isoniazid,
http://purl.obolibrary.org/obo/PHIPO_0000875,sensitive to verapamil,
http://purl.obolibrary.org/obo/PHIPO_0000392,sensitive to thiophanate methyl,
http://purl.obolibrary.org/obo/PHIPO_0000854,sensitive to gramicidin D,
http://purl.obolibrary.org/obo/PHIPO_0000769,sensitive to gatifloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000833,sensitive to imipenem,
http://purl.obolibrary.org/obo/PHIPO_0000748,sensitive to daptomycin,
http://purl.obolibrary.org/obo/PHIPO_0000891,sensitive to hygromycin B,
http://purl.obolibrary.org/obo/PHIPO_0000812,sensitive to norfloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000727,sensitive to clofazimine,
http://purl.obolibrary.org/obo/PHIPO_0000870,sensitive to miconazole,
http://purl.obolibrary.org/obo/PHIPO_0000785,sensitive to sulfanilamide,
http://purl.obolibrary.org/obo/PHIPO_0000764,sensitive to kanamycin A,
http://purl.obolibrary.org/obo/PHIPO_0000743,sensitive to tridemorph,
http://purl.obolibrary.org/obo/PHIPO_0000722,sensitive to rotenone,
http://purl.obolibrary.org/obo/PHIPO_0000780,sensitive to epoxyconazole,
http://purl.obolibrary.org/obo/PHIPO_0000977,sensitive to sodium dodecyl sulfate,
http://purl.obolibrary.org/obo/PHIPO_0000829,sensitive to paromomycin,
http://purl.obolibrary.org/obo/PHIPO_0000887,sensitive to ethambutol,
http://purl.obolibrary.org/obo/PHIPO_0000808,sensitive to pyrimethanil,
http://purl.obolibrary.org/obo/PHIPO_0000866,sensitive to hymexazol,
http://purl.obolibrary.org/obo/PHIPO_0000845,sensitive to meropenem,
http://purl.obolibrary.org/obo/PHIPO_0000824,sensitive to tiamulin,
http://purl.obolibrary.org/obo/PHIPO_0000739,sensitive to latrunculin A,
http://purl.obolibrary.org/obo/PHIPO_0000882,sensitive to tetracycline,
http://purl.obolibrary.org/obo/PHIPO_0000803,sensitive to ketoconazole,
http://purl.obolibrary.org/obo/PHIPO_0000797,sensitive to caspofungin,
http://purl.obolibrary.org/obo/PHIPO_0000718,sensitive to polymyxin B1,
http://purl.obolibrary.org/obo/PHIPO_0000861,sensitive to cycloheximide,
http://purl.obolibrary.org/obo/PHIPO_0000776,sensitive to trichostatin A,
http://purl.obolibrary.org/obo/PHIPO_0000840,sensitive to dicloxacillin,
http://purl.obolibrary.org/obo/PHIPO_0000755,sensitive to amikacin,
http://purl.obolibrary.org/obo/PHIPO_0000734,sensitive to plumbagin,
http://purl.obolibrary.org/obo/PHIPO_0000792,sensitive to linezolid,
http://purl.obolibrary.org/obo/PHIPO_0000713,sensitive to mupirocin,
http://purl.obolibrary.org/obo/PHIPO_0000771,sensitive to ampicillin,
http://purl.obolibrary.org/obo/PHIPO_0000750,sensitive to aztreonam,
http://purl.obolibrary.org/obo/PHIPO_0000975,increased population growth,
http://purl.obolibrary.org/obo/PHIPO_0001084,increased population growth rate,
http://purl.obolibrary.org/obo/PHIPO_0000974,decreased population growth,
http://purl.obolibrary.org/obo/PHIPO_0001085,decreased population growth rate,
http://purl.obolibrary.org/obo/PHIPO_0000022,increased resistance to chemical,
http://purl.obolibrary.org/obo/PHIPO_0000412,increased resistance to chemical during growth,
http://purl.obolibrary.org/obo/PHIPO_0000559,resistance to latrunculin A,
http://purl.obolibrary.org/obo/PHIPO_0000623,resistance to bifonazole,
http://purl.obolibrary.org/obo/PHIPO_0000538,resistance to isoniazid,
http://purl.obolibrary.org/obo/PHIPO_0000681,resistance to nystatin,
http://purl.obolibrary.org/obo/PHIPO_0000602,resistance to ethionamide,
http://purl.obolibrary.org/obo/PHIPO_0000596,resistance to eflornithine,
http://purl.obolibrary.org/obo/PHIPO_0000660,resistance to ceftazidime,
http://purl.obolibrary.org/obo/PHIPO_0000575,resistance to micafungin,
http://purl.obolibrary.org/obo/PHIPO_0000554,resistance to nisin,
http://purl.obolibrary.org/obo/PHIPO_0000533,resistance to gramicidin D,
http://purl.obolibrary.org/obo/PHIPO_0000591,resistance to alexidine,
http://purl.obolibrary.org/obo/PHIPO_0000570,resistance to sulfanilamide,
http://purl.obolibrary.org/obo/PHIPO_0000709,resistance to clofazimine,
http://purl.obolibrary.org/obo/PHIPO_0000704,resistance to lincomycin,
http://purl.obolibrary.org/obo/PHIPO_0000698,resistance to trichostatin A,
http://purl.obolibrary.org/obo/PHIPO_0000619,resistance to farnesol,
http://purl.obolibrary.org/obo/PHIPO_0000677,resistance to ceftriaxone,
http://purl.obolibrary.org/obo/PHIPO_0000656,resistance to nicotinamide,
http://purl.obolibrary.org/obo/PHIPO_0000635,resistance to closantel,
http://purl.obolibrary.org/obo/PHIPO_0000693,resistance to carbapenems,
http://purl.obolibrary.org/obo/PHIPO_0000529,resistance to virginiamycin,
http://purl.obolibrary.org/obo/PHIPO_0000672,resistance to pentamidine,
http://purl.obolibrary.org/obo/PHIPO_0000587,resistance to vinclozolin,
http://purl.obolibrary.org/obo/PHIPO_0000651,resistance to neomycin,
http://purl.obolibrary.org/obo/PHIPO_0000566,resistance to tridemorph,
http://purl.obolibrary.org/obo/PHIPO_0000630,resistance to oligomycin,
http://purl.obolibrary.org/obo/PHIPO_0000545,resistance to chlorothalonil,
http://purl.obolibrary.org/obo/PHIPO_0000524,resistance to ketoconazole,
http://purl.obolibrary.org/obo/PHIPO_0000582,resistance to cefuroxime,
http://purl.obolibrary.org/obo/PHIPO_0000561,resistance to tylosin,
http://purl.obolibrary.org/obo/PHIPO_0000540,resistance to polymyxin B,
http://purl.obolibrary.org/obo/PHIPO_0000386,resistance to naftifine,
http://purl.obolibrary.org/obo/PHIPO_0000381,resistance to benomyl,
http://purl.obolibrary.org/obo/PHIPO_0000689,resistance to chloramphenicol,
http://purl.obolibrary.org/obo/PHIPO_0000668,resistance to cefoxitin,
http://purl.obolibrary.org/obo/PHIPO_0000647,resistance to abamectin,
http://purl.obolibrary.org/obo/PHIPO_0000711,resistance to camptothecin,
http://purl.obolibrary.org/obo/PHIPO_0000626,resistance to prothionamide,
http://purl.obolibrary.org/obo/PHIPO_0000684,resistance to minocycline,
http://purl.obolibrary.org/obo/PHIPO_0000605,resistance to 4-aminosalicylic acid,
http://purl.obolibrary.org/obo/PHIPO_0000599,resistance to telithromycin,
http://purl.obolibrary.org/obo/PHIPO_0000663,resistance to difenoconazole,
http://purl.obolibrary.org/obo/PHIPO_0000578,resistance to nifurtimox,
http://purl.obolibrary.org/obo/PHIPO_0000642,resistance to plumbagin,
http://purl.obolibrary.org/obo/PHIPO_0000557,resistance to myriocin,
http://purl.obolibrary.org/obo/PHIPO_0000621,resistance to gatifloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000536,resistance to triclosan,
http://purl.obolibrary.org/obo/PHIPO_0000600,resistance to capreomycin,
http://purl.obolibrary.org/obo/PHIPO_0000594,resistance to cefpodoxime proxetil,
http://purl.obolibrary.org/obo/PHIPO_0000573,resistance to gentamycin C1,
http://purl.obolibrary.org/obo/PHIPO_0000552,resistance to cefuroximel,
http://purl.obolibrary.org/obo/PHIPO_0000531,resistance to cercosporamide,
http://purl.obolibrary.org/obo/PHIPO_0000377,resistance to carboxin,
http://purl.obolibrary.org/obo/PHIPO_0000707,resistance to hymexazol,
http://purl.obolibrary.org/obo/PHIPO_0000659,resistance to gentamicin,
http://purl.obolibrary.org/obo/PHIPO_0000702,resistance to phosphomycin,
http://purl.obolibrary.org/obo/PHIPO_0000696,resistance to copper sulphate,
http://purl.obolibrary.org/obo/PHIPO_0000617,resistance to verapamil,
http://purl.obolibrary.org/obo/PHIPO_0000675,resistance to itraconazole,
http://purl.obolibrary.org/obo/PHIPO_0000654,resistance to valinomycin,
http://purl.obolibrary.org/obo/PHIPO_0000569,resistance to netilmicin,
http://purl.obolibrary.org/obo/PHIPO_0000633,resistance to tigecycline,
http://purl.obolibrary.org/obo/PHIPO_0000548,resistance to hygromycin B,
http://purl.obolibrary.org/obo/PHIPO_0000691,resistance to emamectin,
http://purl.obolibrary.org/obo/PHIPO_0000612,resistance to tunicamycin,
http://purl.obolibrary.org/obo/PHIPO_0000527,resistance to enrofloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000670,resistance to levofloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000564,resistance to mecillinam,
http://purl.obolibrary.org/obo/PHIPO_0000543,resistance to teicoplanin,
http://purl.obolibrary.org/obo/PHIPO_0000580,resistance to sulfadimethoxine,
http://purl.obolibrary.org/obo/PHIPO_0000389,resistance to iprodione,
http://purl.obolibrary.org/obo/PHIPO_0000384,resistance to thiophanate methyl,
http://purl.obolibrary.org/obo/PHIPO_0000629,resistance to colistin,
http://purl.obolibrary.org/obo/PHIPO_0000608,resistance to rifabutin,
http://purl.obolibrary.org/obo/PHIPO_0000666,resistance to cyclosporine A,
http://purl.obolibrary.org/obo/PHIPO_0000645,resistance to ticarcillin,
http://purl.obolibrary.org/obo/PHIPO_0000624,resistance to azithromycin,
http://purl.obolibrary.org/obo/PHIPO_0000539,resistance to ciprofloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000682,resistance to propiconazole,
http://purl.obolibrary.org/obo/PHIPO_0000603,resistance to doxycycline,
http://purl.obolibrary.org/obo/PHIPO_0000597,resistance to polymyxin B1,
http://purl.obolibrary.org/obo/PHIPO_0000661,resistance to sulfisoxazole,
http://purl.obolibrary.org/obo/PHIPO_0000576,resistance to strobilurin A,
http://purl.obolibrary.org/obo/PHIPO_0000640,resistance to sparfloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000555,resistance to tetracycline,
http://purl.obolibrary.org/obo/PHIPO_0000534,resistance to actinomycin D,
http://purl.obolibrary.org/obo/PHIPO_0000592,resistance to fludioxonil,
http://purl.obolibrary.org/obo/PHIPO_0000571,resistance to leptomycin B,
http://purl.obolibrary.org/obo/PHIPO_0000550,resistance to ampicillin,
http://purl.obolibrary.org/obo/PHIPO_0000705,resistance to norfloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000699,resistance to doripenem,
http://purl.obolibrary.org/obo/PHIPO_0000678,resistance to paromomycin,
http://purl.obolibrary.org/obo/PHIPO_0000657,resistance to sulbactam,
http://purl.obolibrary.org/obo/PHIPO_0000636,resistance to diniconazole,
http://purl.obolibrary.org/obo/PHIPO_0000700,resistance to miconazole,
http://purl.obolibrary.org/obo/PHIPO_0000694,resistance to daptomycin,
http://purl.obolibrary.org/obo/PHIPO_0000615,resistance to D-cycloserine,
http://purl.obolibrary.org/obo/PHIPO_0000673,resistance to thiabendazole,
http://purl.obolibrary.org/obo/PHIPO_0000588,resistance to trimethoprim,
http://purl.obolibrary.org/obo/PHIPO_0000652,resistance to rapamycin,
http://purl.obolibrary.org/obo/PHIPO_0000567,resistance to mancozeb,
http://purl.obolibrary.org/obo/PHIPO_0000631,resistance to cefepime,
http://purl.obolibrary.org/obo/PHIPO_0000546,resistance to cefotetan,
http://purl.obolibrary.org/obo/PHIPO_0000610,resistance to linezolid,
http://purl.obolibrary.org/obo/PHIPO_0000583,resistance to antimycin A,
http://purl.obolibrary.org/obo/PHIPO_0000562,resistance to trovafloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000541,resistance to benznidazole,
http://purl.obolibrary.org/obo/PHIPO_0000520,resistance to florfenicol,
http://purl.obolibrary.org/obo/PHIPO_0000387,resistance to terbinafine,
http://purl.obolibrary.org/obo/PHIPO_0000382,resistance to diethofencarb,
http://purl.obolibrary.org/obo/PHIPO_0000669,resistance to fenarimol,
http://purl.obolibrary.org/obo/PHIPO_0000648,resistance to miltefosine,
http://purl.obolibrary.org/obo/PHIPO_0000712,resistance to cefazolin,
http://purl.obolibrary.org/obo/PHIPO_0000627,resistance to copper,
http://purl.obolibrary.org/obo/PHIPO_0000685,resistance to tobramycin,
http://purl.obolibrary.org/obo/PHIPO_0000606,resistance to rifampicin,
http://purl.obolibrary.org/obo/PHIPO_0000664,resistance to spiroxamine,
http://purl.obolibrary.org/obo/PHIPO_0000579,resistance to rotenone,
http://purl.obolibrary.org/obo/PHIPO_0000643,resistance to imipenem,
http://purl.obolibrary.org/obo/PHIPO_0000558,resistance to benzylpenicillin,
http://purl.obolibrary.org/obo/PHIPO_0000622,resistance to erythromycin A,
http://purl.obolibrary.org/obo/PHIPO_0000537,resistance to captan,
http://purl.obolibrary.org/obo/PHIPO_0000601,resistance to amikacin,
http://purl.obolibrary.org/obo/PHIPO_0000574,resistance to pyrazinecarboxamide,
http://purl.obolibrary.org/obo/PHIPO_0000553,resistance to aztreonam,
http://purl.obolibrary.org/obo/PHIPO_0000532,resistance to oxytetracycline,
http://purl.obolibrary.org/obo/PHIPO_0000590,resistance to voriconazole,
http://purl.obolibrary.org/obo/PHIPO_0000708,resistance to cephalexin,
http://purl.obolibrary.org/obo/PHIPO_0000639,resistance to quinupristin-dalfopristin,
http://purl.obolibrary.org/obo/PHIPO_0000703,resistance to aureobasidin A,
http://purl.obolibrary.org/obo/PHIPO_0000697,resistance to fosfomycin,
http://purl.obolibrary.org/obo/PHIPO_0000618,resistance to streptomycin sulfate,
http://purl.obolibrary.org/obo/PHIPO_0000676,resistance to nitrofurantoin,
http://purl.obolibrary.org/obo/PHIPO_0000655,resistance to salicylhydroxamic acid,
http://purl.obolibrary.org/obo/PHIPO_0000634,resistance to tricyclazole,
http://purl.obolibrary.org/obo/PHIPO_0000549,resistance to triclabendazole,
http://purl.obolibrary.org/obo/PHIPO_0000692,resistance to penicillin,
http://purl.obolibrary.org/obo/PHIPO_0000613,resistance to epoxyconazole,
http://purl.obolibrary.org/obo/PHIPO_0000528,resistance to prochloraz,
http://purl.obolibrary.org/obo/PHIPO_0000671,resistance to spectinomycin,
http://purl.obolibrary.org/obo/PHIPO_0000586,resistance to anidulafungin,
http://purl.obolibrary.org/obo/PHIPO_0000650,resistance to ertapenem,
http://purl.obolibrary.org/obo/PHIPO_0000565,resistance to cefixime,
http://purl.obolibrary.org/obo/PHIPO_0000544,resistance to cycloheximide,
http://purl.obolibrary.org/obo/PHIPO_0000523,resistance to sordarin,
http://purl.obolibrary.org/obo/PHIPO_0000581,resistance to flucytosine,
http://purl.obolibrary.org/obo/PHIPO_0000560,resistance to clindamycin,
http://purl.obolibrary.org/obo/PHIPO_0000327,resistance to cyproconazole,
http://purl.obolibrary.org/obo/PHIPO_0000385,resistance to oxolinic acid,
http://purl.obolibrary.org/obo/PHIPO_0000688,resistance to amphotericin B,
http://purl.obolibrary.org/obo/PHIPO_0000609,resistance to nalidixic acid,
http://purl.obolibrary.org/obo/PHIPO_0000667,resistance to cefotaxime,
http://purl.obolibrary.org/obo/PHIPO_0000646,resistance to fenhexamid,
http://purl.obolibrary.org/obo/PHIPO_0000710,resistance to dicloxacillin,
http://purl.obolibrary.org/obo/PHIPO_0000625,resistance to posaconazole,
http://purl.obolibrary.org/obo/PHIPO_0000604,resistance to meropenem,
http://purl.obolibrary.org/obo/PHIPO_0000598,resistance to pyrimethanil,
http://purl.obolibrary.org/obo/PHIPO_0000519,resistance to piperacillin,
http://purl.obolibrary.org/obo/PHIPO_0000662,resistance to bacitracin,
http://purl.obolibrary.org/obo/PHIPO_0000577,resistance to nikkomycin Z,
http://purl.obolibrary.org/obo/PHIPO_0000641,resistance to cefaclor,
http://purl.obolibrary.org/obo/PHIPO_0000556,resistance to moxifloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000620,resistance to fenpropidin,
http://purl.obolibrary.org/obo/PHIPO_0000535,resistance to rifampin,
http://purl.obolibrary.org/obo/PHIPO_0000593,resistance to oxacillin,
http://purl.obolibrary.org/obo/PHIPO_0000572,resistance to bleomycin,
http://purl.obolibrary.org/obo/PHIPO_0000551,resistance to brassinin,
http://purl.obolibrary.org/obo/PHIPO_0000530,resistance to triadimefon,
http://purl.obolibrary.org/obo/PHIPO_0000706,resistance to tiamulin,
http://purl.obolibrary.org/obo/PHIPO_0000679,resistance to tebuconazole,
http://purl.obolibrary.org/obo/PHIPO_0000658,resistance to amoxicillin,
http://purl.obolibrary.org/obo/PHIPO_0000701,resistance to vancomycin,
http://purl.obolibrary.org/obo/PHIPO_0000695,resistance to clarithromycin,
http://purl.obolibrary.org/obo/PHIPO_0000616,resistance to kanamycin A,
http://purl.obolibrary.org/obo/PHIPO_0000674,resistance to chlortetracycline,
http://purl.obolibrary.org/obo/PHIPO_0000589,resistance to mupirocin,
http://purl.obolibrary.org/obo/PHIPO_0000653,resistance to fluconazole,
http://purl.obolibrary.org/obo/PHIPO_0000632,resistance to hydrogen peroxide,
http://purl.obolibrary.org/obo/PHIPO_0000690,resistance to novobiocin,
http://purl.obolibrary.org/obo/PHIPO_0000611,resistance to fusidic acid,
http://purl.obolibrary.org/obo/PHIPO_0000526,resistance to carbenicillin,
http://purl.obolibrary.org/obo/PHIPO_0000584,resistance to brefeldin A,
http://purl.obolibrary.org/obo/PHIPO_0000563,resistance to furazolidone,
http://purl.obolibrary.org/obo/PHIPO_0000542,resistance to ethambutol,
http://purl.obolibrary.org/obo/PHIPO_0000521,resistance to boscalid,
http://purl.obolibrary.org/obo/PHIPO_0000388,resistance to azoxystrobin,
http://purl.obolibrary.org/obo/PHIPO_0000383,resistance to carbendazim,
http://purl.obolibrary.org/obo/PHIPO_0000649,resistance to methicillin,
http://purl.obolibrary.org/obo/PHIPO_0000628,resistance to resveratrol,
http://purl.obolibrary.org/obo/PHIPO_0000686,resistance to caspofungin,
http://purl.obolibrary.org/obo/PHIPO_0000607,resistance to flutriafol,
http://purl.obolibrary.org/obo/PHIPO_0000665,resistance to ofloxacin,
http://purl.obolibrary.org/obo/PHIPO_0000644,resistance to streptomycin,
http://purl.obolibrary.org/obo/PHIPO_0000163,abnormal population growth during yeast-form,
http://purl.obolibrary.org/obo/PHIPO_0001075,auxotrophy phenotype,
http://purl.obolibrary.org/obo/PHIPO_0001076,growth auxotrophic for lysine,
http://purl.obolibrary.org/obo/PHIPO_0001073,sensitive to stress during growth,
http://purl.obolibrary.org/obo/PHIPO_0001074,sensitive to iron ion starvation,
http://purl.obolibrary.org/obo/PHIPO_0000177,yeast-form growth phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000514,single organism cell population viability phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000513,inviable cell population,
http://purl.obolibrary.org/obo/PHIPO_0000274,increased asexual spore germination frequency,
http://purl.obolibrary.org/obo/PHIPO_0000956,normal asexual spore germination frequency,
http://purl.obolibrary.org/obo/PHIPO_0000410,decreased asexual spore germination frequency,
http://purl.obolibrary.org/obo/PHIPO_0000017,abnormal single species phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000133,abnormal protein protein interaction,
http://purl.obolibrary.org/obo/PHIPO_0000140,decreased duration of protein protein interaction,
http://purl.obolibrary.org/obo/PHIPO_0000141,decreased extent and duration of protein protein interaction,
http://purl.obolibrary.org/obo/PHIPO_0000136,decreased protein protein interaction,
http://purl.obolibrary.org/obo/PHIPO_0000137,increased protein protein interaction,
http://purl.obolibrary.org/obo/PHIPO_0000139,abnormal protein complex binding,
http://purl.obolibrary.org/obo/PHIPO_0000135,abolished protein protein interaction,
http://purl.obolibrary.org/obo/PHIPO_0000138,altered protein binding specificity,
http://purl.obolibrary.org/obo/PHIPO_0000419,abnormal carbohydrate binding,
http://purl.obolibrary.org/obo/PHIPO_0000422,altered carbohydrate binding specificity,
http://purl.obolibrary.org/obo/PHIPO_0000423,decreased carbohydrate binding,
http://purl.obolibrary.org/obo/PHIPO_0000421,abolished carbohydrate binding,
http://purl.obolibrary.org/obo/PHIPO_0000431,abolished pathogen chitin fragment binding,
http://purl.obolibrary.org/obo/PHIPO_0000424,increased carbohydrate binding,
http://purl.obolibrary.org/obo/PHIPO_0000152,abnormal RNA binding,
http://purl.obolibrary.org/obo/PHIPO_0000155,decreased RNA binding,
http://purl.obolibrary.org/obo/PHIPO_0000156,increased RNA binding,
http://purl.obolibrary.org/obo/PHIPO_0000154,abolished RNA binding,
http://purl.obolibrary.org/obo/PHIPO_0000434,abnormal catalytic activity,
http://purl.obolibrary.org/obo/PHIPO_0000437,increased catalytic activity,
http://purl.obolibrary.org/obo/PHIPO_0000435,abolished catalytic activity,
http://purl.obolibrary.org/obo/PHIPO_0001091,abolished chitinase activity,
http://purl.obolibrary.org/obo/PHIPO_0001082,gain of catalytic activity,
http://purl.obolibrary.org/obo/PHIPO_0000438,altered substrate specificity,
http://purl.obolibrary.org/obo/PHIPO_0000436,decreased catalytic activity,
http://purl.obolibrary.org/obo/PHIPO_0000145,abnormal DNA binding,
http://purl.obolibrary.org/obo/PHIPO_0000148,altered DNA binding specificity,
http://purl.obolibrary.org/obo/PHIPO_0000150,increased DNA binding,
http://purl.obolibrary.org/obo/PHIPO_0000149,decreased DNA binding,
http://purl.obolibrary.org/obo/PHIPO_0000151,abnormal multiple protein binding to DNA,
http://purl.obolibrary.org/obo/PHIPO_0000147,abolished DNA binding,
http://purl.obolibrary.org/obo/PHIPO_0000016,normal single species phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000418,normal carbohydrate binding,
http://purl.obolibrary.org/obo/PHIPO_0000433,normal catalytic activity,
http://purl.obolibrary.org/obo/PHIPO_0000450,normal pathogen peptidase activity,
http://purl.obolibrary.org/obo/PHIPO_0000420,normal pathogen chitin fragment binding,
http://purl.obolibrary.org/obo/PHIPO_0000134,normal protein protein interaction,
http://purl.obolibrary.org/obo/PHIPO_0000144,normal protein complex binding,
http://purl.obolibrary.org/obo/PHIPO_0000146,normal DNA binding,
http://purl.obolibrary.org/obo/PHIPO_0000153,normal RNA binding,
http://purl.obolibrary.org/obo/PHIPO_0000411,molecular function phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000432,catalytic activity phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000413,abnormal molecular function,
http://purl.obolibrary.org/obo/PHIPO_0000158,binding phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000142,RNA binding phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000430,carbohydrate binding phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000143,DNA binding phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000132,protein protein interaction phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000409,transporter activity phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000330,abnormal transporter activity,
http://purl.obolibrary.org/obo/PHIPO_0000380,normal transporter activity,
http://purl.obolibrary.org/obo/PHIPO_0000416,normal molecular function,
http://purl.obolibrary.org/obo/PHIPO_0000160,pathogen penetration across barrier phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000027,normal pathogen growth after penetration of the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000968,absent pathogen growth after penetration of the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000969,present pathogen growth after penetration of the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000024,pathogen penetration across the barrier present,
http://purl.obolibrary.org/obo/PHIPO_0000115,decreased pathogen penetration across the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000111,delayed pathogen penetration across the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000114,increased pathogen penetration across the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000126,expedited pathogen penetration across the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000032,abnormal formation of pathogen penetration structure,
http://purl.obolibrary.org/obo/PHIPO_0000110,abolished formation of pathogen penetration structure,
http://purl.obolibrary.org/obo/PHIPO_0000106,increased number of penetration structure,
http://purl.obolibrary.org/obo/PHIPO_0000109,expedited timing of penetration structure formation,
http://purl.obolibrary.org/obo/PHIPO_0000104,increased size of penetration structure,
http://purl.obolibrary.org/obo/PHIPO_0000107,decreased number of penetration structure,
http://purl.obolibrary.org/obo/PHIPO_0000105,decreased size of penetration structure,
http://purl.obolibrary.org/obo/PHIPO_0000108,delayed timing of penetration structure formation,
http://purl.obolibrary.org/obo/PHIPO_0000028,normal formation of pathogen penetration structure,
http://purl.obolibrary.org/obo/PHIPO_0000966,pathogen penetration structure present,
http://purl.obolibrary.org/obo/PHIPO_0000031,abnormal pathogen growth after penetration of the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000118,increased pathogen growth after penetraton of the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000120,expedited timing of pathogen growth after penetration of the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000116,abolished pathogen growth after penetration of the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000119,delayed timing of pathogen growth after penetration of the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000117,increased pathogen growth after penetraton of the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000030,pathogen penetration across the barrier absent,
http://purl.obolibrary.org/obo/PHIPO_0000967,abolished pathogen penetration across the barrier,
http://purl.obolibrary.org/obo/PHIPO_0000001,pathogen host interaction phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000512,pathogen host interaction tissue phenotype,
http://purl.obolibrary.org/obo/PHIPO_0000332,pathogen colonization of host phenotype,
http://purl.obolibrary.org/obo/PHIPO_0001007,pathogen colonization of host morphology phenotype,
http://purl.obolibrary.org/obo/PHIPO_0001002,host morphology phenotype during pathogen invasion,
http://purl.obolibrary.org/obo/PHIPO_0001005,normal host morphology during pathogen invasion,
http://purl.obolibrary.org/obo/PHIPO_0001003,normal formation of extra-invasive hyphal membrane,
