s,lab,ldef
http://purl.obolibrary.org/obo/DDPHENO_0000184,decreased length of astral microtubules,
http://purl.obolibrary.org/obo/DDPHENO_0000437,decreased actin nucleation on plasma membranes,
http://purl.obolibrary.org/obo/DDPHENO_0000136,decreased myosin II assembly,
http://purl.obolibrary.org/obo/DDPHENO_0000183,decreased number of astral microtubules,
http://purl.obolibrary.org/obo/DDPHENO_0001536,aberrant nucleus organization,
http://purl.obolibrary.org/obo/DDPHENO_0000429,aberrant vesicle coat assembly,
http://purl.obolibrary.org/obo/DDPHENO_0000563,aberrant endoplasmic reticulum organization,
http://purl.obolibrary.org/obo/DDPHENO_0000564,aberrant endoplasmic reticulum membrane organization,
http://purl.obolibrary.org/obo/DDPHENO_0000565,increased endoplasmic reticulum membrane accumulation,
http://purl.obolibrary.org/obo/DDPHENO_0000042,aberrant membrane ruffling,
http://purl.obolibrary.org/obo/DDPHENO_0000304,increased membrane ruffling,
http://purl.obolibrary.org/obo/DDPHENO_0000043,decreased membrane ruffling,
http://purl.obolibrary.org/obo/DDPHENO_0001048,aberrant cell projection biogenesis,
http://purl.obolibrary.org/obo/DDPHENO_0001027,aberrant pseudopod formation,
http://purl.obolibrary.org/obo/DDPHENO_0001178,decreased pseudopod size,
http://purl.obolibrary.org/obo/DDPHENO_0000540,increased pseudopod size,
http://purl.obolibrary.org/obo/DDPHENO_0000477,decreased lateral pseudopod traction,
http://purl.obolibrary.org/obo/DDPHENO_0000378,decreased lateral pseudopod suppression,
http://purl.obolibrary.org/obo/DDPHENO_0000474,decreased lateral pseudopod formation,
http://purl.obolibrary.org/obo/DDPHENO_0001272,decreased pseudopod retraction,
http://purl.obolibrary.org/obo/DDPHENO_0001181,delayed pseudopod formation,
http://purl.obolibrary.org/obo/DDPHENO_0000551,increased pseudopod formation,
http://purl.obolibrary.org/obo/DDPHENO_0000478,increased lateral pseudopod formation,
http://purl.obolibrary.org/obo/DDPHENO_0001177,decreased pseudopod formation,
http://purl.obolibrary.org/obo/DDPHENO_0001028,aberrant filopodium formation,
http://purl.obolibrary.org/obo/DDPHENO_0000376,abolished filopodium formation,
http://purl.obolibrary.org/obo/DDPHENO_0000462,decreased filopodium formation,
http://purl.obolibrary.org/obo/DDPHENO_0000377,increased filopodium formation,
http://purl.obolibrary.org/obo/DDPHENO_0001273,decreased uropod retraction,
http://purl.obolibrary.org/obo/DDPHENO_0000039,aberrant plasma membrane organization and biogenesis,
http://purl.obolibrary.org/obo/DDPHENO_0000341,aberrant membrane organization during endocytosis,
http://purl.obolibrary.org/obo/DDPHENO_0000342,decreased membrane organization during endocytosis,
http://purl.obolibrary.org/obo/DDPHENO_0001003,aberrant response to stimulus,
http://purl.obolibrary.org/obo/DDPHENO_0001121,aberrant taxis,
http://purl.obolibrary.org/obo/DDPHENO_0000222,aberrant phototaxis,
http://purl.obolibrary.org/obo/DDPHENO_0001123,increased phototaxis,
http://purl.obolibrary.org/obo/DDPHENO_0001127,decreased phototaxis,
http://purl.obolibrary.org/obo/DDPHENO_0001125,abolished phototaxis,
http://purl.obolibrary.org/obo/DDPHENO_0001131,abolished taxis,
http://purl.obolibrary.org/obo/DDPHENO_0001126,abolished thermotaxis,
http://purl.obolibrary.org/obo/DDPHENO_0000223,aberrant thermotaxis,
http://purl.obolibrary.org/obo/DDPHENO_0001128,decreased thermotaxis,
http://purl.obolibrary.org/obo/DDPHENO_0001124,increased thermotaxis,
http://purl.obolibrary.org/obo/DDPHENO_0001129,increased taxis,
http://purl.obolibrary.org/obo/DDPHENO_0001130,decreased taxis,
http://purl.obolibrary.org/obo/DDPHENO_0001031,aberrant response to abiotic stimulus,
http://purl.obolibrary.org/obo/DDPHENO_0000209,aberrant response to osmotic stress,
http://purl.obolibrary.org/obo/DDPHENO_0001068,aberrant response to hypo-osmotic stress,
http://purl.obolibrary.org/obo/DDPHENO_0000052,increased response to hypo-osmotic stress,
http://purl.obolibrary.org/obo/DDPHENO_0001072,delayed response to hypo-osmotic stress,
http://purl.obolibrary.org/obo/DDPHENO_0001071,precocious response to hypo-osmotic stress,
http://purl.obolibrary.org/obo/DDPHENO_0000051,decreased response to hypo-osmotic stress,
http://purl.obolibrary.org/obo/DDPHENO_0000050,abolished response to hypo-osmotic stress,
http://purl.obolibrary.org/obo/DDPHENO_0001067,aberrant response to hyperosmotic stress,
http://purl.obolibrary.org/obo/DDPHENO_0001069,delayed response to hyperosmotic stress,
http://purl.obolibrary.org/obo/DDPHENO_0001070,precocious response to hyperosmotic stress,
http://purl.obolibrary.org/obo/DDPHENO_0001074,aberrant osmosensory signaling pathway,
http://purl.obolibrary.org/obo/DDPHENO_0001045,aberrant response to DNA damaging agents,
http://purl.obolibrary.org/obo/DDPHENO_0000242,aberrant DNA repair,
http://purl.obolibrary.org/obo/DDPHENO_0000243,aberrant single-strand break repair,
http://purl.obolibrary.org/obo/DDPHENO_0000248,abolished single-strand break repair,
http://purl.obolibrary.org/obo/DDPHENO_0000250,increased single-strand break repair,
http://purl.obolibrary.org/obo/DDPHENO_0000246,decreased single-strand break repair,
http://purl.obolibrary.org/obo/DDPHENO_0000244,aberrant double-strand break repair,
http://purl.obolibrary.org/obo/DDPHENO_0000575,aberrant double-strand break repair via nonhomologous end joining,
http://purl.obolibrary.org/obo/DDPHENO_0000578,increased double-strand break repair via nonhomologous end joining,
http://purl.obolibrary.org/obo/DDPHENO_0000577,decreased double-strand break repair via nonhomologous end joining,
http://purl.obolibrary.org/obo/DDPHENO_0000576,abolished double-strand break repair via nonhomologous end joining,
http://purl.obolibrary.org/obo/DDPHENO_0000249,increased double-strand break repair,
http://purl.obolibrary.org/obo/DDPHENO_0000574,increased double-strand break repair via homologous recombination,
http://purl.obolibrary.org/obo/DDPHENO_0000571,aberrant double-strand break repair via homologous recombination,
http://purl.obolibrary.org/obo/DDPHENO_0000572,decreased double-strand break repair via homologous recombination,
http://purl.obolibrary.org/obo/DDPHENO_0000573,abolished double-strand break repair via homologous recombination,
http://purl.obolibrary.org/obo/DDPHENO_0000245,decreased double-strand break repair,
http://purl.obolibrary.org/obo/DDPHENO_0000247,abolished double strand break repair,
http://purl.obolibrary.org/obo/DDPHENO_0000276,increased resistance to DNA-damaging agents,
http://purl.obolibrary.org/obo/DDPHENO_0000408,increased resistance to carboplatin,
http://purl.obolibrary.org/obo/DDPHENO_0000401,increased resistance to cisplatin,
http://purl.obolibrary.org/obo/DDPHENO_0000479,decreased resistance to DNA-damaging agents,
http://purl.obolibrary.org/obo/DDPHENO_0000426,increased sensitivity to UV light,
http://purl.obolibrary.org/obo/DDPHENO_0000410,increased sensitivity to cisplatin,
http://purl.obolibrary.org/obo/DDPHENO_0000427,increased sensitivity to mitomycin C (MMC),
http://purl.obolibrary.org/obo/DDPHENO_0000409,increased sensitivity to carboplatin,
http://purl.obolibrary.org/obo/DDPHENO_0001456,aberrant response to cisplatin,
http://purl.obolibrary.org/obo/DDPHENO_0000438,uracil auxotroph,
http://purl.obolibrary.org/obo/DDPHENO_0000440,thymidine auxotroph,
http://purl.obolibrary.org/obo/DDPHENO_0001032,aberrant response to biotic stimulus,
http://purl.obolibrary.org/obo/DDPHENO_0001088,aberrant response to DIF,
http://purl.obolibrary.org/obo/DDPHENO_0001094,precocious response to DIF,
http://purl.obolibrary.org/obo/DDPHENO_0001092,abolished response to DIF,
http://purl.obolibrary.org/obo/DDPHENO_0001093,delayed response to DIF,
http://purl.obolibrary.org/obo/DDPHENO_0001090,decreased response to DIF,
http://purl.obolibrary.org/obo/DDPHENO_0001091,increased response to DIF,
http://purl.obolibrary.org/obo/DDPHENO_0000339,aberrant response to SDF-2,
http://purl.obolibrary.org/obo/DDPHENO_0000340,abolished response to SDF-2,
http://purl.obolibrary.org/obo/DDPHENO_0000314,aberrant response to MPBD,
http://purl.obolibrary.org/obo/DDPHENO_0000315,abolished response to MPBD,
http://purl.obolibrary.org/obo/DDPHENO_0000316,aberrant response to SDF-1,
http://purl.obolibrary.org/obo/DDPHENO_0000317,abolished response to SDF-1,
http://purl.obolibrary.org/obo/DDPHENO_0000154,aberrant development,
http://purl.obolibrary.org/obo/DDPHENO_0001014,aberrant slug formation,
http://purl.obolibrary.org/obo/DDPHENO_0000306,aberrant sorting to prestalk region,
http://purl.obolibrary.org/obo/DDPHENO_0000260,decreased sorting to prestalk region,
http://purl.obolibrary.org/obo/DDPHENO_0000487,abolished sorting to prestalk region,
http://purl.obolibrary.org/obo/DDPHENO_0000524,increased sorting to prestalk region,
http://purl.obolibrary.org/obo/DDPHENO_0001077,aberrant slug migration,
http://purl.obolibrary.org/obo/DDPHENO_0000181,abolished slug migration,
http://purl.obolibrary.org/obo/DDPHENO_0000225,decreased slug migration,
http://purl.obolibrary.org/obo/DDPHENO_0000445,increased slug migration,
http://purl.obolibrary.org/obo/DDPHENO_0000387,abolished prespore cell division,
http://purl.obolibrary.org/obo/DDPHENO_0000160,increased slug size,
http://purl.obolibrary.org/obo/DDPHENO_0000003,increased slug length,
http://purl.obolibrary.org/obo/DDPHENO_0000002,aberrant standing slug morphology,
http://purl.obolibrary.org/obo/DDPHENO_0000208,thin standing slug,
http://purl.obolibrary.org/obo/DDPHENO_0000484,curly fingers,
http://purl.obolibrary.org/obo/DDPHENO_0000207,increased standing slug length,
http://purl.obolibrary.org/obo/DDPHENO_0000168,development arrests at slug stage,
http://purl.obolibrary.org/obo/DDPHENO_0000030,abolished slug formation,
http://purl.obolibrary.org/obo/DDPHENO_0000140,weak slime trail,
http://purl.obolibrary.org/obo/DDPHENO_0000004,decreased slug size,
http://purl.obolibrary.org/obo/DDPHENO_0000210,delayed slug formation,
http://purl.obolibrary.org/obo/DDPHENO_0000483,aberrant aggregation,
http://purl.obolibrary.org/obo/DDPHENO_0000206,precocious aggregation,
http://purl.obolibrary.org/obo/DDPHENO_0001017,aberrant regulation of aggregate size,
http://purl.obolibrary.org/obo/DDPHENO_0000158,decreased aggregate size,
http://purl.obolibrary.org/obo/DDPHENO_0000111,increased aggregate size,
http://purl.obolibrary.org/obo/DDPHENO_0000450,decreased number of aggregates,
http://purl.obolibrary.org/obo/DDPHENO_0000127,aberrant socially cooperative development,
http://purl.obolibrary.org/obo/DDPHENO_0000128,decreased socially cooperative development,
http://purl.obolibrary.org/obo/DDPHENO_0000579,aberrant sensitivity to cheating,
http://purl.obolibrary.org/obo/DDPHENO_0000581,increased sensitivity to cheating,
http://purl.obolibrary.org/obo/DDPHENO_0000580,decreased sensitivity to cheating,
http://purl.obolibrary.org/obo/DDPHENO_0000582,abolished sensitivity to cheating,
http://purl.obolibrary.org/obo/DDPHENO_0000102,increased number of aggregates,
http://purl.obolibrary.org/obo/DDPHENO_0001080,abolished aggregation,
http://purl.obolibrary.org/obo/DDPHENO_0000156,delayed aggregation,
http://purl.obolibrary.org/obo/DDPHENO_0000482,aberrant streaming,
http://purl.obolibrary.org/obo/DDPHENO_0000492,abolished streaming,
http://purl.obolibrary.org/obo/DDPHENO_0001051,abolished chemotaxis during aggregation,
http://purl.obolibrary.org/obo/DDPHENO_0001059,abolished chemotaxis to cAMP during aggregation,
http://purl.obolibrary.org/obo/DDPHENO_0000162,delayed development,
http://purl.obolibrary.org/obo/DDPHENO_0000509,delayed development in the presence of TMB-8,
http://purl.obolibrary.org/obo/DDPHENO_0000157,delayed tip formation,
http://purl.obolibrary.org/obo/DDPHENO_0000026,development arrests at mound stage,
http://purl.obolibrary.org/obo/DDPHENO_0000159,development arrests at loose mound stage,
http://purl.obolibrary.org/obo/DDPHENO_0000155,development arrests at tipped mound stage,
http://purl.obolibrary.org/obo/DDPHENO_0000319,development arrests at tight mound stage,
http://purl.obolibrary.org/obo/DDPHENO_0001013,aberrant cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001023,aberrant prestalk cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001163,aberrant prestalk B cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001165,decreased prestalk B cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001166,increased prestalk B cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001164,abolished prestalk B cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000191,decreased prestalk cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001526,decreased prestalk U cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001075,decreased prestalk A cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000262,decreased prestalk 0 cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001527,aberrant prestalk U differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001525,increased prestalk U cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001528,abolished prestalk U cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001024,aberrant prestalk 0 cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000192,abolished prestalk 0 cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000176,increased prestalk 0 cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000169,increased prestalk cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000526,increased prestalk cell differentiation in response to DIF-1,
http://purl.obolibrary.org/obo/DDPHENO_0000226,increased prestalk A cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000512,abolished prestalk cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001076,abolished prestalk A cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000098,aberrant prestalk A cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000546,aberrant stalk cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000195,decreased stalk cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000514,abolished stalk cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000520,abolished stalk cell differentiation in vitro,
http://purl.obolibrary.org/obo/DDPHENO_0001020,aberrant regulation of stalk cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001022,aberrant positive regulation of stalk cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001021,aberrant negative regulation of stalk cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000529,increased stalk cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000513,aberrant sporulation,
http://purl.obolibrary.org/obo/DDPHENO_0000504,decreased sporulation,
http://purl.obolibrary.org/obo/DDPHENO_0000163,aberrant spore morphology,
http://purl.obolibrary.org/obo/DDPHENO_0001182,decreased spore size,
http://purl.obolibrary.org/obo/DDPHENO_0000216,aberrant spore coat morphology,
http://purl.obolibrary.org/obo/DDPHENO_0001183,increased spore size,
http://purl.obolibrary.org/obo/DDPHENO_0000424,abolished sporulation,
http://purl.obolibrary.org/obo/DDPHENO_0000032,increased sporulation,
http://purl.obolibrary.org/obo/DDPHENO_0000001,aberrant spore color,
http://purl.obolibrary.org/obo/DDPHENO_0000214,precocious sporulation,
http://purl.obolibrary.org/obo/DDPHENO_0001432,delayed sporulation,
http://purl.obolibrary.org/obo/DDPHENO_0001267,aberrant cell death,
http://purl.obolibrary.org/obo/DDPHENO_0001437,aberrant necrotic cell death,
http://purl.obolibrary.org/obo/DDPHENO_0001438,abolished necrotic cell death,
http://purl.obolibrary.org/obo/DDPHENO_0001440,increased necrotic cell death,
http://purl.obolibrary.org/obo/DDPHENO_0001439,decreased necrotic cell death,
http://purl.obolibrary.org/obo/DDPHENO_0001263,aberrant autophagic cell death,
http://purl.obolibrary.org/obo/DDPHENO_0001265,increased autophagic cell death,
http://purl.obolibrary.org/obo/DDPHENO_0001266,decreased autophagic cell death,
http://purl.obolibrary.org/obo/DDPHENO_0001264,abolished autophagic cell death,
http://purl.obolibrary.org/obo/DDPHENO_0000237,decreased cell death,
http://purl.obolibrary.org/obo/DDPHENO_0000231,increased cell death,
http://purl.obolibrary.org/obo/DDPHENO_0001010,aberrant macrocyst differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000451,increased number of peripheral cells during sexual reproduction,
http://purl.obolibrary.org/obo/DDPHENO_0000452,small macrocysts,
http://purl.obolibrary.org/obo/DDPHENO_0000476,aberrant aggregation during macrocyst formation,
http://purl.obolibrary.org/obo/DDPHENO_0000139,decreased sexual fusion,
http://purl.obolibrary.org/obo/DDPHENO_0001046,aberrant spore germination,
http://purl.obolibrary.org/obo/DDPHENO_0000232,decreased spore germination,
http://purl.obolibrary.org/obo/DDPHENO_0000094,spores inviable,
http://purl.obolibrary.org/obo/DDPHENO_0000215,increased spore sensitivity to hydrogen peroxide,
http://purl.obolibrary.org/obo/DDPHENO_0000145,decreased spore viability,
http://purl.obolibrary.org/obo/DDPHENO_0000173,precocious spore germination,
http://purl.obolibrary.org/obo/DDPHENO_0001025,aberrant prespore cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000170,increased prespore cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000516,abolished prespore cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0000175,decreased prespore cell differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001173,aberrant aspidocyte differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001175,decreased aspidocyte differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001176,abolished aspidocyte differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001174,increased aspidocyte differentiation,
http://purl.obolibrary.org/obo/DDPHENO_0001441,aberrant cell fate commitment,
http://purl.obolibrary.org/obo/DDPHENO_0001443,aberrant cell fate determination,
http://purl.obolibrary.org/obo/DDPHENO_0000583,aberrant mating type determination,
http://purl.obolibrary.org/obo/DDPHENO_0000584,abolished mating type determination,
http://purl.obolibrary.org/obo/DDPHENO_0001444,decreased cell fate determination,
http://purl.obolibrary.org/obo/DDPHENO_0001442,decreased cell fate commitment,
http://purl.obolibrary.org/obo/DDPHENO_0001015,aberrant culmination,
http://purl.obolibrary.org/obo/DDPHENO_0000510,aberrant stalk morphogenesis,
http://purl.obolibrary.org/obo/DDPHENO_0000165,increased stalk length,
http://purl.obolibrary.org/obo/DDPHENO_0000549,decreased stalk width,
http://purl.obolibrary.org/obo/DDPHENO_0000383,decreased stalk length,
http://purl.obolibrary.org/obo/DDPHENO_0000518,increased stalk width,
http://purl.obolibrary.org/obo/DDPHENO_0000503,precocious culmination,
http://purl.obolibrary.org/obo/DDPHENO_0001103,decreased culmination,
http://purl.obolibrary.org/obo/DDPHENO_0001104,increased culmination,
http://purl.obolibrary.org/obo/DDPHENO_0001012,aberrant stalk formation,
http://purl.obolibrary.org/obo/DDPHENO_0000028,abolished stalk formation,
http://purl.obolibrary.org/obo/DDPHENO_0000161,delayed culmination,
http://purl.obolibrary.org/obo/DDPHENO_0000547,aberrant culminant morphology,
http://purl.obolibrary.org/obo/DDPHENO_0000019,abolished culmination,
http://purl.obolibrary.org/obo/DDPHENO_0001431,aberrant tip formation,
http://purl.obolibrary.org/obo/DDPHENO_0000036,multiple tips,
http://purl.obolibrary.org/obo/DDPHENO_0001055,multiple tips in mound,
http://purl.obolibrary.org/obo/DDPHENO_0001054,multiple tips in culminant,
http://purl.obolibrary.org/obo/DDPHENO_0000318,abolished tip formation,
http://purl.obolibrary.org/obo/DDPHENO_0000178,precocious tip formation,
http://purl.obolibrary.org/obo/DDPHENO_0001001,aberrant initiation of development,
http://purl.obolibrary.org/obo/DDPHENO_0000305,abolished down-regulation of growth phase genes,
http://purl.obolibrary.org/obo/DDPHENO_0000204,decreased extracellular counting factor component(s) level,
http://purl.obolibrary.org/obo/DDPHENO_0000444,increased intracellular counting factor component(s) level,
http://purl.obolibrary.org/obo/DDPHENO_0000442,increased extracellular counting factor component(s) level,
http://purl.obolibrary.org/obo/DDPHENO_0000205,decreased extracellular CF50 level,
http://purl.obolibrary.org/obo/DDPHENO_0000131,increased secretion of counting factor (CF),
http://purl.obolibrary.org/obo/DDPHENO_0000441,increased extracellular of CF50 level,
http://purl.obolibrary.org/obo/DDPHENO_0000009,aberrant fruiting body morphology,
http://purl.obolibrary.org/obo/DDPHENO_0001354,aberrant basal disc formation,
http://purl.obolibrary.org/obo/DDPHENO_0000269,increased basal disc size,
http://purl.obolibrary.org/obo/DDPHENO_0001364,increased outer basal disc size,
http://purl.obolibrary.org/obo/DDPHENO_0001363,increased inner basal disc size,
http://purl.obolibrary.org/obo/DDPHENO_0001355,decreased basal disc size,
http://purl.obolibrary.org/obo/DDPHENO_0001362,decreased outer basal disc size,
http://purl.obolibrary.org/obo/DDPHENO_0001361,decreased inner basal disc size,
http://purl.obolibrary.org/obo/DDPHENO_0001356,abolished basal disc formation,
http://purl.obolibrary.org/obo/DDPHENO_0001359,abolished outer basal disc formation,
http://purl.obolibrary.org/obo/DDPHENO_0001360,abolished inner basal disc formation,
http://purl.obolibrary.org/obo/DDPHENO_0001357,aberrant outer basal disc formation,
http://purl.obolibrary.org/obo/DDPHENO_0001358,aberrant inner basal disc formation,
http://purl.obolibrary.org/obo/DDPHENO_0000384,aberrant sorus morphology,
http://purl.obolibrary.org/obo/DDPHENO_0001365,aberrant lower cup formation,
http://purl.obolibrary.org/obo/DDPHENO_0001369,increased lower cup size,
http://purl.obolibrary.org/obo/DDPHENO_0001367,abolished lower cup formation,
http://purl.obolibrary.org/obo/DDPHENO_0001370,decreased lower cup size,
http://purl.obolibrary.org/obo/DDPHENO_0000166,decreased sorus size,
http://purl.obolibrary.org/obo/DDPHENO_0001366,aberrant upper cup formation,
http://purl.obolibrary.org/obo/DDPHENO_0001371,increased upper cup size,
http://purl.obolibrary.org/obo/DDPHENO_0001372,decreased upper cup size,
http://purl.obolibrary.org/obo/DDPHENO_0001368,abolished upper cup formation,
http://purl.obolibrary.org/obo/DDPHENO_0000389,increased sorus size,
http://purl.obolibrary.org/obo/DDPHENO_0000390,translucent sorus,
http://purl.obolibrary.org/obo/DDPHENO_0001415,increased fruiting body size,
http://purl.obolibrary.org/obo/DDPHENO_0000077,decreased fruiting body size,
http://purl.obolibrary.org/obo/DDPHENO_0001016,aberrant regulation of fruiting body formation,
http://purl.obolibrary.org/obo/DDPHENO_0000167,precocious development,
http://purl.obolibrary.org/obo/DDPHENO_0000446,aberrant mound color,
http://purl.obolibrary.org/obo/DDPHENO_0001034,aberrant cellular response to stress,
http://purl.obolibrary.org/obo/DDPHENO_0001521,aberrant cellular response to fluid shear stress,
http://purl.obolibrary.org/obo/DDPHENO_0001523,increased resistance  to fluid shear stress,
http://purl.obolibrary.org/obo/DDPHENO_0001522,increased sensitivity to fluid shear stress,
http://purl.obolibrary.org/obo/DDPHENO_0001036,aberrant response to oxidative stress,
http://purl.obolibrary.org/obo/DDPHENO_0001035,aberrant response to heat,
http://purl.obolibrary.org/obo/DDPHENO_0000414,decreased resistance to heat shock,
http://purl.obolibrary.org/obo/DDPHENO_0000411,increased resistance to heat shock,
http://purl.obolibrary.org/obo/DDPHENO_0000585,aberrant response to decreased oxygen levels,
http://purl.obolibrary.org/obo/DDPHENO_0000586,increased resistance to decreased oxygen levels,
http://purl.obolibrary.org/obo/DDPHENO_0000587,decreased resistance to reduced oxygen levels,
http://purl.obolibrary.org/obo/DDPHENO_0001504,aberrant response to cation stress,
http://purl.obolibrary.org/obo/DDPHENO_0001039,aberrant cellular response to starvation,
http://purl.obolibrary.org/obo/DDPHENO_0000212,aberrant macroautophagy,
http://purl.obolibrary.org/obo/DDPHENO_0001189,decreased macroautophagy,
http://purl.obolibrary.org/obo/DDPHENO_0001190,increased macroautophagy,
http://purl.obolibrary.org/obo/DDPHENO_0001188,abolished macroautophagy,
http://purl.obolibrary.org/obo/DDPHENO_0001226,aberrant cellular response to extracellular stimulus,
http://purl.obolibrary.org/obo/DDPHENO_0001227,aberrant response to prestarvation factor,
http://purl.obolibrary.org/obo/DDPHENO_0001228,aberrant detection of prestarvation factor,
http://purl.obolibrary.org/obo/DDPHENO_0001505,aberrant cellular defense response,
http://purl.obolibrary.org/obo/DDPHENO_0001506,aberrant defense response to a microorganism,
http://purl.obolibrary.org/obo/DDPHENO_0000280,aberrant defense response to yeast,
http://purl.obolibrary.org/obo/DDPHENO_0000281,aberrant infection rate by a yeast,
http://purl.obolibrary.org/obo/DDPHENO_0000283,increased infection rate by a yeast,
http://purl.obolibrary.org/obo/DDPHENO_0000282,decreased infection rate by a yeast,
http://purl.obolibrary.org/obo/DDPHENO_0000258,aberrant defense response to bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000277,aberrant infection rate by a pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000278,decreased infection rate by a pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000285,decreased infection rate by a gram-positive pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000288,decreased infection rate by a gram-negative pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000284,aberrant infection rate by a gram-positive pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000290,abolished resistance to a gram-positive pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000286,increased infection rate by a gram-positive pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000287,aberrant infection rate by a gram-negative pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000291,abolished resistance to a gram-negative pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000289,increased infection rate by a gram-negative pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000491,abolished resistance to a pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000279,increased infection rate by a pathogenic bacterium,
http://purl.obolibrary.org/obo/DDPHENO_0000211,aberrant cellular response to nitrogen starvation,
http://purl.obolibrary.org/obo/DDPHENO_0001411,aberrant response to conditioned medium factor,
http://purl.obolibrary.org/obo/DDPHENO_0000040,aberrant response to chemical stimulus,
http://purl.obolibrary.org/obo/DDPHENO_0001203,aberrant response to nutrients,
http://purl.obolibrary.org/obo/DDPHENO_0001108,aberrant response to lithium,
http://purl.obolibrary.org/obo/DDPHENO_0001470,decreased response to lithium,
http://purl.obolibrary.org/obo/DDPHENO_0001471,increased response to lithium,
http://purl.obolibrary.org/obo/DDPHENO_0000381,increased sensitivity to TMB-8,
http://purl.obolibrary.org/obo/DDPHENO_0000041,aberrant response to N-Phenylthiourea,
http://purl.obolibrary.org/obo/DDPHENO_0000029,increased resistance to N-Phenylthiourea,
http://purl.obolibrary.org/obo/DDPHENO_0000475,increased resistance to bisphosphonate,
http://purl.obolibrary.org/obo/DDPHENO_0000486,increased resistance to spectinomycin,
http://purl.obolibrary.org/obo/DDPHENO_0000439,increased resistance to 5-Fluoroorotic acid (5-FOA),
http://purl.obolibrary.org/obo/DDPHENO_0000362,aberrant response to nocodazole,
http://purl.obolibrary.org/obo/DDPHENO_0000363,increased resistance to nocodazole,
http://purl.obolibrary.org/obo/DDPHENO_0000185,increased sensitivity to nocodazole,
http://purl.obolibrary.org/obo/DDPHENO_0000129,increased resistance to naringenin,
http://purl.obolibrary.org/obo/DDPHENO_0001109,aberrant response to valproic acid,
http://purl.obolibrary.org/obo/DDPHENO_0000425,increased sensitivity to hydrogen peroxide,
http://purl.obolibrary.org/obo/DDPHENO_0000149,aberrant cytokinesis,
http://purl.obolibrary.org/obo/DDPHENO_0001416,aberrant cell separation during cytokinesis,
http://purl.obolibrary.org/obo/DDPHENO_0001417,delayed cell separation during cytokinesis,
http://purl.obolibrary.org/obo/DDPHENO_0001169,delayed cytokinesis,
http://purl.obolibrary.org/obo/DDPHENO_0001170,"aberrant cytokinesis, contractile ring contraction",
http://purl.obolibrary.org/obo/DDPHENO_0000385,abolished cytokinesis,
http://purl.obolibrary.org/obo/DDPHENO_0001044,aberrant cell adhesion,
