s,lab,ldef
http://purl.obolibrary.org/obo/HP_0025627,Increased circulating octadecanoate level,
http://purl.obolibrary.org/obo/HP_0025628,Increased circulating myristoleate level,
http://purl.obolibrary.org/obo/HP_0020148,Increased circulating mead acid level,
http://purl.obolibrary.org/obo/HP_0010571,Elevated levels of phytanic acid,_:b532
http://purl.obolibrary.org/obo/HP_0045016,obsolete Elevated serum long-chain fatty acids,_:b533
http://purl.obolibrary.org/obo/HP_0410154,Increased level of myristic acid in serum,_:b534
http://purl.obolibrary.org/obo/HP_0030088,Increased serum testosterone level,_:b535
http://purl.obolibrary.org/obo/HP_0032362,Increased circulating corticosterone level,_:b536
http://purl.obolibrary.org/obo/HP_0002155,Hypertriglyceridemia,_:b537
http://purl.obolibrary.org/obo/HP_0031028,Lactescent serum,
http://purl.obolibrary.org/obo/HP_0012202,Increased serum bile acid concentration,_:b538
http://purl.obolibrary.org/obo/HP_0200150,Increased serum bile acid concentration during pregnancy,
http://purl.obolibrary.org/obo/HP_0003118,Increased circulating cortisol level,_:b539
http://purl.obolibrary.org/obo/HP_0001579,Primary hypercortisolism,
http://purl.obolibrary.org/obo/HP_0011744,Secondary hypercortisolism,
http://purl.obolibrary.org/obo/HP_0025436,Elevated serum 11-deoxycortisol,
http://purl.obolibrary.org/obo/HP_0000859,Hyperaldosteronism,_:b540
http://purl.obolibrary.org/obo/HP_0011741,Secondary hyperaldosteronism,
http://purl.obolibrary.org/obo/HP_0011736,Primary hyperaldosteronism,
http://purl.obolibrary.org/obo/HP_0011739,Dexamethasone-suppressible primary hyperaldosteronism,
http://purl.obolibrary.org/obo/HP_0011740,Glucocortocoid-insensitive primary hyperaldosteronism,
http://purl.obolibrary.org/obo/HP_0008279,Transient hyperlipidemia,
http://purl.obolibrary.org/obo/HP_0004359,Abnormal circulating fatty-acid concentration,_:b541
http://purl.obolibrary.org/obo/HP_0040300,Abnormal circulating free fatty acid concentration,
http://purl.obolibrary.org/obo/HP_0040299,Decreased circulating free fatty acid level,
http://purl.obolibrary.org/obo/HP_0030781,Increased circulating free fatty acid level,
http://purl.obolibrary.org/obo/HP_0031544,Elevated propionylcarnitine level,
http://purl.obolibrary.org/obo/HP_0020158,Increased circulating adrenic acid concentration,
http://purl.obolibrary.org/obo/HP_0010964,Abnormal circulating long-chain fatty-acid concentration,_:b542
http://purl.obolibrary.org/obo/HP_0010965,Abnormal circulating phytanic acid level,_:b543
http://purl.obolibrary.org/obo/HP_0020197,Increased circulating arachidonic acid level,
http://purl.obolibrary.org/obo/HP_0010966,Abnormal circulating fatty-acid anion concentration,_:b544
http://purl.obolibrary.org/obo/HP_0010967,Abnormal circulating carnitine concentration,_:b545
http://purl.obolibrary.org/obo/HP_0012071,Abnormal circulating acetylcarnitine concentration,
http://purl.obolibrary.org/obo/HP_0045045,Elevated plasma acylcarnitine levels,
http://purl.obolibrary.org/obo/HP_0011022,Abnormal circulating unsaturated fatty acid concentration,_:b546
http://purl.obolibrary.org/obo/HP_0030361,Abnormal circulating eicosanoid concentration,
http://purl.obolibrary.org/obo/HP_0030389,Abnormal circulating thromboxane concentration,
http://purl.obolibrary.org/obo/HP_0032244,Decreased serum thromboxane B2,
http://purl.obolibrary.org/obo/HP_0030390,Reduced circulating leukotriene C4 concentration,
http://purl.obolibrary.org/obo/HP_0011023,Abnormal circulating prostaglandin circulation,_:b547
http://purl.obolibrary.org/obo/HP_0003566,Increased serum prostaglandin E2,_:b548
http://purl.obolibrary.org/obo/HP_0045014,Hypolipidemia,_:b549
http://purl.obolibrary.org/obo/HP_0012153,Hypotriglyceridemia,_:b550
http://purl.obolibrary.org/obo/HP_0008233,Decreased circulating progesterone,_:b551
http://purl.obolibrary.org/obo/HP_0004319,Decreased circulating aldosterone level,_:b552
http://purl.obolibrary.org/obo/HP_0032363,Decreased circulating corticosterone level,_:b553
http://purl.obolibrary.org/obo/HP_0008163,Decreased circulating cortisol level,_:b554
http://purl.obolibrary.org/obo/HP_0040171,Decreased serum testosterone level,_:b555
http://purl.obolibrary.org/obo/HP_0008214,Decreased serum estradiol,_:b556
http://purl.obolibrary.org/obo/HP_0030985,Decreased serum bile concentration,_:b557
http://purl.obolibrary.org/obo/HP_0008158,Hyperapobetalipoproteinemia,_:b558
http://purl.obolibrary.org/obo/HP_0040176,Abnormal circulating phospholipid concentration,_:b559
http://purl.obolibrary.org/obo/HP_0040177,Abnormal level of platelet-activating factor,
http://purl.obolibrary.org/obo/HP_0040178,Increased level of platelet-activating factor,
http://purl.obolibrary.org/obo/HP_0040179,Decreased level of platelet-activating factor,
http://purl.obolibrary.org/obo/HP_0010472,Abnormal circulating porphyrin concentration,_:b560
http://purl.obolibrary.org/obo/HP_0012187,Increased erythrocyte protoporphyrin concentration,_:b561
http://purl.obolibrary.org/obo/HP_0011013,Abnormal circulating carbohydrate concentration,_:b562
http://purl.obolibrary.org/obo/HP_0011012,Abnormal circulating polysaccharide concentration,_:b563
http://purl.obolibrary.org/obo/HP_0031210,Abnormal circulating hyaluronic acid concentration,
http://purl.obolibrary.org/obo/HP_0410061,Increased level of galactitol in plasma,_:b564
http://purl.obolibrary.org/obo/HP_0410064,Increased level of galactitol in red blood cells,_:b565
http://purl.obolibrary.org/obo/HP_0004366,Abnormality of glycolysis,_:b566
http://purl.obolibrary.org/obo/HP_0003542,Increased serum pyruvate,_:b567
http://purl.obolibrary.org/obo/HP_0031795,Abnormal circulating glycerol level,
http://purl.obolibrary.org/obo/HP_0040302,Hyperglycerolemia,_:b568
http://purl.obolibrary.org/obo/HP_0031794,Decreased circulating glycerol level,
http://purl.obolibrary.org/obo/HP_0410050,"Decreased level of 1,5 anhydroglucitol in serum",_:b569
http://purl.obolibrary.org/obo/HP_0012024,Hypergalactosemia,_:b570
http://purl.obolibrary.org/obo/HP_0410341,Abnormal circulating heparan sulfate level,_:b571
http://purl.obolibrary.org/obo/HP_0410342,Increased circulating heparan sulfate level,_:b572
http://purl.obolibrary.org/obo/HP_0410343,Decreased circulating heparan sulfate level,_:b573
http://purl.obolibrary.org/obo/HP_0032345,Elevated cancer Ag 19-9 level,
http://purl.obolibrary.org/obo/HP_0410057,Increased level of D-threitol in plasma,_:b574
http://purl.obolibrary.org/obo/HP_0025550,Elevated circulating ribitol concentration,_:b575
http://purl.obolibrary.org/obo/HP_0004354,Abnormal circulating carboxylic acid concentration,_:b576
http://purl.obolibrary.org/obo/HP_0410063,Increased level of galactonate in red blood cells,_:b577
http://purl.obolibrary.org/obo/HP_0003112,Abnormality of serum amino acid level,_:b578
http://purl.obolibrary.org/obo/HP_0500249,Abnormal circulating ethanolamine concentration,_:b579
http://purl.obolibrary.org/obo/HP_0500250,Increased circulating ethanolamine concentration,_:b580
http://purl.obolibrary.org/obo/HP_0012556,Hyperbetaalaninemia,_:b581
http://purl.obolibrary.org/obo/HP_0500160,Abnormal circulating carnosine concentration,_:b582
http://purl.obolibrary.org/obo/HP_0500161,Increased level of carnosine in blood,_:b583
http://purl.obolibrary.org/obo/HP_0500162,Decreased level of carnosine in blood,_:b584
http://purl.obolibrary.org/obo/HP_0010915,Abnormal circulating pyruvate family amino acid concentration,_:b585
http://purl.obolibrary.org/obo/HP_0010916,Abnormal circulating alanine concentration,_:b586
http://purl.obolibrary.org/obo/HP_0500154,Hypoalaninemia,_:b587
http://purl.obolibrary.org/obo/HP_0003348,Hyperalaninemia,_:b588
http://purl.obolibrary.org/obo/HP_0410054,Decreased level of GABA in serum,_:b589
http://purl.obolibrary.org/obo/HP_0032491,Increased circulating argininosuccinic acid,
http://purl.obolibrary.org/obo/HP_0031945,"Elevated N,N-dimethylglycine level",
http://purl.obolibrary.org/obo/HP_0410053,Increased level of GABA in serum,_:b590
http://purl.obolibrary.org/obo/HP_0010995,Abnormal circulating dicarboxylic acid concentration,_:b591
http://purl.obolibrary.org/obo/HP_0020149,Elevated circulating succinate,
http://purl.obolibrary.org/obo/HP_0032529,Elevated circulating gamma-aminobutyric acid concentration,
http://purl.obolibrary.org/obo/HP_0010996,Abnormal circulating monocarboxylic acid cocentration,_:b592
http://purl.obolibrary.org/obo/HP_0012113,Abnormal circulating creatine concentration,_:b593
http://purl.obolibrary.org/obo/HP_0010928,obsolete Increased urinary orotic acid concentration,_:b594
http://purl.obolibrary.org/obo/HP_0030984,Abnormal serum bile acid concentration,_:b595
http://purl.obolibrary.org/obo/HP_0025641,Elevated circulating glycolate concentration,
http://purl.obolibrary.org/obo/HP_0410065,Increased level of hippuric acid in blood,_:b596
http://purl.obolibrary.org/obo/HP_0003111,Abnormal blood ion concentration,_:b597
http://purl.obolibrary.org/obo/HP_0011422,Abnormal blood chloride concentration,_:b598
http://purl.obolibrary.org/obo/HP_0011423,Hyperchloremia,_:b599
http://purl.obolibrary.org/obo/HP_0003113,Hypochloremia,_:b600
http://purl.obolibrary.org/obo/HP_0010929,Abnormal blood cation concentration,_:b601
http://purl.obolibrary.org/obo/HP_0010930,Abnormal blood monovalent inorganic cation concentration,_:b602
http://purl.obolibrary.org/obo/HP_0010931,Abnormal blood sodium concentration,_:b603
http://purl.obolibrary.org/obo/HP_0003228,Hypernatremia,_:b604
http://purl.obolibrary.org/obo/HP_0002902,Hyponatremia,_:b605
http://purl.obolibrary.org/obo/HP_0011042,Abnormal blood potassium concentration,_:b606
http://purl.obolibrary.org/obo/HP_0002900,Hypokalemia,_:b607
http://purl.obolibrary.org/obo/HP_0012726,Episodic hypokalemia,
http://purl.obolibrary.org/obo/HP_0002153,Hyperkalemia,_:b608
http://purl.obolibrary.org/obo/HP_0010927,Abnormal blood inorganic cation concentration,_:b609
http://purl.obolibrary.org/obo/HP_0004363,Abnormal circulating calcium concentration,_:b610
http://purl.obolibrary.org/obo/HP_0003072,Hypercalcemia,_:b611
http://purl.obolibrary.org/obo/HP_0008250,Infantile hypercalcemia,
http://purl.obolibrary.org/obo/HP_0002901,Hypocalcemia,_:b612
http://purl.obolibrary.org/obo/HP_0002199,Hypocalcemic seizures,_:b613
http://purl.obolibrary.org/obo/HP_0003472,Hypocalcemic tetany,
http://purl.obolibrary.org/obo/HP_0008277,Abnormal blood zinc concentration,_:b614
http://purl.obolibrary.org/obo/HP_0011424,Increased serum zinc,_:b615
http://purl.obolibrary.org/obo/HP_0031831,Decreased serum zinc,_:b616
http://purl.obolibrary.org/obo/HP_0004921,Abnormal magnesium concentration,_:b617
http://purl.obolibrary.org/obo/HP_0002918,Hypermagnesemia,_:b618
http://purl.obolibrary.org/obo/HP_0002917,Hypomagnesemia,_:b619
http://purl.obolibrary.org/obo/HP_0032096,Abnormal manganese concentration,_:b620
http://purl.obolibrary.org/obo/HP_0032097,Hypermanganesemia,_:b621
http://purl.obolibrary.org/obo/HP_0032098,Hypomanganesemia,_:b622
http://purl.obolibrary.org/obo/HP_0011030,Abnormal blood transition element cation concentration,_:b623
http://purl.obolibrary.org/obo/HP_0011031,Abnormality of iron homeostasis,_:b624
http://purl.obolibrary.org/obo/HP_0025196,Increased total iron binding capacity,
http://purl.obolibrary.org/obo/HP_0040130,Abnormal serum iron concentration,_:b625
http://purl.obolibrary.org/obo/HP_0040303,Decreased serum iron,_:b626
http://purl.obolibrary.org/obo/HP_0003452,Increased serum iron,_:b627
http://purl.obolibrary.org/obo/HP_0040135,Abnormal transferrin saturation,
http://purl.obolibrary.org/obo/HP_0012464,Decreased transferrin saturation,
http://purl.obolibrary.org/obo/HP_0012463,Elevated transferrin saturation,
http://purl.obolibrary.org/obo/HP_0010836,Abnormal circulating copper concentration,_:b628
http://purl.obolibrary.org/obo/HP_0010838,High nonceruloplasmin-bound serum copper,
http://purl.obolibrary.org/obo/HP_0011967,Decreased circulating copper concentration,_:b629
http://purl.obolibrary.org/obo/HP_0032254,Increased circulating copper concentration,_:b630
http://purl.obolibrary.org/obo/HP_0100529,Abnormal blood phosphate concentration,_:b631
http://purl.obolibrary.org/obo/HP_0002148,Hypophosphatemia,_:b632
http://purl.obolibrary.org/obo/HP_0004912,Hypophosphatemic rickets,
http://purl.obolibrary.org/obo/HP_0008285,Transient hypophosphatemia,
http://purl.obolibrary.org/obo/HP_0008732,Renal hypophosphatemia,
http://purl.obolibrary.org/obo/HP_0011864,Elevated plasma pyrophosphate,_:b633
http://purl.obolibrary.org/obo/HP_0002905,Hyperphosphatemia,_:b634
http://purl.obolibrary.org/obo/HP_0410069,Increased level of propylene glycol in blood,_:b635
http://purl.obolibrary.org/obo/HP_0004364,Abnormal circulating nitrogen compound concentration,_:b636
http://purl.obolibrary.org/obo/HP_0010876,Abnormal circulating protein level,_:b637
http://purl.obolibrary.org/obo/HP_0030794,Abnormal C-peptide level,
http://purl.obolibrary.org/obo/HP_0030795,Reduced C-peptide level,
http://purl.obolibrary.org/obo/HP_0030796,Increased C-peptide level,
http://purl.obolibrary.org/obo/HP_0031138,Abnormal B-type natriuretic peptide level,
http://purl.obolibrary.org/obo/HP_0031185,Increased NT-proBNP level,
http://purl.obolibrary.org/obo/HP_0032205,Increased circulating galectin-3 level,_:b638
http://purl.obolibrary.org/obo/HP_0012116,Abnormal albumin level,_:b639
http://purl.obolibrary.org/obo/HP_0003073,Hypoalbuminemia,_:b640
http://purl.obolibrary.org/obo/HP_0012117,Hyperalbuminemia,_:b641
http://purl.obolibrary.org/obo/HP_0005559,Abnormality of the kinin-kallikrein system,
http://purl.obolibrary.org/obo/HP_0003075,Hypoproteinemia,_:b642
http://purl.obolibrary.org/obo/HP_0008360,Neonatal hypoproteinemia,
http://purl.obolibrary.org/obo/HP_0031036,Reduced growth-hormone binding protein level,
http://purl.obolibrary.org/obo/HP_0032463,Reduced circulating fibronectin level,
http://purl.obolibrary.org/obo/HP_0032179,Abnormal circulating globulin level,
http://purl.obolibrary.org/obo/HP_0025465,Abnormal circulating beta globulin level,
http://purl.obolibrary.org/obo/HP_0032385,Abnormal circulating transferrin level,
http://purl.obolibrary.org/obo/HP_0012239,Atransferrinemia,
http://purl.obolibrary.org/obo/HP_0032386,Elevated transferrin level,
http://purl.obolibrary.org/obo/HP_0032387,Reduced transferrin level,
http://purl.obolibrary.org/obo/HP_0031438,Abnormal sex hormone-binding globulin level,
http://purl.obolibrary.org/obo/HP_0025345,Abnormality of circulating beta-2-microglobulin level,
http://purl.obolibrary.org/obo/HP_0025346,Increased circulating beta-2-microglobulin level,
http://purl.obolibrary.org/obo/HP_0025347,Decreased circulating beta-2-microglobulin level,
http://purl.obolibrary.org/obo/HP_0031300,Abnormal circulating properdin level,
http://purl.obolibrary.org/obo/HP_0031439,Abnormal angiostatin level,
http://purl.obolibrary.org/obo/HP_0032311,Increased circulating globulin level,
http://purl.obolibrary.org/obo/HP_0005413,Increased alpha-globulin,
http://purl.obolibrary.org/obo/HP_0032312,Decreased circulating globulin level,
http://purl.obolibrary.org/obo/HP_0031085,Decreased prealbumin level,
http://purl.obolibrary.org/obo/HP_0031030,Elevated carcinoma antigen 125 level,
http://purl.obolibrary.org/obo/HP_0031031,Abnormal retinol-binding protein level,
http://purl.obolibrary.org/obo/HP_0031032,Decreased retinol-binding protein level,
http://purl.obolibrary.org/obo/HP_0031034,Abnormal insulin like growth factor binding protein acid labile subunit level,
http://purl.obolibrary.org/obo/HP_0045046,Reduced insulin like growth factor binding protein acid labile subunit level,
http://purl.obolibrary.org/obo/HP_0031419,Reduced sex -hormone binding protein level,
http://purl.obolibrary.org/obo/HP_0025498,Aceruloplasminemia,
http://purl.obolibrary.org/obo/HP_0031037,Reduced insulin-like factor 3 level,
http://purl.obolibrary.org/obo/HP_0040133,Abnormal serum ferritin,_:b643
http://purl.obolibrary.org/obo/HP_0003281,Increased serum ferritin,_:b644
http://purl.obolibrary.org/obo/HP_0012343,Decreased serum ferritin,_:b645
http://purl.obolibrary.org/obo/HP_0003333,Increased serum beta-hexosaminidase,
http://purl.obolibrary.org/obo/HP_0025201,Abnormal apolipoprotein level,
http://purl.obolibrary.org/obo/HP_0031800,Elevated apolipoprotein A-II level,
http://purl.obolibrary.org/obo/HP_0031798,Elevated apolipoprotein B level,
http://purl.obolibrary.org/obo/HP_0031799,Decreased apolipoprotein AI level,
http://purl.obolibrary.org/obo/HP_0025202,Elevated apolipoprotein A-IV level,
http://purl.obolibrary.org/obo/HP_0003238,Hyperpepsinogenemia I,
http://purl.obolibrary.org/obo/HP_0020179,Abnormal haptoglobin level,
http://purl.obolibrary.org/obo/HP_0020180,Elevated haptoglobin level,
http://purl.obolibrary.org/obo/HP_0020181,Reduced haptoglobin level,
http://purl.obolibrary.org/obo/HP_0045056,Abnormal levels of alpha-fetoprotein,_:b646
http://purl.obolibrary.org/obo/HP_0045057,Decreased levels of alpha-fetoprotein,_:b647
http://purl.obolibrary.org/obo/HP_0006254,Elevated alpha-fetoprotein,_:b648
http://purl.obolibrary.org/obo/HP_0004639,Elevated amniotic fluid alpha-fetoprotein,
http://purl.obolibrary.org/obo/HP_0005984,Elevated maternal serum alpha-fetoprotein,
http://purl.obolibrary.org/obo/HP_0032436,Abnormal C-reactive protein level,
http://purl.obolibrary.org/obo/HP_0032437,Reduced C-reactive protein level,
http://purl.obolibrary.org/obo/HP_0011227,Elevated C-reactive protein level,
http://purl.obolibrary.org/obo/HP_0012509,Reduced thyroxin-binding globulin,
http://purl.obolibrary.org/obo/HP_0410176,Abnormal glucose-6-phosphate dehydrogenase level,_:b649
http://purl.obolibrary.org/obo/HP_0410177,Abnormal glucose-6-phosphate dehydrogenase level in blood,_:b650
http://purl.obolibrary.org/obo/HP_0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,_:b651
http://purl.obolibrary.org/obo/HP_0410178,Increased glucose-6-phosphate dehydrogenase level in blood,_:b652
http://purl.obolibrary.org/obo/HP_0410183,Abnormal glucose-6-phosphate dehydrogenase level in leukocytes,_:b653
http://purl.obolibrary.org/obo/HP_0410191,Increased glucose-6-phosphate dehydrogenase level in leukocytes,_:b654
http://purl.obolibrary.org/obo/HP_0410190,Decreased glucose-6-phosphate dehydrogenase level in leukocytes,_:b655
http://purl.obolibrary.org/obo/HP_0410180,Abnormal glucose-6-phosphate dehydrogenase level in dried blood spot,
http://purl.obolibrary.org/obo/HP_0410182,Decreased glucose-6-phosphate dehydrogenase level in dried blood spot,
http://purl.obolibrary.org/obo/HP_0410181,Increased glucose-6-phosphate dehydrogenase level in dried blood spot,
http://purl.obolibrary.org/obo/HP_0410184,Abnormal glucose-6-phosphate dehydrogenase level in red blood cells,_:b656
http://purl.obolibrary.org/obo/HP_0410188,Decreased glucose-6-phosphate dehydrogenase level in red blood cells,_:b657
http://purl.obolibrary.org/obo/HP_0410189,Increased glucose-6-phosphate dehydrogenase level in red blood cells,_:b658
http://purl.obolibrary.org/obo/HP_0410185,Abnormal glucose-6-phosphate dehydrogenase level in tissue,_:b659
http://purl.obolibrary.org/obo/HP_0410186,Increased glucose-6-phosphate dehydrogenase level in tissue,_:b660
http://purl.obolibrary.org/obo/HP_0410187,Decreased glucose-6-phosphate dehydrogenase level in tissue,_:b661
http://purl.obolibrary.org/obo/HP_0011021,Abnormality of circulating enzyme level,
http://purl.obolibrary.org/obo/HP_0040081,Abnormal circulating creatine kinase concentration,_:b662
http://purl.obolibrary.org/obo/HP_0003236,Elevated serum creatine kinase,_:b663
http://purl.obolibrary.org/obo/HP_0008331,Elevated creatine kinase after exercise,
http://purl.obolibrary.org/obo/HP_0030235,Extremely elevated creatine kinase,
http://purl.obolibrary.org/obo/HP_0008180,Mildly elevated creatine kinase,_:b664
http://purl.obolibrary.org/obo/HP_0030234,Highly elevated creatine kinase,
http://purl.obolibrary.org/obo/HP_0032233,Increased circulating creatine kinase BB isoform,
http://purl.obolibrary.org/obo/HP_0032232,Increased circulating creatine kinase MB isoform,
http://purl.obolibrary.org/obo/HP_0032234,Increased circulating creatine kinase MM isoform,
http://purl.obolibrary.org/obo/HP_0010837,Decreased serum ceruloplasmin,_:b665
http://purl.obolibrary.org/obo/HP_0032493,Increased circulating trypsinogen,
http://purl.obolibrary.org/obo/HP_0025483,Abnormal circulating thyroglobulin level,
http://purl.obolibrary.org/obo/HP_0025484,Increased circulating thyroglobulin level,
http://purl.obolibrary.org/obo/HP_0025020,Elevated prostate-specific antigen level,
http://purl.obolibrary.org/obo/HP_0410282,Abnormal circulating amylase level,_:b666
http://purl.obolibrary.org/obo/HP_0410288,Hyperamylasemia,_:b667
http://purl.obolibrary.org/obo/HP_0410289,Hypoamylasemia,_:b668
http://purl.obolibrary.org/obo/HP_0031029,Elevated carcinoembryonic antigen level,
http://purl.obolibrary.org/obo/HP_0032240,Elevated circulating E selectin level,
http://purl.obolibrary.org/obo/HP_0032025,Reduced serum alpha-1-antitrypsin,
http://purl.obolibrary.org/obo/HP_0031875,Abnormal hepcidin level,
http://purl.obolibrary.org/obo/HP_0031877,Elevated hepcidin level,
http://purl.obolibrary.org/obo/HP_0031876,Decreased hepcidin level,
http://purl.obolibrary.org/obo/HP_0020182,Abnormal A-type atrial natriuretic peptide level,
http://purl.obolibrary.org/obo/HP_0020184,Decreased circulating A-type natriuretic peptide level,
http://purl.obolibrary.org/obo/HP_0020183,Increased circulating A-type natriuretic peptide level,
http://purl.obolibrary.org/obo/HP_0002152,Hyperproteinemia,_:b669
http://purl.obolibrary.org/obo/HP_0001900,Increased hemoglobin,_:b670
http://purl.obolibrary.org/obo/HP_0031424,Abnormal circulating beta-C-terminal telopeptide level,
http://purl.obolibrary.org/obo/HP_0031426,Decreased circulating beta-C-terminal telopeptide level,
http://purl.obolibrary.org/obo/HP_0031425,Increased circulating beta-C-terminal telopeptide level,
http://purl.obolibrary.org/obo/HP_0031222,Increased circulating thyroxine-binding globulin level,
http://purl.obolibrary.org/obo/HP_0032094,Increased circulating surfactant protein level,
http://purl.obolibrary.org/obo/HP_0032304,Abnormal mannose-binding protein level,
http://purl.obolibrary.org/obo/HP_0032306,Increased mannose-binding protein level,
http://purl.obolibrary.org/obo/HP_0032305,Decreased mannose-binding protein level,
http://purl.obolibrary.org/obo/HP_0002157,Azotemia,_:b671
http://purl.obolibrary.org/obo/HP_0031793,Increased serum leptin,_:b672
http://purl.obolibrary.org/obo/HP_0003154,Increased circulating ACTH level,_:b673
http://purl.obolibrary.org/obo/HP_0000848,Increased circulating renin level,_:b674
http://purl.obolibrary.org/obo/HP_0001987,Hyperammonemia,_:b675
http://purl.obolibrary.org/obo/HP_0008281,Acute hyperammonemia,
http://purl.obolibrary.org/obo/HP_0008162,Asymptomatic hyperammonemia,
http://purl.obolibrary.org/obo/HP_0002904,Hyperbilirubinemia,_:b676
http://purl.obolibrary.org/obo/HP_0008282,Unconjugated hyperbilirubinemia,
http://purl.obolibrary.org/obo/HP_0003573,Increased total bilirubin,
http://purl.obolibrary.org/obo/HP_0003265,Neonatal hyperbilirubinemia,
http://purl.obolibrary.org/obo/HP_0002908,Conjugated hyperbilirubinemia,
http://purl.obolibrary.org/obo/HP_0008176,Neonatal unconjugated hyperbilirubinemia,
http://purl.obolibrary.org/obo/HP_0500167,Hypergastrinemia,_:b677
http://purl.obolibrary.org/obo/HP_0003334,Elevated circulating catecholamine level,_:b678
http://purl.obolibrary.org/obo/HP_0003138,Increased blood urea nitrogen,_:b679
http://purl.obolibrary.org/obo/HP_0011788,Increased circulating free T3,_:b680
http://purl.obolibrary.org/obo/HP_0008247,Euthyroid hyperthyroxinemia,_:b681
http://purl.obolibrary.org/obo/HP_0003259,Elevated serum creatinine,_:b682
http://purl.obolibrary.org/obo/HP_0003144,Increased serum serotonin,_:b683
http://purl.obolibrary.org/obo/HP_0410052,Increased level of allantoin in serum,_:b684
http://purl.obolibrary.org/obo/HP_0003528,Elevated calcitonin,_:b685
http://purl.obolibrary.org/obo/HP_0003165,Elevated circulating parathyroid hormone level,_:b686
http://purl.obolibrary.org/obo/HP_0500181,Hypertaurinemia,_:b687
http://purl.obolibrary.org/obo/HP_0040084,Abnormal circulating renin,_:b688
http://purl.obolibrary.org/obo/HP_0003351,Decreased circulating renin level,_:b689
http://purl.obolibrary.org/obo/HP_0012099,Abnormality of circulating catecholamine level,_:b690
http://purl.obolibrary.org/obo/HP_0100493,Hypoammonemia,_:b691
http://purl.obolibrary.org/obo/HP_0500166,Abnormal circulating gastrin level,_:b692
http://purl.obolibrary.org/obo/HP_0031970,Abnormal blood urea nitrogen concentration,
http://purl.obolibrary.org/obo/HP_0031969,Reduced blood urea nitrogen,
http://purl.obolibrary.org/obo/HP_0004361,Abnormality of circulating leptin level,_:b693
http://purl.obolibrary.org/obo/HP_0003292,Decreased serum leptin,_:b694
http://purl.obolibrary.org/obo/HP_0040206,Abnormal circulating neopterin concentration,_:b695
http://purl.obolibrary.org/obo/HP_0012100,Abnormal circulating creatinine level,_:b696
http://purl.obolibrary.org/obo/HP_0012101,Decreased serum creatinine,_:b697
http://purl.obolibrary.org/obo/HP_0500012,Abnormality of gonadotropin-releasing hormone level,_:b698
http://purl.obolibrary.org/obo/HP_0500013,Lack of gonadotropin-releasing hormone pulsatility,
http://purl.obolibrary.org/obo/HP_0003164,Hypothalamic gonadotropin-releasing hormone deficiency,
http://purl.obolibrary.org/obo/HP_0040210,Abnormal circulating biopterin concentration,_:b699
http://purl.obolibrary.org/obo/HP_0040215,Abnormal circulating insulin level,_:b700
http://purl.obolibrary.org/obo/HP_0040216,Hypoinsulinemia,_:b701
http://purl.obolibrary.org/obo/HP_0011043,Abnormality of circulating adrenocorticotropin level,_:b702
http://purl.obolibrary.org/obo/HP_0002920,Decreased circulating ACTH level,_:b703
http://purl.obolibrary.org/obo/HP_0001951,Episodic ammonia intoxication,
http://purl.obolibrary.org/obo/HP_0410205,Abnormal circulating nicotinurate level,
http://purl.obolibrary.org/obo/HP_0410206,Increased circulating nicotinurate level,
http://purl.obolibrary.org/obo/HP_0500180,Abnormal circulating amino sulfonic acid concentration,
http://purl.obolibrary.org/obo/HP_0500182,Hypotaurinemia,_:b704
http://purl.obolibrary.org/obo/HP_0004355,obsolete Abnormality of proteoglycan metabolism,_:b705
http://purl.obolibrary.org/obo/HP_0010988,Abnormality of the extrinsic pathway,_:b706
http://purl.obolibrary.org/obo/HP_0008169,Reduced factor VII activity,
http://purl.obolibrary.org/obo/HP_0032243,Abnormal tissue metabolite concentration,
http://purl.obolibrary.org/obo/HP_0030362,Reduced muscle carnitine level,
http://purl.obolibrary.org/obo/HP_0010968,Abnormality of liposaccharide metabolism,_:b707
http://purl.obolibrary.org/obo/HP_0010969,Abnormality of glycolipid metabolism,_:b708
http://purl.obolibrary.org/obo/HP_0004343,Abnormality of glycosphingolipid metabolism,_:b709
http://purl.obolibrary.org/obo/HP_0410366,Increased globoside Gb4 level,_:b710
http://purl.obolibrary.org/obo/HP_0410368,Increased globoside Gb3 level,_:b711
http://purl.obolibrary.org/obo/HP_0410370,Absence of ganglioside GM3,_:b712
http://purl.obolibrary.org/obo/HP_0004345,Ganglioside accumulation,_:b713
http://purl.obolibrary.org/obo/HP_0020160,GM1-ganglioside accumulation,
http://purl.obolibrary.org/obo/HP_0003495,GM2-ganglioside accumulation,
http://purl.obolibrary.org/obo/HP_0004344,Abnormality of cerebrosidase metabolism,
http://purl.obolibrary.org/obo/HP_0025321,Copper accumulation in liver,_:b714
http://purl.obolibrary.org/obo/HP_0040134,Abnormal hepatic iron concentration,_:b715
http://purl.obolibrary.org/obo/HP_0012465,Elevated hepatic iron concentration,_:b716
http://purl.obolibrary.org/obo/HP_0045061,Decreased carnitine level in liver,_:b717
http://purl.obolibrary.org/obo/HP_0012676,Copper accumulation in brain,_:b718
http://purl.obolibrary.org/obo/HP_0008167,Very long chain fatty acid accumulation,
http://purl.obolibrary.org/obo/HP_0410157,Increased level of N-acetylneuraminic acid in fibroblasts,_:b719
http://purl.obolibrary.org/obo/HP_0001107,Ocular albinism,_:b720
