s,lab,ldef
http://purl.obolibrary.org/obo/XPO_0137851,decreased apoptosis in tuberal region,_:b3613
http://purl.obolibrary.org/obo/XPO_0137914,decreased apoptosis in caudal tuberal region,_:b3614
http://purl.obolibrary.org/obo/XPO_0137915,decreased apoptosis in rostral tuberal region,_:b3615
http://purl.obolibrary.org/obo/XPO_0137919,decreased apoptosis in retromammillary area,_:b3616
http://purl.obolibrary.org/obo/XPO_0137813,decreased apoptosis in lateral hypothalamic nucleus,_:b3617
http://purl.obolibrary.org/obo/XPO_0137569,decreased apoptosis in thalamus,_:b3618
http://purl.obolibrary.org/obo/XPO_0137843,decreased apoptosis in ventrolateral thalamic nucleus,_:b3619
http://purl.obolibrary.org/obo/XPO_0137844,decreased apoptosis in ventromedial thalamic nucleus,_:b3620
http://purl.obolibrary.org/obo/XPO_0137797,decreased apoptosis in central nucleus of the thalamus,_:b3621
http://purl.obolibrary.org/obo/XPO_0137646,decreased apoptosis in dorsal thalamus,_:b3622
http://purl.obolibrary.org/obo/XPO_0137808,decreased apoptosis in habenula,_:b3623
http://purl.obolibrary.org/obo/XPO_0137799,decreased apoptosis in dorsal habenular nucleus,_:b3624
http://purl.obolibrary.org/obo/XPO_0137839,decreased apoptosis in ventral habenular nucleus,_:b3625
http://purl.obolibrary.org/obo/XPO_0137567,decreased apoptosis in prethalamus,_:b3626
http://purl.obolibrary.org/obo/XPO_0137917,decreased apoptosis in prethalamus basal plate,_:b3627
http://purl.obolibrary.org/obo/XPO_0137789,decreased apoptosis in anterior thalamic nucleus,_:b3628
http://purl.obolibrary.org/obo/XPO_0137337,decreased apoptosis in optic chiasm,_:b3629
http://purl.obolibrary.org/obo/XPO_0137564,decreased apoptosis in eminentia thalami,_:b3630
http://purl.obolibrary.org/obo/XPO_0137566,decreased apoptosis in pretectum,_:b3631
http://purl.obolibrary.org/obo/XPO_0137836,decreased apoptosis in subcommissural organ,_:b3632
http://purl.obolibrary.org/obo/XPO_0137006,decreased apoptosis in optic stalk,_:b3633
http://purl.obolibrary.org/obo/XPO_0137366,decreased apoptosis in optic tract,_:b3634
http://purl.obolibrary.org/obo/XPO_0137475,decreased apoptosis in infundibulum,_:b3635
http://purl.obolibrary.org/obo/XPO_0136624,decreased apoptosis in hypophysis,_:b3636
http://purl.obolibrary.org/obo/XPO_0138052,decreased apoptosis in adenohypophysis,_:b3637
http://purl.obolibrary.org/obo/XPO_0138054,decreased apoptosis in pars distalis,_:b3638
http://purl.obolibrary.org/obo/XPO_0138053,decreased apoptosis in neurohypophysis,_:b3639
http://purl.obolibrary.org/obo/XPO_0138055,decreased apoptosis in pars nervosa,_:b3640
http://purl.obolibrary.org/obo/XPO_0138056,decreased apoptosis in pars intermedia,_:b3641
http://purl.obolibrary.org/obo/XPO_0137983,decreased apoptosis in melanotrope,_:b3642
http://purl.obolibrary.org/obo/XPO_0137811,decreased apoptosis in lateral forebrain bundle,_:b3643
http://purl.obolibrary.org/obo/XPO_0136621,decreased apoptosis in midbrain,_:b3644
http://purl.obolibrary.org/obo/XPO_0137536,decreased apoptosis in midbrain tegmentum,_:b3645
http://purl.obolibrary.org/obo/XPO_0137790,decreased apoptosis in anterodorsal tegmental nucleus,_:b3646
http://purl.obolibrary.org/obo/XPO_0137791,decreased apoptosis in anteroventral tegmental nucleus,_:b3647
http://purl.obolibrary.org/obo/XPO_0137491,decreased apoptosis in ventral tegmentum,_:b3648
http://purl.obolibrary.org/obo/XPO_0137492,decreased apoptosis in dorsal tegmentum,_:b3649
http://purl.obolibrary.org/obo/XPO_0137816,decreased apoptosis in laterodorsal tegmental nucleus,_:b3650
http://purl.obolibrary.org/obo/XPO_0137829,decreased apoptosis in posterodorsal tegmental nucleus,_:b3651
http://purl.obolibrary.org/obo/XPO_0137830,decreased apoptosis in posteroventral tegmental nucleus,_:b3652
http://purl.obolibrary.org/obo/XPO_0137223,decreased apoptosis in optic tectum,_:b3653
http://purl.obolibrary.org/obo/XPO_0137896,decreased apoptosis in ventricular layer of the optic tectum,_:b3654
http://purl.obolibrary.org/obo/XPO_0137899,decreased apoptosis in radial glial cell,_:b3655
http://purl.obolibrary.org/obo/XPO_0137897,decreased apoptosis in neuropil of the optic tectum,_:b3656
http://purl.obolibrary.org/obo/XPO_0137898,decreased apoptosis in cell body layer of the optic tectum,_:b3657
http://purl.obolibrary.org/obo/XPO_0137770,decreased apoptosis in anterior tectum,_:b3658
http://purl.obolibrary.org/obo/XPO_0137771,decreased apoptosis in posterior tectum,_:b3659
http://purl.obolibrary.org/obo/XPO_0137438,decreased apoptosis in mesencephalic artery,_:b3660
http://purl.obolibrary.org/obo/XPO_0137439,decreased apoptosis in mesencephalic vein,_:b3661
http://purl.obolibrary.org/obo/XPO_0137647,decreased apoptosis in trochlear motornucleus,_:b3662
http://purl.obolibrary.org/obo/XPO_0137827,decreased apoptosis in posterior commissure,_:b3663
http://purl.obolibrary.org/obo/XPO_0136752,decreased apoptosis in pineal gland,_:b3664
http://purl.obolibrary.org/obo/XPO_0137838,decreased apoptosis in torus semicircularis,_:b3665
http://purl.obolibrary.org/obo/XPO_0137432,decreased apoptosis in metencephalic artery,_:b3666
http://purl.obolibrary.org/obo/XPO_0137433,decreased apoptosis in metencephalic vein,_:b3667
http://purl.obolibrary.org/obo/XPO_0136622,decreased apoptosis in hindbrain,_:b3668
http://purl.obolibrary.org/obo/XPO_0137344,decreased apoptosis in rhombomere,_:b3669
http://purl.obolibrary.org/obo/XPO_0137531,decreased apoptosis in rhombomere R8,_:b3670
http://purl.obolibrary.org/obo/XPO_0137345,decreased apoptosis in rhombomere R2,_:b3671
http://purl.obolibrary.org/obo/XPO_0137346,decreased apoptosis in rhombomere R3,_:b3672
http://purl.obolibrary.org/obo/XPO_0137347,decreased apoptosis in rhombomere R4,_:b3673
http://purl.obolibrary.org/obo/XPO_0137348,decreased apoptosis in rhombomere R5,_:b3674
http://purl.obolibrary.org/obo/XPO_0137349,decreased apoptosis in rhombomere R6,_:b3675
http://purl.obolibrary.org/obo/XPO_0137511,decreased apoptosis in rhombomere R7,_:b3676
http://purl.obolibrary.org/obo/XPO_0137720,decreased apoptosis in rhombomere R1,_:b3677
http://purl.obolibrary.org/obo/XPO_0137105,decreased apoptosis in medulla oblongata,_:b3678
http://purl.obolibrary.org/obo/XPO_0137798,decreased apoptosis in dorsal column nucleus,_:b3679
http://purl.obolibrary.org/obo/XPO_0137916,decreased apoptosis in nucleus of the solitary tract,_:b3680
http://purl.obolibrary.org/obo/XPO_0137834,decreased apoptosis in solitary tract,_:b3681
http://purl.obolibrary.org/obo/XPO_0137920,decreased apoptosis in nucleus reticularis medialis,_:b3682
http://purl.obolibrary.org/obo/XPO_0137921,decreased apoptosis in nucleus reticularis superior,_:b3683
http://purl.obolibrary.org/obo/XPO_0137922,decreased apoptosis in nucleus reticularis inferior,_:b3684
http://purl.obolibrary.org/obo/XPO_0137832,decreased apoptosis in raphe nucleus,_:b3685
http://purl.obolibrary.org/obo/XPO_0137903,decreased apoptosis in Mauthner cell,_:b3686
http://purl.obolibrary.org/obo/XPO_0137104,decreased apoptosis in cerebellum,_:b3687
http://purl.obolibrary.org/obo/XPO_0137806,decreased apoptosis in granule cell layer of the cerebellum,_:b3688
http://purl.obolibrary.org/obo/XPO_0137400,decreased apoptosis in rhombic lip,_:b3689
http://purl.obolibrary.org/obo/XPO_0137817,decreased apoptosis in locus coeruleus,_:b3690
http://purl.obolibrary.org/obo/XPO_0136627,decreased apoptosis in ventricular zone,_:b3691
http://purl.obolibrary.org/obo/XPO_0138000,decreased apoptosis in oligodendrocyte,_:b3692
http://purl.obolibrary.org/obo/XPO_0137900,decreased apoptosis in neural stem cell,_:b3693
http://purl.obolibrary.org/obo/XPO_0138127,decreased apoptosis in pia mater,_:b3694
http://purl.obolibrary.org/obo/XPO_0138126,decreased apoptosis in pial cell,_:b3695
http://purl.obolibrary.org/obo/XPO_0137925,decreased apoptosis in stria terminalis,_:b3696
http://purl.obolibrary.org/obo/XPO_0137417,decreased apoptosis in head vasculature,_:b3697
http://purl.obolibrary.org/obo/XPO_0136917,decreased apoptosis in internal carotid artery,_:b3698
http://purl.obolibrary.org/obo/XPO_0136920,decreased apoptosis in anterior palatine artery,_:b3699
http://purl.obolibrary.org/obo/XPO_0136907,decreased apoptosis in posterior palatine artery,_:b3700
http://purl.obolibrary.org/obo/XPO_0136918,decreased apoptosis in cerebral artery,_:b3701
http://purl.obolibrary.org/obo/XPO_0136919,decreased apoptosis in ophthalmic artery,_:b3702
http://purl.obolibrary.org/obo/XPO_0137435,decreased apoptosis in vena capitis medialis,_:b3703
http://purl.obolibrary.org/obo/XPO_0137434,decreased apoptosis in ophthalmic vein,_:b3704
http://purl.obolibrary.org/obo/XPO_0137436,decreased apoptosis in vena capitis lateralis,_:b3705
http://purl.obolibrary.org/obo/XPO_0136929,decreased apoptosis in external jugular vein,_:b3706
http://purl.obolibrary.org/obo/XPO_0137440,decreased apoptosis in nasociliary artery,_:b3707
http://purl.obolibrary.org/obo/XPO_0136931,decreased apoptosis in internal jugular vein,_:b3708
http://purl.obolibrary.org/obo/XPO_0137441,decreased apoptosis in optic choroid vascular plexus,_:b3709
http://purl.obolibrary.org/obo/XPO_0137509,decreased apoptosis in mandibular artery,_:b3710
http://purl.obolibrary.org/obo/XPO_0137510,decreased apoptosis in maxillary artery,_:b3711
http://purl.obolibrary.org/obo/XPO_0137515,decreased apoptosis in facial vein,_:b3712
http://purl.obolibrary.org/obo/XPO_0137418,decreased apoptosis in retinal blood vessel,_:b3713
http://purl.obolibrary.org/obo/XPO_0137419,decreased apoptosis in hyaloid blood vessel,_:b3714
http://purl.obolibrary.org/obo/XPO_0137420,decreased apoptosis in hyaloid artery,_:b3715
http://purl.obolibrary.org/obo/XPO_0137421,decreased apoptosis in hyaloid vein,_:b3716
http://purl.obolibrary.org/obo/XPO_0137422,decreased apoptosis in hyaloid vascular plexus,_:b3717
http://purl.obolibrary.org/obo/XPO_0137425,decreased apoptosis in cerebral vein,_:b3718
http://purl.obolibrary.org/obo/XPO_0137423,decreased apoptosis in anterior cerebral vein,_:b3719
http://purl.obolibrary.org/obo/XPO_0137424,decreased apoptosis in posterior cerebral vein,_:b3720
http://purl.obolibrary.org/obo/XPO_0137426,decreased apoptosis in middle cerebral vein,_:b3721
http://purl.obolibrary.org/obo/XPO_0137642,decreased apoptosis in branchial basket,_:b3722
http://purl.obolibrary.org/obo/XPO_0137570,decreased apoptosis in head mesenchyme,_:b3723
http://purl.obolibrary.org/obo/XPO_0138153,decreased apoptosis in periocular mesenchyme,_:b3724
http://purl.obolibrary.org/obo/XPO_0138157,decreased apoptosis in roof of mouth,_:b3725
http://purl.obolibrary.org/obo/XPO_0137290,decreased apoptosis in craniofacial region,_:b3726
http://purl.obolibrary.org/obo/XPO_0138158,decreased apoptosis in intercanthal region,_:b3727
http://purl.obolibrary.org/obo/XPO_0136982,decreased apoptosis in tongue,_:b3728
http://purl.obolibrary.org/obo/XPO_0137526,decreased apoptosis in pharyngeal region,_:b3729
http://purl.obolibrary.org/obo/XPO_0136860,decreased apoptosis in visceral pouch,_:b3730
http://purl.obolibrary.org/obo/XPO_0136828,decreased apoptosis in visceral pouch 2,_:b3731
http://purl.obolibrary.org/obo/XPO_0136832,decreased apoptosis in visceral pouch 3,_:b3732
http://purl.obolibrary.org/obo/XPO_0136834,decreased apoptosis in visceral pouch 4,_:b3733
http://purl.obolibrary.org/obo/XPO_0136835,decreased apoptosis in visceral pouch 5,_:b3734
http://purl.obolibrary.org/obo/XPO_0136845,decreased apoptosis in visceral pouch 6,_:b3735
http://purl.obolibrary.org/obo/XPO_0136702,decreased apoptosis in visceral pouch 1,_:b3736
http://purl.obolibrary.org/obo/XPO_0136984,decreased apoptosis in gill primordium,_:b3737
http://purl.obolibrary.org/obo/XPO_0136696,decreased apoptosis in pharyngeal arch,_:b3738
http://purl.obolibrary.org/obo/XPO_0136698,decreased apoptosis in hyoid arch,_:b3739
http://purl.obolibrary.org/obo/XPO_0137484,decreased apoptosis in ceratohyal,_:b3740
http://purl.obolibrary.org/obo/XPO_0136699,decreased apoptosis in branchial arch,_:b3741
http://purl.obolibrary.org/obo/XPO_0136983,decreased apoptosis in branchial arch 1,_:b3742
http://purl.obolibrary.org/obo/XPO_0136985,decreased apoptosis in branchial arch 2,_:b3743
http://purl.obolibrary.org/obo/XPO_0136986,decreased apoptosis in branchial arch 3,_:b3744
http://purl.obolibrary.org/obo/XPO_0136988,decreased apoptosis in branchial arch 4,_:b3745
http://purl.obolibrary.org/obo/XPO_0137717,decreased apoptosis in circumpharyngeal ridge,_:b3746
http://purl.obolibrary.org/obo/XPO_0137719,decreased apoptosis in pharyngeal endoderm,_:b3747
http://purl.obolibrary.org/obo/XPO_0137779,decreased apoptosis in pharyngeal mesenchyme,_:b3748
http://purl.obolibrary.org/obo/XPO_0137525,decreased apoptosis in pharyngeal pouch,_:b3749
http://purl.obolibrary.org/obo/XPO_0138059,decreased apoptosis in lateral nasal prominence,_:b3750
http://purl.obolibrary.org/obo/XPO_0137650,decreased apoptosis in hatching gland primordium,_:b3751
http://purl.obolibrary.org/obo/XPO_0137198,decreased apoptosis in oral epithelium,_:b3752
http://purl.obolibrary.org/obo/XPO_0138060,decreased apoptosis in medial nasal prominence,_:b3753
http://purl.obolibrary.org/obo/XPO_0136692,decreased apoptosis in head endoderm,_:b3754
http://purl.obolibrary.org/obo/XPO_0136658,decreased apoptosis in head mesoderm,_:b3755
http://purl.obolibrary.org/obo/XPO_0137012,decreased apoptosis in musculature of face,_:b3756
http://purl.obolibrary.org/obo/XPO_0136876,decreased apoptosis in head somite,_:b3757
http://purl.obolibrary.org/obo/XPO_0136944,decreased apoptosis in head somite 1,_:b3758
http://purl.obolibrary.org/obo/XPO_0136948,decreased apoptosis in head somite 2,_:b3759
http://purl.obolibrary.org/obo/XPO_0136949,decreased apoptosis in head somite 3,_:b3760
http://purl.obolibrary.org/obo/XPO_0136950,decreased apoptosis in head somite 4,_:b3761
http://purl.obolibrary.org/obo/XPO_0137354,decreased apoptosis in periocular region,_:b3762
http://purl.obolibrary.org/obo/XPO_0138152,decreased apoptosis in retinal vein,_:b3763
http://purl.obolibrary.org/obo/XPO_0136780,decreased apoptosis in tympanic disk,_:b3764
http://purl.obolibrary.org/obo/XPO_0137730,decreased apoptosis in periotic region,_:b3765
http://purl.obolibrary.org/obo/XPO_0137339,decreased apoptosis in intersomitic region,_:b3766
http://purl.obolibrary.org/obo/XPO_0137340,decreased apoptosis in intersomitic vessel,_:b3767
http://purl.obolibrary.org/obo/XPO_0137430,decreased apoptosis in intersomitic artery,_:b3768
http://purl.obolibrary.org/obo/XPO_0137429,decreased apoptosis in intersomitic vein,_:b3769
http://purl.obolibrary.org/obo/XPO_0137341,decreased apoptosis in intersomitic tendon,_:b3770
http://purl.obolibrary.org/obo/XPO_0137342,decreased apoptosis in intersomitic epithelium,_:b3771
http://purl.obolibrary.org/obo/XPO_0137343,decreased apoptosis in intersomitic neuron,_:b3772
http://purl.obolibrary.org/obo/XPO_0136681,decreased apoptosis in forelimb region,_:b3773
http://purl.obolibrary.org/obo/XPO_0136790,decreased apoptosis in animal hemisphere,_:b3774
http://purl.obolibrary.org/obo/XPO_0136789,decreased apoptosis in animal blastomere,_:b3775
http://purl.obolibrary.org/obo/XPO_0137980,decreased apoptosis in dorsal animal hemisphere blastomere,_:b3776
http://purl.obolibrary.org/obo/XPO_0137955,decreased apoptosis in blastomere D1.1,_:b3777
http://purl.obolibrary.org/obo/XPO_0137956,decreased apoptosis in blastomere D1.2,_:b3778
http://purl.obolibrary.org/obo/XPO_0137963,decreased apoptosis in blastomere D1.1.1,_:b3779
http://purl.obolibrary.org/obo/XPO_0137964,decreased apoptosis in blastomere D1.1.2,_:b3780
http://purl.obolibrary.org/obo/XPO_0137965,decreased apoptosis in blastomere D1.2.1,_:b3781
http://purl.obolibrary.org/obo/XPO_0137966,decreased apoptosis in blastomere D1.2.2,_:b3782
http://purl.obolibrary.org/obo/XPO_0137982,decreased apoptosis in ventral animal hemisphere blastomere,_:b3783
http://purl.obolibrary.org/obo/XPO_0137959,decreased apoptosis in blastomere V1.1,_:b3784
http://purl.obolibrary.org/obo/XPO_0137960,decreased apoptosis in blastomere V1.2,_:b3785
http://purl.obolibrary.org/obo/XPO_0137971,decreased apoptosis in blastomere V1.1.1,_:b3786
http://purl.obolibrary.org/obo/XPO_0137972,decreased apoptosis in blastomere V1.1.2,_:b3787
http://purl.obolibrary.org/obo/XPO_0137973,decreased apoptosis in blastomere V1.2.1,_:b3788
http://purl.obolibrary.org/obo/XPO_0137974,decreased apoptosis in blastomere V1.2.2,_:b3789
http://purl.obolibrary.org/obo/XPO_0137353,decreased apoptosis in animal pole,_:b3790
http://purl.obolibrary.org/obo/XPO_0136682,decreased apoptosis in hindlimb region,_:b3791
http://purl.obolibrary.org/obo/XPO_0136688,decreased apoptosis in tail region,_:b3792
http://purl.obolibrary.org/obo/XPO_0136706,decreased apoptosis in tail bud,_:b3793
http://purl.obolibrary.org/obo/XPO_0138097,decreased apoptosis in neurenteric canal,_:b3794
http://purl.obolibrary.org/obo/XPO_0136708,decreased apoptosis in posterior wall of neurenteric canal,_:b3795
http://purl.obolibrary.org/obo/XPO_0136826,decreased apoptosis in cloaca,_:b3796
http://purl.obolibrary.org/obo/XPO_0138084,decreased apoptosis in cloacal sphincter,_:b3797
http://purl.obolibrary.org/obo/XPO_0137014,decreased apoptosis in rectal diverticulum,_:b3798
http://purl.obolibrary.org/obo/XPO_0136707,decreased apoptosis in chordoneural hinge,_:b3799
http://purl.obolibrary.org/obo/XPO_0137046,decreased apoptosis in tail,_:b3800
http://purl.obolibrary.org/obo/XPO_0137328,decreased apoptosis in tail fin,_:b3801
http://purl.obolibrary.org/obo/XPO_0137330,decreased apoptosis in ventral tail fin,_:b3802
http://purl.obolibrary.org/obo/XPO_0137331,decreased apoptosis in ventral fin margin,_:b3803
http://purl.obolibrary.org/obo/XPO_0137541,decreased apoptosis in caudal fin skeleton,_:b3804
http://purl.obolibrary.org/obo/XPO_0137001,decreased apoptosis in dorsal tail fin,_:b3805
http://purl.obolibrary.org/obo/XPO_0137327,decreased apoptosis in dorsal fin margin,_:b3806
http://purl.obolibrary.org/obo/XPO_0137323,decreased apoptosis in tail tip,_:b3807
http://purl.obolibrary.org/obo/XPO_0137494,decreased apoptosis in fin crest,_:b3808
http://purl.obolibrary.org/obo/XPO_0138107,decreased apoptosis in posterior tail,_:b3809
http://purl.obolibrary.org/obo/XPO_0138110,decreased apoptosis in dorsal tail,_:b3810
http://purl.obolibrary.org/obo/XPO_0137148,decreased apoptosis in tail somite,_:b3811
http://purl.obolibrary.org/obo/XPO_0136966,decreased apoptosis in tail somite 14,_:b3812
http://purl.obolibrary.org/obo/XPO_0136967,decreased apoptosis in tail somite 15,_:b3813
http://purl.obolibrary.org/obo/XPO_0136968,decreased apoptosis in tail somite 16,_:b3814
http://purl.obolibrary.org/obo/XPO_0136969,decreased apoptosis in tail somite 17,_:b3815
http://purl.obolibrary.org/obo/XPO_0137781,decreased apoptosis in tail somite 18,_:b3816
http://purl.obolibrary.org/obo/XPO_0137416,decreased apoptosis in tail vasculature,_:b3817
http://purl.obolibrary.org/obo/XPO_0136941,decreased apoptosis in tail vein,_:b3818
http://purl.obolibrary.org/obo/XPO_0136938,decreased apoptosis in caudal vein,_:b3819
http://purl.obolibrary.org/obo/XPO_0136915,decreased apoptosis in caudal artery,_:b3820
http://purl.obolibrary.org/obo/XPO_0138066,decreased apoptosis in apical region,_:b3821
http://purl.obolibrary.org/obo/XPO_0138067,decreased apoptosis in axial region,_:b3822
http://purl.obolibrary.org/obo/XPO_0138118,decreased apoptosis in ventro-lateral region,_:b3823
http://purl.obolibrary.org/obo/XPO_0138068,decreased apoptosis in basal region,_:b3824
http://purl.obolibrary.org/obo/XPO_0138119,decreased apoptosis in dorso-lateral region,_:b3825
http://purl.obolibrary.org/obo/XPO_0138069,decreased apoptosis in anterior region,_:b3826
http://purl.obolibrary.org/obo/XPO_0137579,decreased apoptosis in interdigital region,_:b3827
http://purl.obolibrary.org/obo/XPO_0137762,decreased apoptosis in interdigital webbing,_:b3828
http://purl.obolibrary.org/obo/XPO_0137355,decreased apoptosis in optic field,_:b3829
http://purl.obolibrary.org/obo/XPO_0138070,decreased apoptosis in posterior region,_:b3830
http://purl.obolibrary.org/obo/XPO_0138071,decreased apoptosis in dorsal region,_:b3831
http://purl.obolibrary.org/obo/XPO_0138072,decreased apoptosis in ventral region,_:b3832
http://purl.obolibrary.org/obo/XPO_0138073,decreased apoptosis in medial region,_:b3833
http://purl.obolibrary.org/obo/XPO_0138074,decreased apoptosis in antero-dorsal region,_:b3834
http://purl.obolibrary.org/obo/XPO_0138075,decreased apoptosis in antero-ventral region,_:b3835
http://purl.obolibrary.org/obo/XPO_0138076,decreased apoptosis in postero-dorsal region,_:b3836
http://purl.obolibrary.org/obo/XPO_0138077,decreased apoptosis in postero-ventral region,_:b3837
http://purl.obolibrary.org/obo/XPO_0138029,decreased apoptosis in thoracic region,_:b3838
http://purl.obolibrary.org/obo/XPO_0136858,decreased apoptosis in vegetal hemisphere,_:b3839
http://purl.obolibrary.org/obo/XPO_0136857,decreased apoptosis in vegetal blastomere,_:b3840
http://purl.obolibrary.org/obo/XPO_0137979,decreased apoptosis in dorsal vegetal hemisphere blastomere,_:b3841
http://purl.obolibrary.org/obo/XPO_0137957,decreased apoptosis in blastomere D2.1,_:b3842
http://purl.obolibrary.org/obo/XPO_0137958,decreased apoptosis in blastomere D2.2,_:b3843
http://purl.obolibrary.org/obo/XPO_0137967,decreased apoptosis in blastomere D2.1.1,_:b3844
http://purl.obolibrary.org/obo/XPO_0137968,decreased apoptosis in blastomere D2.1.2,_:b3845
http://purl.obolibrary.org/obo/XPO_0137969,decreased apoptosis in blastomere D2.2.1,_:b3846
http://purl.obolibrary.org/obo/XPO_0137970,decreased apoptosis in blastomere D2.2.2,_:b3847
http://purl.obolibrary.org/obo/XPO_0137981,decreased apoptosis in ventral vegetal hemisphere blastomere,_:b3848
http://purl.obolibrary.org/obo/XPO_0137961,decreased apoptosis in blastomere V2.1,_:b3849
http://purl.obolibrary.org/obo/XPO_0137962,decreased apoptosis in blastomere V2.2,_:b3850
http://purl.obolibrary.org/obo/XPO_0137975,decreased apoptosis in blastomere V2.1.1,_:b3851
http://purl.obolibrary.org/obo/XPO_0137976,decreased apoptosis in blastomere V2.1.2,_:b3852
http://purl.obolibrary.org/obo/XPO_0137977,decreased apoptosis in blastomere V2.2.1,_:b3853
http://purl.obolibrary.org/obo/XPO_0137978,decreased apoptosis in blastomere V2.2.2,_:b3854
http://purl.obolibrary.org/obo/XPO_0136815,decreased apoptosis in germ plasm,_:b3855
http://purl.obolibrary.org/obo/XPO_0137984,decreased apoptosis in germinal granule,_:b3856
http://purl.obolibrary.org/obo/XPO_0137378,decreased apoptosis in vegetal pole,_:b3857
http://purl.obolibrary.org/obo/XPO_0136809,decreased apoptosis in eye primordium,_:b3858
http://purl.obolibrary.org/obo/XPO_0137576,decreased apoptosis in joint region,_:b3859
http://purl.obolibrary.org/obo/XPO_0137577,decreased apoptosis in digit-joint region,_:b3860
http://purl.obolibrary.org/obo/XPO_0136762,decreased apoptosis in joint,_:b3861
http://purl.obolibrary.org/obo/XPO_0138139,decreased apoptosis in ventral endoderm,_:b3862
http://purl.obolibrary.org/obo/XPO_0137988,decreased apoptosis in prime meridian,_:b3863
http://purl.obolibrary.org/obo/XPO_0138036,decreased apoptosis in left-right organizer,_:b3864
http://purl.obolibrary.org/obo/XPO_0138140,decreased apoptosis in posterior endoderm,_:b3865
http://purl.obolibrary.org/obo/XPO_0138141,decreased apoptosis in anterior endoderm,_:b3866
http://purl.obolibrary.org/obo/XPO_0138142,decreased apoptosis in dorsal endomesoderm,_:b3867
http://purl.obolibrary.org/obo/XPO_0138143,decreased apoptosis in ventral endomesoderm,_:b3868
http://purl.obolibrary.org/obo/XPO_0138144,decreased apoptosis in anterior endomesoderm,_:b3869
http://purl.obolibrary.org/obo/XPO_0137033,decreased apoptosis in cell,_:b3870
http://purl.obolibrary.org/obo/XPO_0137228,decreased apoptosis in absorptive cell,_:b3871
http://purl.obolibrary.org/obo/XPO_0137229,decreased apoptosis in acid secreting cell,_:b3872
http://purl.obolibrary.org/obo/XPO_0137071,decreased apoptosis in stem cell,_:b3873
http://purl.obolibrary.org/obo/XPO_0137072,decreased apoptosis in hematopoietic stem cell,_:b3874
http://purl.obolibrary.org/obo/XPO_0137261,decreased apoptosis in somatic stem cell,_:b3875
http://purl.obolibrary.org/obo/XPO_0137583,decreased apoptosis in mesenchymal stem cell,_:b3876
http://purl.obolibrary.org/obo/XPO_0137554,decreased apoptosis in cell part,_:b3877
http://purl.obolibrary.org/obo/XPO_0138148,decreased apoptosis in myofibril,_:b3878
http://purl.obolibrary.org/obo/XPO_0138122,decreased apoptosis in sarcomere,_:b3879
http://purl.obolibrary.org/obo/XPO_0138149,decreased apoptosis in M band,_:b3880
http://purl.obolibrary.org/obo/XPO_0136827,decreased apoptosis in mitochondrial cloud,_:b3881
http://purl.obolibrary.org/obo/XPO_0138150,decreased apoptosis in actin cytoskeleton,_:b3882
http://purl.obolibrary.org/obo/XPO_0138155,decreased apoptosis in cortical actin cytoskeleton,_:b3883
http://purl.obolibrary.org/obo/XPO_0138156,decreased apoptosis in actin filament,_:b3884
http://purl.obolibrary.org/obo/XPO_0138154,decreased apoptosis in neuron projection,_:b3885
http://purl.obolibrary.org/obo/XPO_0137878,decreased apoptosis in growth cone,_:b3886
http://purl.obolibrary.org/obo/XPO_0137883,decreased apoptosis in axon,_:b3887
http://purl.obolibrary.org/obo/XPO_0137936,decreased apoptosis in motor axon,_:b3888
http://purl.obolibrary.org/obo/XPO_0137884,decreased apoptosis in dendrite,_:b3889
http://purl.obolibrary.org/obo/XPO_0137950,decreased apoptosis in lampbrush chromosome,_:b3890
http://purl.obolibrary.org/obo/XPO_0138104,decreased apoptosis in apical junction complex,_:b3891
http://purl.obolibrary.org/obo/XPO_0138105,decreased apoptosis in filopodium,_:b3892
http://purl.obolibrary.org/obo/XPO_0138005,decreased apoptosis in subcortical cytoplasm,_:b3893
http://purl.obolibrary.org/obo/XPO_0137876,decreased apoptosis in cilium,_:b3894
http://purl.obolibrary.org/obo/XPO_0137855,decreased apoptosis in ciliary axoneme,_:b3895
http://purl.obolibrary.org/obo/XPO_0137906,decreased apoptosis in nucleus,_:b3896
http://purl.obolibrary.org/obo/XPO_0136816,decreased apoptosis in germinal vesicle,_:b3897
http://purl.obolibrary.org/obo/XPO_0137856,decreased apoptosis in basal body,_:b3898
http://purl.obolibrary.org/obo/XPO_0137907,decreased apoptosis in cytoplasm,_:b3899
http://purl.obolibrary.org/obo/XPO_0137555,decreased apoptosis in wedge region,_:b3900
http://purl.obolibrary.org/obo/XPO_0137556,decreased apoptosis in ring structure,_:b3901
http://purl.obolibrary.org/obo/XPO_0138120,decreased apoptosis in yolk platelet,_:b3902
http://purl.obolibrary.org/obo/XPO_0137989,decreased apoptosis in microtubule,_:b3903
http://purl.obolibrary.org/obo/XPO_0138123,decreased apoptosis in spindle microtubule,_:b3904
http://purl.obolibrary.org/obo/XPO_0138124,decreased apoptosis in astral microtubule,_:b3905
http://purl.obolibrary.org/obo/XPO_0138020,decreased apoptosis in plasma membrane,_:b3906
http://purl.obolibrary.org/obo/XPO_0138128,decreased apoptosis in Roux spot,_:b3907
http://purl.obolibrary.org/obo/XPO_0137877,decreased apoptosis in mitotic spindle,_:b3908
http://purl.obolibrary.org/obo/XPO_0137882,decreased apoptosis in centrosome,_:b3909
