s,lab,ldef
http://purl.obolibrary.org/obo/ZP_0005802,"retinal photoreceptor layer structure, abnormal",_:b9118
http://purl.obolibrary.org/obo/ZP_0005803,"retinal photoreceptor layer apoptotic, abnormal",_:b9119
http://purl.obolibrary.org/obo/ZP_0000047,"retinal photoreceptor layer disorganized, abnormal",_:b9120
http://purl.obolibrary.org/obo/ZP_0013977,"retinal photoreceptor layer degenerate, abnormal",_:b9121
http://purl.obolibrary.org/obo/ZP_0107265,"retinal photoreceptor layer perforate, abnormal",_:b9122
http://purl.obolibrary.org/obo/ZP_0008763,"retinal photoreceptor layer decreased size, abnormal",_:b9123
http://purl.obolibrary.org/obo/ZP_0016359,"retinal photoreceptor layer hypoplastic, abnormal",_:b9124
http://purl.obolibrary.org/obo/ZP_0009031,"retinal photoreceptor layer atrophied, abnormal",_:b9125
http://purl.obolibrary.org/obo/ZP_0001273,"retinal photoreceptor layer decreased thickness, abnormal",_:b9126
http://purl.obolibrary.org/obo/ZP_0001274,"retinal photoreceptor layer lacks parts or has fewer parts of type photoreceptor cell, abnormal",_:b9127
http://purl.obolibrary.org/obo/ZP_0006261,"retinal photoreceptor layer lacks parts or has fewer parts of type retinal cone cell, abnormal",_:b9128
http://purl.obolibrary.org/obo/ZP_0006262,"retinal photoreceptor layer lacks all parts of type retinal cone cell, abnormal",_:b9129
http://purl.obolibrary.org/obo/ZP_0019082,"retinal photoreceptor layer has fewer parts of type retinal cone cell, abnormal",_:b9130
http://purl.obolibrary.org/obo/ZP_0006263,"retinal photoreceptor layer lacks all parts of type retinal rod cell, abnormal",_:b9131
http://purl.obolibrary.org/obo/ZP_0021150,"retinal photoreceptor layer has fewer parts of type eye photoreceptor cell, abnormal",_:b9132
http://purl.obolibrary.org/obo/ZP_0006264,"retinal photoreceptor layer has fewer parts of type retinal rod cell, abnormal",_:b9133
http://purl.obolibrary.org/obo/ZP_0019081,"retinal photoreceptor layer has fewer parts of type green sensitive photoreceptor cell retinal photoreceptor layer, abnormal",_:b9134
http://purl.obolibrary.org/obo/ZP_0019083,"retinal photoreceptor layer has fewer parts of type blue sensitive photoreceptor cell retinal photoreceptor layer, abnormal",_:b9135
http://purl.obolibrary.org/obo/ZP_0019085,"retinal photoreceptor layer has fewer parts of type red sensitive photoreceptor cell retinal photoreceptor layer, abnormal",_:b9136
http://purl.obolibrary.org/obo/ZP_0019086,"retinal photoreceptor layer has fewer parts of type UV sensitive photoreceptor cell retinal photoreceptor layer, abnormal",_:b9137
http://purl.obolibrary.org/obo/ZP_0008618,"retinal photoreceptor layer poorly differentiated, abnormal",_:b9138
http://purl.obolibrary.org/obo/ZP_0007135,"retinal photoreceptor layer lacks all parts of type photoreceptor outer segment photoreceptor cell, abnormal",_:b9139
http://purl.obolibrary.org/obo/ZP_0103429,"retinal photoreceptor layer has fewer parts of type photoreceptor outer segment eye photoreceptor cell, abnormal",_:b9140
http://purl.obolibrary.org/obo/ZP_0017835,"retinal photoreceptor layer has normal numbers of parts of type retinal cone cell, abnormal",_:b9141
http://purl.obolibrary.org/obo/ZP_0021416,"retinal photoreceptor layer has normal numbers of parts of type retinal rod cell, abnormal",_:b9142
http://purl.obolibrary.org/obo/ZP_0021417,"retinal photoreceptor layer has normal numbers of parts of type UV sensitive photoreceptor cell retinal photoreceptor layer, abnormal",_:b9143
http://purl.obolibrary.org/obo/ZP_0021418,"retinal photoreceptor layer has normal numbers of parts of type blue sensitive photoreceptor cell retinal photoreceptor layer, abnormal",_:b9144
http://purl.obolibrary.org/obo/ZP_0021419,"retinal photoreceptor layer has normal numbers of parts of type green sensitive photoreceptor cell retinal photoreceptor layer, abnormal",_:b9145
http://purl.obolibrary.org/obo/ZP_0102007,"retinal photoreceptor layer has extra parts of type vesicle retinal photoreceptor layer, abnormal",_:b9146
http://purl.obolibrary.org/obo/ZP_0005877,"retinal photoreceptor layer aplastic, abnormal",_:b9147
http://purl.obolibrary.org/obo/ZP_0021420,"retinal photoreceptor layer has normal numbers of parts of type red sensitive photoreceptor cell retinal photoreceptor layer, abnormal",_:b9148
http://purl.obolibrary.org/obo/ZP_0007453,"axoneme retinal photoreceptor layer absent, abnormal",_:b9149
http://purl.obolibrary.org/obo/ZP_0101115,"photoreceptor outer segment retinal photoreceptor layer decreased amount, abnormal",_:b9150
http://purl.obolibrary.org/obo/ZP_0017039,"neurofibrillary tangle retinal photoreceptor layer absent, abnormal",_:b9151
http://purl.obolibrary.org/obo/ZP_0017041,"neurofibrillary tangle retinal photoreceptor layer increased amount, abnormal",_:b9152
http://purl.obolibrary.org/obo/ZP_0006338,"retinal photoreceptor layer absent, abnormal",_:b9153
http://purl.obolibrary.org/obo/ZP_0018863,"central region retinal photoreceptor layer degenerate, abnormal",_:b9154
http://purl.obolibrary.org/obo/ZP_0004850,"retinal neural layer undifferentiated, abnormal",_:b9155
http://purl.obolibrary.org/obo/ZP_0010274,"nucleus retinal neural layer apoptotic, abnormal",_:b9156
http://purl.obolibrary.org/obo/ZP_0004780,"retinal neural layer lacks parts or has fewer parts of type retinal outer plexiform layer, abnormal",_:b9157
http://purl.obolibrary.org/obo/ZP_0100066,"axon retinal neural layer decreased branchiness, abnormal",_:b9158
http://purl.obolibrary.org/obo/ZP_0022894,"retinal neural layer has normal numbers of parts of type retinal cone cell, abnormal",_:b9159
http://purl.obolibrary.org/obo/ZP_0109205,"optic fiber layer quality, abnormal",_:b9160
http://purl.obolibrary.org/obo/ZP_0100065,"axon retinal neural layer truncated, abnormal",_:b9161
http://purl.obolibrary.org/obo/ZP_0109124,"inner limiting membrane quality, abnormal",_:b9162
http://purl.obolibrary.org/obo/ZP_0009652,"inner limiting membrane disorganized, abnormal",_:b9163
http://purl.obolibrary.org/obo/ZP_0009653,"inner limiting membrane broken, abnormal",_:b9164
http://purl.obolibrary.org/obo/ZP_0004192,"retinal neural layer poorly differentiated, abnormal",_:b9165
http://purl.obolibrary.org/obo/ZP_0004193,"central region retinal neural layer proliferative, abnormal",_:b9166
http://purl.obolibrary.org/obo/ZP_0006444,"retinal neural layer has fewer parts of type retinal rod cell, abnormal",_:b9167
http://purl.obolibrary.org/obo/ZP_0008389,"apical region retinal neural layer increased area, abnormal",_:b9168
http://purl.obolibrary.org/obo/ZP_0007736,"retinal neural layer absent, abnormal",_:b9169
http://purl.obolibrary.org/obo/ZP_0000036,"neural crest quality, abnormal",_:b9170
http://purl.obolibrary.org/obo/ZP_0107326,"neural crest cell quality, abnormal",_:b9171
http://purl.obolibrary.org/obo/ZP_0003745,"neural crest cell absent, abnormal",_:b9172
http://purl.obolibrary.org/obo/ZP_0106018,"neural crest cell trunk absent, abnormal",_:b9173
http://purl.obolibrary.org/obo/ZP_0101328,"cranial neural crest cell absent, abnormal",_:b9174
http://purl.obolibrary.org/obo/ZP_0022633,"cranial neural crest cell pharyngeal arch absent, abnormal",_:b9175
http://purl.obolibrary.org/obo/ZP_0005244,"neural crest cell pharyngeal arch 2 absent, abnormal",_:b9176
http://purl.obolibrary.org/obo/ZP_0005248,"neural crest cell pharyngeal arch 3-7 absent, abnormal",_:b9177
http://purl.obolibrary.org/obo/ZP_0009787,"neural crest cell morphology, abnormal",_:b9178
http://purl.obolibrary.org/obo/ZP_0106023,"neural crest cell pharyngeal arch disorganized, abnormal",_:b9179
http://purl.obolibrary.org/obo/ZP_0010861,"neural crest cell apoptotic, abnormal",_:b9180
http://purl.obolibrary.org/obo/ZP_0003483,"cranial neural crest cell apoptotic, abnormal",_:b9181
http://purl.obolibrary.org/obo/ZP_0022561,"cranial neural crest cell chondrocranium cartilage decondensed, abnormal",_:b9182
http://purl.obolibrary.org/obo/ZP_0020834,"cranial neural crest cell disorganized, abnormal",_:b9183
http://purl.obolibrary.org/obo/ZP_0005249,"pharyngeal arch 3-7 fused with neural crest cell neural crest cell pharyngeal arch 3-7, abnormal",_:b9184
http://purl.obolibrary.org/obo/ZP_0008165,"trunk neural crest cell morphology, abnormal",_:b9185
http://purl.obolibrary.org/obo/ZP_0011789,"trunk neural crest cell shape, abnormal",_:b9186
http://purl.obolibrary.org/obo/ZP_0012258,"trunk neural crest cell elongated, abnormal",_:b9187
http://purl.obolibrary.org/obo/ZP_0011790,"trunk neural crest cell disorganized, abnormal",_:b9188
http://purl.obolibrary.org/obo/ZP_0011791,"trunk neural crest cell broadly articulated with trunk neural crest cell, abnormal",_:b9189
http://purl.obolibrary.org/obo/ZP_0107068,"neural crest cell pharyngeal arch 2 shape, abnormal",_:b9190
http://purl.obolibrary.org/obo/ZP_0009975,"neural crest cell delaminated, abnormal",_:b9191
http://purl.obolibrary.org/obo/ZP_0011788,"cranial neural crest cell broadly articulated with cranial neural crest cell, abnormal",_:b9192
http://purl.obolibrary.org/obo/ZP_0108293,"cranial neural crest cell quality, abnormal",_:b9193
http://purl.obolibrary.org/obo/ZP_0004405,"cranial neural crest cell position, abnormal",_:b9194
http://purl.obolibrary.org/obo/ZP_0008404,"cranial neural crest cell lateralized, abnormal",_:b9195
http://purl.obolibrary.org/obo/ZP_0016637,"cranial neural crest cell increased amount, abnormal",_:b9196
http://purl.obolibrary.org/obo/ZP_0102786,"filopodium cranial neural crest cell decreased length, abnormal",_:b9197
http://purl.obolibrary.org/obo/ZP_0013171,"cranial neural crest cell proliferative, abnormal",_:b9198
http://purl.obolibrary.org/obo/ZP_0109587,"premigratory cranial neural crest cell quality, abnormal",_:b9199
http://purl.obolibrary.org/obo/ZP_0002796,"neural crest cell lacks parts or has fewer parts of type filopodium neural crest cell, abnormal",_:b9200
http://purl.obolibrary.org/obo/ZP_0008166,"neural crest cell increased amount, abnormal",_:b9201
http://purl.obolibrary.org/obo/ZP_0019164,"neural crest cell pharyngeal arch increased amount, abnormal",_:b9202
http://purl.obolibrary.org/obo/ZP_0004406,"neural crest cell position, abnormal",_:b9203
http://purl.obolibrary.org/obo/ZP_0100735,"neural crest cell dislocated, abnormal",_:b9204
http://purl.obolibrary.org/obo/ZP_0004970,"trunk neural crest cell positional polarity, abnormal",_:b9205
http://purl.obolibrary.org/obo/ZP_0001386,"neural crest cell displaced to lateral margin spinal cord, abnormal",_:b9206
http://purl.obolibrary.org/obo/ZP_0021479,"endosome neural crest cell immature, abnormal",_:b9207
http://purl.obolibrary.org/obo/ZP_0021480,"early endosome neural crest cell increased amount, abnormal",_:b9208
http://purl.obolibrary.org/obo/ZP_0021481,"early endosome neural crest cell increased size, abnormal",_:b9209
http://purl.obolibrary.org/obo/ZP_0021482,"early endosome neural crest cell aggregated, abnormal",_:b9210
http://purl.obolibrary.org/obo/ZP_0021483,"late endosome neural crest cell decreased size, abnormal",_:b9211
http://purl.obolibrary.org/obo/ZP_0021484,"late endosome neural crest cell decreased amount, abnormal",_:b9212
http://purl.obolibrary.org/obo/ZP_0013362,"neural crest cell whole organism normal amount, abnormal",_:b9213
http://purl.obolibrary.org/obo/ZP_0107438,"trunk neural crest cell quality, abnormal",_:b9214
http://purl.obolibrary.org/obo/ZP_0107499,"premigratory trunk neural crest cell quality, abnormal",_:b9215
http://purl.obolibrary.org/obo/ZP_0107649,"premigratory neural crest cell quality, abnormal",_:b9216
http://purl.obolibrary.org/obo/ZP_0000822,"neural crest cell cellular quality, abnormal",_:b9217
http://purl.obolibrary.org/obo/ZP_0013178,"neural crest cell normal amount, abnormal",_:b9218
http://purl.obolibrary.org/obo/ZP_0005246,"neural crest cell pharyngeal arch 1 present, abnormal",_:b9219
http://purl.obolibrary.org/obo/ZP_0002349,"neural crest cell post-vent region present, abnormal",_:b9220
http://purl.obolibrary.org/obo/ZP_0107805,"migratory neural crest quality, abnormal",_:b9221
http://purl.obolibrary.org/obo/ZP_0107500,"migratory trunk neural crest quality, abnormal",_:b9222
http://purl.obolibrary.org/obo/ZP_0108247,"migratory trunk neural crest cell quality, abnormal",_:b9223
http://purl.obolibrary.org/obo/ZP_0108199,"migratory cranial neural crest quality, abnormal",_:b9224
http://purl.obolibrary.org/obo/ZP_0108859,"migratory cranial neural crest cell quality, abnormal",_:b9225
http://purl.obolibrary.org/obo/ZP_0104302,"migratory cranial neural crest rhombomere 2 morphology, abnormal",_:b9226
http://purl.obolibrary.org/obo/ZP_0104304,"rhombomere 2 fused with migratory cranial neural crest migratory cranial neural crest rhombomere 4, abnormal",_:b9227
http://purl.obolibrary.org/obo/ZP_0104305,"migratory cranial neural crest rhombomere 4 morphology, abnormal",_:b9228
http://purl.obolibrary.org/obo/ZP_0104312,"migratory cranial neural crest rhombomere 6 morphology, abnormal",_:b9229
http://purl.obolibrary.org/obo/ZP_0020608,"migratory neural crest increased amount, abnormal",_:b9230
http://purl.obolibrary.org/obo/ZP_0107498,"migratory neural crest cell quality, abnormal",_:b9231
http://purl.obolibrary.org/obo/ZP_0103390,"migratory neural crest cell increased amount, abnormal",_:b9232
http://purl.obolibrary.org/obo/ZP_0107495,"cranial neural crest quality, abnormal",_:b9233
http://purl.obolibrary.org/obo/ZP_0109237,"neural crest midbrain quality, abnormal",_:b9234
http://purl.obolibrary.org/obo/ZP_0108281,"facio-acoustic neural crest quality, abnormal",_:b9235
http://purl.obolibrary.org/obo/ZP_0109542,"neural crest hindbrain quality, abnormal",_:b9236
http://purl.obolibrary.org/obo/ZP_0107579,"hyoid neural crest quality, abnormal",_:b9237
http://purl.obolibrary.org/obo/ZP_0109616,"mandibular neural crest quality, abnormal",_:b9238
http://purl.obolibrary.org/obo/ZP_0010203,"mandibular neural crest fused with hyoid neural crest, abnormal",_:b9239
http://purl.obolibrary.org/obo/ZP_0007664,"cranial neural crest physical object quality, abnormal",_:b9240
http://purl.obolibrary.org/obo/ZP_0008430,"cranial neural crest morphology, abnormal",_:b9241
http://purl.obolibrary.org/obo/ZP_0014313,"cranial neural crest wholly ventralized, abnormal",_:b9242
http://purl.obolibrary.org/obo/ZP_0009303,"cranial neural crest increased size, abnormal",_:b9243
http://purl.obolibrary.org/obo/ZP_0010070,"trigeminal neural crest distended, abnormal",_:b9244
http://purl.obolibrary.org/obo/ZP_0009667,"cranial neural crest apoptotic, abnormal",_:b9245
http://purl.obolibrary.org/obo/ZP_0011880,"cranial neural crest decreased size, abnormal",_:b9246
http://purl.obolibrary.org/obo/ZP_0011787,"cranial neural crest condensed, abnormal",_:b9247
http://purl.obolibrary.org/obo/ZP_0008905,"cranial neural crest disorganized, abnormal",_:b9248
http://purl.obolibrary.org/obo/ZP_0012746,"cranial neural crest misrouted, abnormal",_:b9249
http://purl.obolibrary.org/obo/ZP_0012752,"cranial neural crest pharyngeal arch 1 misrouted, abnormal",_:b9250
http://purl.obolibrary.org/obo/ZP_0008906,"cranial neural crest has fewer parts of type cranial neural crest cell, abnormal",_:b9251
http://purl.obolibrary.org/obo/ZP_0110180,"neural crest diencephalon quality, abnormal",_:b9252
http://purl.obolibrary.org/obo/ZP_0008431,"cranial neural crest lacks all parts of type antero-ventral region cranial neural crest cell, abnormal",_:b9253
http://purl.obolibrary.org/obo/ZP_0008432,"cranial neural crest has fewer parts of type medial region cranial neural crest cell, abnormal",_:b9254
http://purl.obolibrary.org/obo/ZP_0012743,"filopodium cranial neural crest decreased length, abnormal",_:b9255
http://purl.obolibrary.org/obo/ZP_0107555,"glossopharyngeal neural crest quality, abnormal",_:b9256
http://purl.obolibrary.org/obo/ZP_0108341,"premigratory cranial neural crest quality, abnormal",_:b9257
http://purl.obolibrary.org/obo/ZP_0108554,"trigeminal neural crest quality, abnormal",_:b9258
http://purl.obolibrary.org/obo/ZP_0107494,"neural crest telencephalon quality, abnormal",_:b9259
http://purl.obolibrary.org/obo/ZP_0107995,"trunk neural crest quality, abnormal",_:b9260
http://purl.obolibrary.org/obo/ZP_0107993,"premigratory trunk neural crest quality, abnormal",_:b9261
http://purl.obolibrary.org/obo/ZP_0107919,"vagal neural crest quality, abnormal",_:b9262
http://purl.obolibrary.org/obo/ZP_0011879,"vagal neural crest decreased size, abnormal",_:b9263
http://purl.obolibrary.org/obo/ZP_0018138,"vagal neural crest decreased distance hyoid neural crest, abnormal",_:b9264
http://purl.obolibrary.org/obo/ZP_0014312,"neural crest absent, abnormal",_:b9265
http://purl.obolibrary.org/obo/ZP_0009085,"neural crest physical object quality, abnormal",_:b9266
http://purl.obolibrary.org/obo/ZP_0017150,"neural crest morphology, abnormal",_:b9267
http://purl.obolibrary.org/obo/ZP_0100096,"neural crest separated from dorsal aorta, abnormal",_:b9268
http://purl.obolibrary.org/obo/ZP_0006907,"neural crest apoptotic, abnormal",_:b9269
http://purl.obolibrary.org/obo/ZP_0010958,"neural crest pharyngeal arch 3-7 apoptotic, abnormal",_:b9270
http://purl.obolibrary.org/obo/ZP_0011310,"neural crest increased size, abnormal",_:b9271
http://purl.obolibrary.org/obo/ZP_0017148,"neural crest decreased thickness, abnormal",_:b9272
http://purl.obolibrary.org/obo/ZP_0012318,"neural crest accumulation axis, abnormal",_:b9273
http://purl.obolibrary.org/obo/ZP_0020553,"cardiac neural crest accumulation posterior region otic vesicle, abnormal",_:b9274
http://purl.obolibrary.org/obo/ZP_0011514,"neural crest poorly differentiated, abnormal",_:b9275
http://purl.obolibrary.org/obo/ZP_0018815,"neural crest increased amount, abnormal",_:b9276
http://purl.obolibrary.org/obo/ZP_0101811,"cardiac neural crest increased amount, abnormal",_:b9277
http://purl.obolibrary.org/obo/ZP_0109583,"cardiac neural crest quality, abnormal",_:b9278
http://purl.obolibrary.org/obo/ZP_0018814,"melanoblast neural crest increased amount, abnormal",_:b9279
http://purl.obolibrary.org/obo/ZP_0107994,"premigratory neural crest quality, abnormal",_:b9280
http://purl.obolibrary.org/obo/ZP_0109233,"mossy fiber quality, abnormal",_:b9281
http://purl.obolibrary.org/obo/ZP_0108264,"nephron progenitor quality, abnormal",_:b9282
http://purl.obolibrary.org/obo/ZP_0000347,"floor plate quality, abnormal",_:b9283
http://purl.obolibrary.org/obo/ZP_0001816,"floor plate oriented towards ciliated cell anterior region floor plate, abnormal",_:b9284
http://purl.obolibrary.org/obo/ZP_0108016,"medial floor plate quality, abnormal",_:b9285
http://purl.obolibrary.org/obo/ZP_0016933,"posterior region medial floor plate absent, abnormal",_:b9286
http://purl.obolibrary.org/obo/ZP_0005434,"medial floor plate morphology, abnormal",_:b9287
http://purl.obolibrary.org/obo/ZP_0011087,"medial floor plate broken, abnormal",_:b9288
http://purl.obolibrary.org/obo/ZP_0017710,"medial floor plate truncated, abnormal",_:b9289
http://purl.obolibrary.org/obo/ZP_0012432,"medial floor plate increased width, abnormal",_:b9290
http://purl.obolibrary.org/obo/ZP_0015244,"medial floor plate absent, abnormal",_:b9291
http://purl.obolibrary.org/obo/ZP_0010200,"medial floor plate aplastic, abnormal",_:b9292
http://purl.obolibrary.org/obo/ZP_0109333,"floor plate neural tube quality, abnormal",_:b9293
http://purl.obolibrary.org/obo/ZP_0107809,"floor plate neural rod quality, abnormal",_:b9294
http://purl.obolibrary.org/obo/ZP_0108407,"floor plate spinal cord region quality, abnormal",_:b9295
http://purl.obolibrary.org/obo/ZP_0103929,"floor plate spinal cord region absent, abnormal",_:b9296
http://purl.obolibrary.org/obo/ZP_0017294,"ventral-most region floor plate spinal cord region hypoplastic, abnormal",_:b9297
http://purl.obolibrary.org/obo/ZP_0011393,"glial cell (sensu Vertebrata) floor plate spinal cord region amount, abnormal",_:b9298
http://purl.obolibrary.org/obo/ZP_0011394,"glial cell (sensu Vertebrata) floor plate spinal cord region increased size, abnormal",_:b9299
http://purl.obolibrary.org/obo/ZP_0013621,"floor plate spinal cord region morphology, abnormal",_:b9300
http://purl.obolibrary.org/obo/ZP_0107458,"floor plate rhombomere region quality, abnormal",_:b9301
http://purl.obolibrary.org/obo/ZP_0000643,"floor plate rhombomere region aplastic, abnormal",_:b9302
http://purl.obolibrary.org/obo/ZP_0109838,"floor plate rhombomere 5 quality, abnormal",_:b9303
http://purl.obolibrary.org/obo/ZP_0108893,"floor plate rhombomere 8 quality, abnormal",_:b9304
http://purl.obolibrary.org/obo/ZP_0110181,"floor plate rhombomere 7 quality, abnormal",_:b9305
http://purl.obolibrary.org/obo/ZP_0110206,"floor plate rhombomere 3 quality, abnormal",_:b9306
http://purl.obolibrary.org/obo/ZP_0110002,"floor plate rhombomere 4 quality, abnormal",_:b9307
http://purl.obolibrary.org/obo/ZP_0109404,"floor plate rhombomere 2 quality, abnormal",_:b9308
http://purl.obolibrary.org/obo/ZP_0109805,"floor plate rhombomere 6 quality, abnormal",_:b9309
http://purl.obolibrary.org/obo/ZP_0007823,"floor plate rhombomere region increased width, abnormal",_:b9310
http://purl.obolibrary.org/obo/ZP_0013823,"floor plate rhombomere region whole, abnormal",_:b9311
http://purl.obolibrary.org/obo/ZP_0108868,"floor plate rhombomere 1 quality, abnormal",_:b9312
http://purl.obolibrary.org/obo/ZP_0013143,"floor plate neural tube morphology, abnormal",_:b9313
http://purl.obolibrary.org/obo/ZP_0013824,"floor plate midbrain region whole, abnormal",_:b9314
http://purl.obolibrary.org/obo/ZP_0109367,"floor plate midbrain region quality, abnormal",_:b9315
http://purl.obolibrary.org/obo/ZP_0109096,"floor plate telencephalic region quality, abnormal",_:b9316
http://purl.obolibrary.org/obo/ZP_0109699,"floor plate diencephalic region quality, abnormal",_:b9317
http://purl.obolibrary.org/obo/ZP_0000614,"ventral region floor plate hypoplastic, abnormal",_:b9318
http://purl.obolibrary.org/obo/ZP_0108726,"lateral floor plate quality, abnormal",_:b9319
http://purl.obolibrary.org/obo/ZP_0011086,"lateral floor plate absent, abnormal",_:b9320
http://purl.obolibrary.org/obo/ZP_0005433,"lateral floor plate aplastic, abnormal",_:b9321
http://purl.obolibrary.org/obo/ZP_0003771,"Kolmer-Agduhr neuron lateral floor plate cellular quality, abnormal",_:b9322
http://purl.obolibrary.org/obo/ZP_0009713,"Kolmer-Agduhr neuron lateral floor plate undifferentiated, abnormal",_:b9323
http://purl.obolibrary.org/obo/ZP_0004285,"lateral floor plate physical object quality, abnormal",_:b9324
http://purl.obolibrary.org/obo/ZP_0004809,"lateral floor plate composition, abnormal",_:b9325
http://purl.obolibrary.org/obo/ZP_0007495,"GABAergic neuron lateral floor plate absent, abnormal",_:b9326
http://purl.obolibrary.org/obo/ZP_0016583,"cell floor plate increased size, abnormal",_:b9327
http://purl.obolibrary.org/obo/ZP_0006712,"floor plate morphology, abnormal",_:b9328
http://purl.obolibrary.org/obo/ZP_0000612,"floor plate decreased size, abnormal",_:b9329
http://purl.obolibrary.org/obo/ZP_0005395,"floor plate hypoplastic, abnormal",_:b9330
http://purl.obolibrary.org/obo/ZP_0009853,"floor plate decreased length, abnormal",_:b9331
http://purl.obolibrary.org/obo/ZP_0015176,"floor plate apoptotic, abnormal",_:b9332
http://purl.obolibrary.org/obo/ZP_0008417,"floor plate deformed, abnormal",_:b9333
http://purl.obolibrary.org/obo/ZP_0015706,"floor plate malformed, abnormal",_:b9334
http://purl.obolibrary.org/obo/ZP_0010228,"floor plate undulate, abnormal",_:b9335
http://purl.obolibrary.org/obo/ZP_0002529,"floor plate increased width, abnormal",_:b9336
http://purl.obolibrary.org/obo/ZP_0002530,"floor plate distended, abnormal",_:b9337
http://purl.obolibrary.org/obo/ZP_0012526,"floor plate split, abnormal",_:b9338
http://purl.obolibrary.org/obo/ZP_0009854,"floor plate disorganized, abnormal",_:b9339
http://purl.obolibrary.org/obo/ZP_0011712,"anterior region floor plate deformed, abnormal",_:b9340
http://purl.obolibrary.org/obo/ZP_0006894,"cilium floor plate functionality, abnormal",_:b9341
http://purl.obolibrary.org/obo/ZP_0013313,"ciliary basal body floor plate physical object quality, abnormal",_:b9342
http://purl.obolibrary.org/obo/ZP_0008426,"ciliary basal body floor plate mislocalised, abnormal",_:b9343
http://purl.obolibrary.org/obo/ZP_0019158,"floor plate has fewer parts of type motile cilium floor plate, abnormal",_:b9344
http://purl.obolibrary.org/obo/ZP_0013289,"floor plate present, abnormal",_:b9345
http://purl.obolibrary.org/obo/ZP_0106833,"floor plate increased amount, abnormal",_:b9346
http://purl.obolibrary.org/obo/ZP_0013312,"motile cilium floor plate amount, abnormal",_:b9347
http://purl.obolibrary.org/obo/ZP_0002532,"ciliated cell floor plate increased amount, abnormal",_:b9348
http://purl.obolibrary.org/obo/ZP_0016584,"floor plate separated from cell cell floor plate, abnormal",_:b9349
http://purl.obolibrary.org/obo/ZP_0016077,"motile cilium floor plate length, abnormal",_:b9350
http://purl.obolibrary.org/obo/ZP_0019709,"floor plate lacks all parts of type motile cilium floor plate, abnormal",_:b9351
http://purl.obolibrary.org/obo/ZP_0009855,"floor plate undifferentiated, abnormal",_:b9352
http://purl.obolibrary.org/obo/ZP_0009856,"cell floor plate elongated, abnormal",_:b9353
http://purl.obolibrary.org/obo/ZP_0000611,"floor plate absent, abnormal",_:b9354
http://purl.obolibrary.org/obo/ZP_0000613,"floor plate aplastic, abnormal",_:b9355
http://purl.obolibrary.org/obo/ZP_0021227,"floor plate has normal numbers of parts of type motile cilium floor plate, abnormal",_:b9356
http://purl.obolibrary.org/obo/ZP_0013325,"ciliated cell floor plate cellular motility, abnormal",_:b9357
http://purl.obolibrary.org/obo/ZP_0108196,"pillar of the semicircular canal quality, abnormal",_:b9358
http://purl.obolibrary.org/obo/ZP_0109234,"pillar of the lateral semicircular canal quality, abnormal",_:b9359
http://purl.obolibrary.org/obo/ZP_0013333,"epithelium pillar of the lateral semicircular canal morphology, abnormal",_:b9360
http://purl.obolibrary.org/obo/ZP_0013334,"epithelial cell pillar of the lateral semicircular canal normal amount, abnormal",_:b9361
http://purl.obolibrary.org/obo/ZP_0107203,"pillar of the lateral semicircular canal absent, abnormal",_:b9362
http://purl.obolibrary.org/obo/ZP_0014247,"pillar of the lateral semicircular canal aplastic, abnormal",_:b9363
http://purl.obolibrary.org/obo/ZP_0015507,"pillar of the lateral semicircular canal morphology, abnormal",_:b9364
http://purl.obolibrary.org/obo/ZP_0001626,"pillar of the lateral semicircular canal malformed, abnormal",_:b9365
http://purl.obolibrary.org/obo/ZP_0001864,"pillar of the lateral semicircular canal increased thickness, abnormal",_:b9366
http://purl.obolibrary.org/obo/ZP_0015324,"pillar of the lateral semicircular canal decreased size, abnormal",_:b9367
http://purl.obolibrary.org/obo/ZP_0007425,"pillar of the lateral semicircular canal shape, abnormal",_:b9368
http://purl.obolibrary.org/obo/ZP_0107196,"Collagen pillar of the semicircular canal present, abnormal",_:b9369
http://purl.obolibrary.org/obo/ZP_0010144,"pillar of the semicircular canal structure, abnormal",_:b9370
http://purl.obolibrary.org/obo/ZP_0000857,"pillar of the semicircular canal unfused from pillar of the semicircular canal, abnormal",_:b9371
http://purl.obolibrary.org/obo/ZP_0107124,"pillar of the semicircular canal malformed, abnormal",_:b9372
http://purl.obolibrary.org/obo/ZP_0001625,"pillar of the anterior semicircular canal malformed, abnormal",_:b9373
http://purl.obolibrary.org/obo/ZP_0001627,"pillar of the posterior semicircular canal malformed, abnormal",_:b9374
http://purl.obolibrary.org/obo/ZP_0109250,"pillar of the posterior semicircular canal quality, abnormal",_:b9375
http://purl.obolibrary.org/obo/ZP_0015508,"pillar of the posterior semicircular canal morphology, abnormal",_:b9376
http://purl.obolibrary.org/obo/ZP_0014248,"pillar of the posterior semicircular canal aplastic, abnormal",_:b9377
http://purl.obolibrary.org/obo/ZP_0004959,"pillar of the semicircular canal aplastic, abnormal",_:b9378
http://purl.obolibrary.org/obo/ZP_0014246,"pillar of the anterior semicircular canal aplastic, abnormal",_:b9379
http://purl.obolibrary.org/obo/ZP_0108195,"pillar of the anterior semicircular canal quality, abnormal",_:b9380
http://purl.obolibrary.org/obo/ZP_0015506,"pillar of the anterior semicircular canal morphology, abnormal",_:b9381
http://purl.obolibrary.org/obo/ZP_0010042,"pillar of the anterior semicircular canal shape, abnormal",_:b9382
