s,lab,ldef
http://purl.obolibrary.org/obo/FYPO_0005604,increased duration of Rad52 focus presence during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0000972,increased number of Rad52 foci during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005296,increased number of Rad52 foci during mitotic S phase,
http://purl.obolibrary.org/obo/FYPO_0004466,increased number of Rad52 foci during cellular response to camptothecin,
http://purl.obolibrary.org/obo/FYPO_0006678,increased number of Rad52 foci during cellular response to chromium,
http://purl.obolibrary.org/obo/FYPO_0006618,increased number of Rad52 foci during cellular response to bleomycin,
http://purl.obolibrary.org/obo/FYPO_0004819,increased number of Rad52 foci at rDNA replication origins,
http://purl.obolibrary.org/obo/FYPO_0004820,increased number of Rad52 foci at rDNA replication pause sites,
http://purl.obolibrary.org/obo/FYPO_0004846,increased number of Rad52 foci at telomeres,
http://purl.obolibrary.org/obo/FYPO_0005777,increased number of Rad52 foci during cellular response to acetaldehyde,
http://purl.obolibrary.org/obo/FYPO_0003580,increased number of Sad1 foci during response to DNA damage,
http://purl.obolibrary.org/obo/FYPO_0005388,decreased number of Rad51 foci during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0000952,vacuoles present in increased numbers during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006925,decreased number of Rad51 foci at mitotic DNA replication fork barriers,
http://purl.obolibrary.org/obo/FYPO_0004516,decreased number of Rad52 foci during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006924,decreased number of Rad52 foci at mitotic DNA replication fork barriers,
http://purl.obolibrary.org/obo/FYPO_0004821,decreased number of Rad52 foci at highly transcribed protein-coding genes,
http://purl.obolibrary.org/obo/FYPO_0005677,decreased number of Rad52 foci during mitotic S phase,
http://purl.obolibrary.org/obo/FYPO_0001118,abnormal vegetative cell morphology,
http://purl.obolibrary.org/obo/FYPO_0002196,abnormal vegetative cell shape,
http://purl.obolibrary.org/obo/FYPO_0004700,bent vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0001122,elongated vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0005115,elongated vegetative cell with central constriction,
http://purl.obolibrary.org/obo/FYPO_0000779,inviable elongated vegetative cell with central constriction,
http://purl.obolibrary.org/obo/FYPO_0005002,elongated vegetative cell with oscillating nucleus,
http://purl.obolibrary.org/obo/FYPO_0004950,elongated vegetative cell with elongated oscillating nucleus,
http://purl.obolibrary.org/obo/FYPO_0000021,spheroid vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0000129,spherical vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0000015,branched vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0000013,T-shaped vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0002848,T-shaped cell during recovery from stationary phase,
http://purl.obolibrary.org/obo/FYPO_0000024,stubby vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0001119,tapered vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0000016,curved vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0002849,curved cell during recovery from stationary phase,
http://purl.obolibrary.org/obo/FYPO_0005790,J-shaped vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0005789,C-shaped vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0000224,lemon-shaped cell,
http://purl.obolibrary.org/obo/FYPO_0001120,pear-shaped vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0006634,increased vegetative cell length,
http://purl.obolibrary.org/obo/FYPO_0003595,S-shaped cell,
http://purl.obolibrary.org/obo/FYPO_0000645,small vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0000646,swollen vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0006926,increased nucleus:cytoplasm ratio,
http://purl.obolibrary.org/obo/FYPO_0002655,enlarged exocytic vesicles present in increased numbers,
http://purl.obolibrary.org/obo/FYPO_0004524,decreased number of Rad54 foci during cellular response to doxorubicin,
http://purl.obolibrary.org/obo/FYPO_0003581,increased number of Kms1 foci,
http://purl.obolibrary.org/obo/FYPO_0003582,increased number of Kms1 foci during response to DNA damage,
http://purl.obolibrary.org/obo/FYPO_0004869,decreased number of Crb2 foci during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0005605,increased duration of Ssb1 focus presence during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0005389,increased number of Rqh1 foci during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0000782,mislocalized protein during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003528,protein mislocalized to actomyosin contractile ring,
http://purl.obolibrary.org/obo/FYPO_0000784,protein mislocalized to nucleus during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005000,protein mislocalized to nucleus during mitotic interphase,
http://purl.obolibrary.org/obo/FYPO_0004471,protein mislocalized to nucleolus during mitotic telophase,
http://purl.obolibrary.org/obo/FYPO_0002073,protein mislocalized to nucleus during cellular response to copper ion,
http://purl.obolibrary.org/obo/FYPO_0002843,protein mislocalized to nucleoplasm,
http://purl.obolibrary.org/obo/FYPO_0001676,protein mislocalized to nucleus during mitotic S phase,
http://purl.obolibrary.org/obo/FYPO_0003729,protein mislocalized to nuclear periphery,
http://purl.obolibrary.org/obo/FYPO_0000783,protein mislocalized to cytoplasm during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0001227,protein mislocalized to cytoplasm during cellular response to hydrogen peroxide,
http://purl.obolibrary.org/obo/FYPO_0005514,protein mislocalized to vacuole,
http://purl.obolibrary.org/obo/FYPO_0005489,protein mislocalized to vacuolar membrane,
http://purl.obolibrary.org/obo/FYPO_0004478,protein mislocalized to mitochondrion,
http://purl.obolibrary.org/obo/FYPO_0003390,protein mislocalized to medial cortex during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003657,protein mislocalized to endoplasmic reticulum during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006862,RNA mislocalized to cytoplasm during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006873,protein mislocalized to cell cortex of cell tip,
http://purl.obolibrary.org/obo/FYPO_0002714,protein mislocalized to Golgi apparatus,
http://purl.obolibrary.org/obo/FYPO_0004730,protein mislocalized to lateral cell cortex,
http://purl.obolibrary.org/obo/FYPO_0002624,decreased punctate nuclear protein localization,
http://purl.obolibrary.org/obo/FYPO_0005863,loss of punctate nuclear protein localization,
http://purl.obolibrary.org/obo/FYPO_0004909,"loss of punctate nuclear protein localization, with protein distributed in nucleus",
http://purl.obolibrary.org/obo/FYPO_0003129,loss of punctate nuclear protein localization during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0003483,decreased punctate nuclear protein localization during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0003527,protein mislocalized to cell tip,
http://purl.obolibrary.org/obo/FYPO_0005466,protein mislocalized to non-growing cell tip,
http://purl.obolibrary.org/obo/FYPO_0003482,increased punctate cytoplasmic protein localization,
http://purl.obolibrary.org/obo/FYPO_0006636,mislocalized protein distributed in cell cortex,
http://purl.obolibrary.org/obo/FYPO_0007179,mislocalized protein distributed in cell cortex during mitotic interphase,
http://purl.obolibrary.org/obo/FYPO_0007180,mislocalized protein distributed in cell cortex during mitosis,
http://purl.obolibrary.org/obo/FYPO_0005116,increased punctate nuclear protein localization,
http://purl.obolibrary.org/obo/FYPO_0005390,increased punctate nuclear protein localization during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0003187,protein mislocalized to astral microtubule during mitosis,
http://purl.obolibrary.org/obo/FYPO_0002851,protein mislocalized to eisosome,
http://purl.obolibrary.org/obo/FYPO_0006344,protein mislocalized to plasma membrane during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006119,protein mislocalized to actin cable,
http://purl.obolibrary.org/obo/FYPO_0001796,protein mislocalized to centromere,
http://purl.obolibrary.org/obo/FYPO_0002445,protein mislocalized to actin cortical patch,
http://purl.obolibrary.org/obo/FYPO_0002444,loss of punctate cytoplasmic protein localization,
http://purl.obolibrary.org/obo/FYPO_0004928,fragmented DNA during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002273,inviable vegetative cell with abnormal cell morphology,
http://purl.obolibrary.org/obo/FYPO_0002423,"inviable after spore germination, without cell division, septated cells with abnormal cell shape",
http://purl.obolibrary.org/obo/FYPO_0001049,"mitotic catastrophe, small cell",
http://purl.obolibrary.org/obo/FYPO_0001052,"mitotic catastrophe with cut, small cell",
http://purl.obolibrary.org/obo/FYPO_0004603,"inviable after spore germination, without cell division, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0004100,"inviable after spore germination, without cell division, elongated cell with abnormal nuclear morphology",
http://purl.obolibrary.org/obo/FYPO_0002379,"inviable after spore germination, without cell division, with elongated germ tube",
http://purl.obolibrary.org/obo/FYPO_0002515,"inviable after spore germination, without cell division, with branched, elongated germ tube",
http://purl.obolibrary.org/obo/FYPO_0003005,"inviable after spore germination, without cell division, with swollen, branched, elongated germ tube",
http://purl.obolibrary.org/obo/FYPO_0002911,"inviable after spore germination, without cell division, with swollen elongated germ tube",
http://purl.obolibrary.org/obo/FYPO_0003968,"inviable after spore germination, without cell division, with swollen elongated germ tube and bidirectional cell growth from spore body",
http://purl.obolibrary.org/obo/FYPO_0003313,"inviable after spore germination, without cell division, mononucleate cell with elongated germ tube",
http://purl.obolibrary.org/obo/FYPO_0002816,"inviable after spore germination, without cell division, multinucleate cell with elongated germ tube",
http://purl.obolibrary.org/obo/FYPO_0002294,inviable after spore germination with elongated germ tube and cell lysis,
http://purl.obolibrary.org/obo/FYPO_0000315,"inviable after spore germination, without cell division, with elongated, septated germ tube",
http://purl.obolibrary.org/obo/FYPO_0002212,"inviable after spore germination, without cell division, with elongated, curved germ tube",
http://purl.obolibrary.org/obo/FYPO_0002912,"inviable after spore germination, without cell division, elongated multinucleate cell",
http://purl.obolibrary.org/obo/FYPO_0003682,"inviable after spore germination, without cell division, elongated multinucleate aseptate cell",
http://purl.obolibrary.org/obo/FYPO_0002263,"inviable after spore germination, without cell division, cell cycle arrest, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0004558,"inviable after spore germination, without cell division, with abnormal cell morphology and abnormal actin cortical patch localization",
http://purl.obolibrary.org/obo/FYPO_0002148,"inviable after spore germination, multiple cell divisions, abnormal morphology",
http://purl.obolibrary.org/obo/FYPO_0002490,"inviable after spore germination, multiple cell divisions, swollen cell",
http://purl.obolibrary.org/obo/FYPO_0007140,"inviable after spore germination, multiple cell divisions, swollen, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0005092,"inviable after spore germination, multiple cell divisions, swollen, elongated pear-shaped cell",
http://purl.obolibrary.org/obo/FYPO_0002429,"inviable after spore germination, multiple cell divisions, abnormal cell shape, normal cell size",
http://purl.obolibrary.org/obo/FYPO_0002302,"inviable after spore germination, multiple cell divisions, spheroid cell",
http://purl.obolibrary.org/obo/FYPO_0002262,"inviable after spore germination, multiple cell divisions, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0003529,"inviable after spore germination, multiple cell divisions, cell cycle arrest in mitotic interphase, elongated cells",
http://purl.obolibrary.org/obo/FYPO_0002170,"inviable after spore germination, multiple cell divisions, branched, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0004518,"inviable after spore germination, multiple cell divisions, branched, curved, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0002733,"inviable after spore germination, multiple cell divisions, elongated tapered cell",
http://purl.obolibrary.org/obo/FYPO_0003422,"inviable after spore germination, multiple cell divisions, elongated multiseptate tapered cell",
http://purl.obolibrary.org/obo/FYPO_0004120,"inviable after spore germination, multiple cell divisions, small cell with abnormal septum morphology",
http://purl.obolibrary.org/obo/FYPO_0004119,"inviable after spore germination, multiple cell divisions, elongated multinucleate cell with abnormal septum morphology",
http://purl.obolibrary.org/obo/FYPO_0002450,"inviable after spore germination, multiple cell divisions, septated cell with abnormal morphology",
http://purl.obolibrary.org/obo/FYPO_0005319,"inviable after spore germination, multiple cell divisions, spherical cell with cell lysis",
http://purl.obolibrary.org/obo/FYPO_0004113,"inviable after spore germination, without cell division, small cell",
http://purl.obolibrary.org/obo/FYPO_0002987,"inviable after spore germination, without cell division, swollen binucleate cell with central constriction",
http://purl.obolibrary.org/obo/FYPO_0005027,"inviable after spore germination, without cell division, swollen binucleate multiseptate cell with central constriction",
http://purl.obolibrary.org/obo/FYPO_0002762,"inviable after spore germination, without cell division, spheroid cell",
http://purl.obolibrary.org/obo/FYPO_0006198,"inviable binucleate vegetative cell, with normal cell length and increased cell diameter",
http://purl.obolibrary.org/obo/FYPO_0001051,"mitotic catastrophe, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0001054,"mitotic catastrophe with cut, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0002281,inviable after spore germination with abnormal germ tube morphology,
http://purl.obolibrary.org/obo/FYPO_0000314,inviable after spore germination with elongated germ tube,
http://purl.obolibrary.org/obo/FYPO_0002409,"inviable after spore germination, single cell division, with elongated germ tube",
http://purl.obolibrary.org/obo/FYPO_0002279,"inviable after spore germination, single cell division, with elongated, curved germ tube",
http://purl.obolibrary.org/obo/FYPO_0005435,inviable after spore germination with elongated germ tube and fragmented nucleus,
http://purl.obolibrary.org/obo/FYPO_0004493,"inviable after spore germination, single cell division, small cell",
http://purl.obolibrary.org/obo/FYPO_0006197,"inviable mononucleate vegetative cell, with normal cell length and increased cell diameter",
http://purl.obolibrary.org/obo/FYPO_0004531,"inviable after spore germination, single or double cell division, small cell",
http://purl.obolibrary.org/obo/FYPO_0002421,"inviable after spore germination, single or double cell division, abnormal cell shape",
http://purl.obolibrary.org/obo/FYPO_0002724,"inviable after spore germination, single or double cell division, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0004521,"inviable after spore germination, single or double cell division, branched, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0004522,"inviable after spore germination, single or double cell division, branched, curved, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0004523,"inviable after spore germination, single or double cell division, curved, elongated cell",
http://purl.obolibrary.org/obo/FYPO_0004076,"inviable after spore germination, single or double cell division, elongated multiseptate cell",
http://purl.obolibrary.org/obo/FYPO_0004196,"inviable after spore germination, single or double cell division, elongated multiseptate cell with fragmented nucleus",
http://purl.obolibrary.org/obo/FYPO_0006194,"inviable after spore germination, single or double cell division, spherical cell with cell lysis",
http://purl.obolibrary.org/obo/FYPO_0001491,viable vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0002177,viable vegetative cell with normal cell morphology,
http://purl.obolibrary.org/obo/FYPO_0001489,inviable vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0004827,inviable vegetative cell with cell death during mitosis,
http://purl.obolibrary.org/obo/FYPO_0000229,cut,
http://purl.obolibrary.org/obo/FYPO_0003472,cut during cellular response to salt stress,
http://purl.obolibrary.org/obo/FYPO_0005284,cut during cellular response to bleomycin,
http://purl.obolibrary.org/obo/FYPO_0003165,cut with abnormal chromosome segregation,
http://purl.obolibrary.org/obo/FYPO_0005670,cut with abnormal chromosome segregation during cellular response to methyl methanesulfonate,
http://purl.obolibrary.org/obo/FYPO_0005669,cut with abnormal chromosome segregation during cellular response to hydroxyurea,
http://purl.obolibrary.org/obo/FYPO_0001050,"mitotic catastrophe, normal size cell",
http://purl.obolibrary.org/obo/FYPO_0001053,"mitotic catastrophe with cut, normal size cell",
http://purl.obolibrary.org/obo/FYPO_0004546,cut during cellular response to methyl methanesulfonate,
http://purl.obolibrary.org/obo/FYPO_0004122,cut during cellular response to thiabendazole,
http://purl.obolibrary.org/obo/FYPO_0005070,"cut with abolished mitotic sister chromatid separation, with mononucleate and anucleate compartment formation",
http://purl.obolibrary.org/obo/FYPO_0006864,cut during cellular response to streptonigrin,
http://purl.obolibrary.org/obo/FYPO_0003487,cut during cellular response to ionizing radiation,
http://purl.obolibrary.org/obo/FYPO_0004553,cut during cellular response to ionizing radiation during mitotic S phase,
http://purl.obolibrary.org/obo/FYPO_0001055,cut following normal mitotic chromosome condensation,
http://purl.obolibrary.org/obo/FYPO_0004053,cut during cellular response to UV,
http://purl.obolibrary.org/obo/FYPO_0002054,cut during cellular response to hydroxyurea,
http://purl.obolibrary.org/obo/FYPO_0006692,cut with septum between unequally sized nuclei,
http://purl.obolibrary.org/obo/FYPO_0003166,monoseptate vegetative cell with binucleate and anucleate compartments,
http://purl.obolibrary.org/obo/FYPO_0003823,"septation following abnormal chromosome segregation, with binucleate and anucleate compartment formation during cellular response to hydroxyurea",
http://purl.obolibrary.org/obo/FYPO_0003473,"septation following abnormal chromosome segregation, with binucleate and anucleate compartment formation during cellular response to salt stress",
http://purl.obolibrary.org/obo/FYPO_0002199,inviable vegetative cell with normal cell morphology,
http://purl.obolibrary.org/obo/FYPO_0000320,"inviable after spore germination, single cell division, normal cell morphology",
http://purl.obolibrary.org/obo/FYPO_0002105,inviable vegetative cell with normal cell shape,
http://purl.obolibrary.org/obo/FYPO_0000316,inviable after spore germination,
http://purl.obolibrary.org/obo/FYPO_0001991,"inviable after spore germination, without cell division",
http://purl.obolibrary.org/obo/FYPO_0004117,"inviable after spore germination, without cell division, normal septum morphology",
http://purl.obolibrary.org/obo/FYPO_0000313,"inviable after spore germination, without cell division, with abnormal germ tube morphology",
http://purl.obolibrary.org/obo/FYPO_0001924,"inviable after spore germination, without cell division, cell cycle arrest",
http://purl.obolibrary.org/obo/FYPO_0003759,"inviable after spore germination, single or double cell division, arrest with single nucleus",
http://purl.obolibrary.org/obo/FYPO_0003760,"inviable after spore germination, single or double cell division, arrest with cut",
http://purl.obolibrary.org/obo/FYPO_0003784,"inviable after spore germination, single or double cell division, arrest with septated mononucleate cell",
http://purl.obolibrary.org/obo/FYPO_0003764,"inviable after spore germination, single or double cell division, arrest with aseptate mononucleate cell",
http://purl.obolibrary.org/obo/FYPO_0004473,"inviable after spore germination, without cell division, cell cycle arrest with unreplicated DNA",
http://purl.obolibrary.org/obo/FYPO_0001385,"inviable after spore germination, without cell division, cell cycle arrest with replicated DNA",
http://purl.obolibrary.org/obo/FYPO_0004116,"inviable after spore germination, without cell division, cell enlarged around nucleus",
http://purl.obolibrary.org/obo/FYPO_0004114,"inviable after spore germination, without cell division, abnormal septum morphology",
http://purl.obolibrary.org/obo/FYPO_0004115,"inviable after spore germination, without cell division, abnormal septum morphology, enlarged nucleus",
http://purl.obolibrary.org/obo/FYPO_0005469,"inviable after spore germination, without cell division, lysed cell",
http://purl.obolibrary.org/obo/FYPO_0006211,"inviable after spore germination, before germ tube formation",
http://purl.obolibrary.org/obo/FYPO_0006212,"inviable after spore germination, before germ tube formation, during copper ion starvation",
http://purl.obolibrary.org/obo/FYPO_0000310,"inviable after spore germination, without cell division, with normal germ tube morphology",
http://purl.obolibrary.org/obo/FYPO_0000312,"inviable after spore germination with normal, septated germ tube morphology",
http://purl.obolibrary.org/obo/FYPO_0000311,"inviable after spore germination with normal, unseptated germ tube morphology",
http://purl.obolibrary.org/obo/FYPO_0002280,"inviable after spore germination, single cell division",
http://purl.obolibrary.org/obo/FYPO_0003842,"inviable following spore germination, single cell division, abolished mitotic sister chromatid separation",
http://purl.obolibrary.org/obo/FYPO_0005855,"inviable after spore germination, single cell division, multiseptate cell",
http://purl.obolibrary.org/obo/FYPO_0003843,"inviable following spore germination, single cell division, unequal chromosome segregation",
http://purl.obolibrary.org/obo/FYPO_0002420,"inviable after spore germination, single cell division, abnormal cell shape",
http://purl.obolibrary.org/obo/FYPO_0002430,"inviable after spore germination, multiple cell divisions",
http://purl.obolibrary.org/obo/FYPO_0003742,"inviable after spore germination, multiple cell divisions, unequal chromosome segregation",
http://purl.obolibrary.org/obo/FYPO_0005185,"inviable after spore germination, multiple cell divisions, septated cell with condensed chromatin",
http://purl.obolibrary.org/obo/FYPO_0004627,"inviable after spore germination, multiple cell divisions, chromosome fragmentation upon segregation",
http://purl.obolibrary.org/obo/FYPO_0006878,"inviable after spore germination, multiple cell divisions, with abnormal septation",
http://purl.obolibrary.org/obo/FYPO_0006877,"inviable after spore germination, multiple cell divisions, cell lysis during cytokinesis",
http://purl.obolibrary.org/obo/FYPO_0003971,"inviable after spore germination, multiple cell divisions, with abnormal cytokinetic cell separation and increased septum thickness",
http://purl.obolibrary.org/obo/FYPO_0005088,"inviable after spore germination, multiple cell divisions, binucleate septated cell",
http://purl.obolibrary.org/obo/FYPO_0004118,"inviable after spore germination, multiple cell divisions, normal septum morphology",
http://purl.obolibrary.org/obo/FYPO_0001110,"inviable after spore germination, multiple cell divisions, normal morphology",
http://purl.obolibrary.org/obo/FYPO_0001042,"inviable after spore germination, single or double cell division",
http://purl.obolibrary.org/obo/FYPO_0006616,viable vegetative cell with increased cell diameter,
http://purl.obolibrary.org/obo/FYPO_0000060,mononucleate vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0001165,inviable cell following anaerobic growth,
http://purl.obolibrary.org/obo/FYPO_0002071,mislocalized nucleus during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003245,telophase nuclear clustering,
http://purl.obolibrary.org/obo/FYPO_0003302,nucleus mislocalized towards cell tip during mitotic interphase,
http://purl.obolibrary.org/obo/FYPO_0006338,nucleus mislocalized towards cell tip during mitotic telophase,
http://purl.obolibrary.org/obo/FYPO_0001783,"elongated, constricted nucleus",
http://purl.obolibrary.org/obo/FYPO_0000455,increased number of double-strand break sites during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005068,increased number of double-strand break sites during mitotic S phase,
http://purl.obolibrary.org/obo/FYPO_0002176,viable vegetative cell with normal cell size,
http://purl.obolibrary.org/obo/FYPO_0003988,mislocalized actin cortical patches during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006092,polarized actin cortical patch localization during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005430,aggregated actin cortical patches during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0007200,aggregated actin cortical patches during mitotic interphase,
http://purl.obolibrary.org/obo/FYPO_0002021,dispersed actin cortical patch localization during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0002297,dispersed actin cortical patch localization during mitotic interphase,
http://purl.obolibrary.org/obo/FYPO_0001019,monopolar actin cortical patch localization during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0001397,monopolar actin cortical patch localization to old end,
http://purl.obolibrary.org/obo/FYPO_0001398,monopolar actin cortical patch localization to either end,
http://purl.obolibrary.org/obo/FYPO_0006861,mislocalized RNA during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0004296,septated cell,
http://purl.obolibrary.org/obo/FYPO_0002342,septated vegetative cell,
http://purl.obolibrary.org/obo/FYPO_0001225,monoseptate,
http://purl.obolibrary.org/obo/FYPO_0006822,viable small vegetative cell with normal cell growth rate,
http://purl.obolibrary.org/obo/FYPO_0003755,abnormal vegetative cell phenotype,
http://purl.obolibrary.org/obo/FYPO_0004593,abnormal vegetative cell phenotype following normal mitosis,
http://purl.obolibrary.org/obo/FYPO_0004590,abnormal gamma-tubulin complex localization to mitotic spindle pole body following normal mitosis,
http://purl.obolibrary.org/obo/FYPO_0004588,abnormal mitosis following normal mitosis,
http://purl.obolibrary.org/obo/FYPO_0005069,unequal mitotic sister chromatid segregation following normal mitosis,
http://purl.obolibrary.org/obo/FYPO_0004418,cut cell with decreased poly(A)+ mRNA export from nucleus,
http://purl.obolibrary.org/obo/FYPO_0006254,abnormal ribosome footprint size distribution,
http://purl.obolibrary.org/obo/FYPO_0006255,increased level of short ribosome footprints during endoplasmic reticulum unfolded protein response,
http://purl.obolibrary.org/obo/FYPO_0005621,increased topoisomerase-DNA adduct level,
http://purl.obolibrary.org/obo/FYPO_0001311,decreased plasmid loss,
http://purl.obolibrary.org/obo/FYPO_0004580,increased number of plasmid catenanes,
http://purl.obolibrary.org/obo/FYPO_0003926,increased number of converged replication forks,
http://purl.obolibrary.org/obo/FYPO_0003756,multiple mitotic spindles with abolished sister chromatid separation,
http://purl.obolibrary.org/obo/FYPO_0001159,increased cellular pH,
http://purl.obolibrary.org/obo/FYPO_0003913,decreased minichromosome loss during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000252,increased spontaneous diploidization,
http://purl.obolibrary.org/obo/FYPO_0002334,haploproficient,
http://purl.obolibrary.org/obo/FYPO_0005451,decreased break-induced loss of heterozygosity,
http://purl.obolibrary.org/obo/FYPO_0005943,decreased break-induced loss of heterozygosity via chromosomal translocation,
http://purl.obolibrary.org/obo/FYPO_0001171,decreased cellular pH,
http://purl.obolibrary.org/obo/FYPO_0005581,short glycerophospholipids,
http://purl.obolibrary.org/obo/FYPO_0000786,increased plasmid loss,
http://purl.obolibrary.org/obo/FYPO_0005452,increased break-induced loss of heterozygosity,
http://purl.obolibrary.org/obo/FYPO_0005944,increased break-induced loss of heterozygosity via chromosomal truncation,
http://purl.obolibrary.org/obo/FYPO_0005583,increased fatty acid saturation,
http://purl.obolibrary.org/obo/FYPO_0006439,increased level of X-shaped replication intermediates,
http://purl.obolibrary.org/obo/FYPO_0000341,haplosufficient,
http://purl.obolibrary.org/obo/FYPO_0000340,haploinsufficient,
http://purl.obolibrary.org/obo/FYPO_0001386,increased haploidization,
http://purl.obolibrary.org/obo/FYPO_0005164,increased haploidization during cellular response to UV,
http://purl.obolibrary.org/obo/FYPO_0006438,alkylation damage repair intermediates absent,
http://purl.obolibrary.org/obo/FYPO_0005361,increased level of large-Y replication intermediates,
http://purl.obolibrary.org/obo/FYPO_0005620,increased SUMO chain length,
http://purl.obolibrary.org/obo/FYPO_0004288,decreased GT repeat stability,
http://purl.obolibrary.org/obo/FYPO_0005977,prion formation,
http://purl.obolibrary.org/obo/FYPO_0001331,cellular process phenotype during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0001362,abnormal cellular process during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000443,abnormal protein localization during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0006360,increased protein exchange at pericentric heterochromatin,
http://purl.obolibrary.org/obo/FYPO_0004761,increased histone exchange at pericentric heterochromatin,
http://purl.obolibrary.org/obo/FYPO_0006359,decreased protein exchange at pericentric heterochromatin,
http://purl.obolibrary.org/obo/FYPO_0004748,decreased histone exchange at pericentric heterochromatin,
http://purl.obolibrary.org/obo/FYPO_0000540,abnormal protein transport during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000536,abnormal protein secretion during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000537,abolished protein secretion during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000538,decreased protein secretion during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000539,increased protein secretion during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0003446,decreased SRP-dependent cotranslational protein targeting to membrane during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000541,decreased protein transport during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005494,decreased protein transport along microtubule during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005833,decreased protein transport along microtubule to cell tip during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005834,decreased protein transport on microtubule tip to cell tip cortex during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0001920,decreased protein export from nucleus,
http://purl.obolibrary.org/obo/FYPO_0003189,decreased protein import into nucleus,
http://purl.obolibrary.org/obo/FYPO_0000542,increased rate of protein transport during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0000215,abnormal intracellular protein transport during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005830,abnormal protein transport along microtubule during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005831,abnormal protein transport along microtubule to cell tip during vegetative growth,
http://purl.obolibrary.org/obo/FYPO_0005836,abolished protein transport along microtubule to cell tip during vegetative growth,
