s,lab,ldef
http://purl.obolibrary.org/obo/MP_0013248,placenta junctional zone necrosis,_:b2990
http://purl.obolibrary.org/obo/MP_0013249,adipose tissue necrosis,_:b2991
http://purl.obolibrary.org/obo/MP_0001652,colonic necrosis,_:b2992
http://purl.obolibrary.org/obo/MP_0001653,gastric necrosis,_:b2993
http://purl.obolibrary.org/obo/MP_0001654,hepatic necrosis,_:b2994
http://purl.obolibrary.org/obo/MP_0001655,multifocal hepatic necrosis,_:b2995
http://purl.obolibrary.org/obo/MP_0001656,focal hepatic necrosis,_:b2996
http://purl.obolibrary.org/obo/MP_0005151,diffuse hepatic necrosis,_:b2997
http://purl.obolibrary.org/obo/MP_0003852,skeletal muscle necrosis,_:b2998
http://purl.obolibrary.org/obo/MP_0009414,skeletal muscle fiber necrosis,_:b2999
http://purl.obolibrary.org/obo/MP_0009148,pancreas necrosis,_:b3000
http://purl.obolibrary.org/obo/MP_0020225,bone necrosis,_:b3001
http://purl.obolibrary.org/obo/MP_0013241,embryo tissue necrosis,_:b3002
http://purl.obolibrary.org/obo/MP_0013252,head mesenchyme necrosis,_:b3003
http://purl.obolibrary.org/obo/MP_0003946,renal necrosis,_:b3004
http://purl.obolibrary.org/obo/MP_0011291,nephron necrosis,_:b3005
http://purl.obolibrary.org/obo/MP_0004154,renal tubular necrosis,_:b3006
http://purl.obolibrary.org/obo/MP_0001220,epidermal necrosis,_:b3007
http://purl.obolibrary.org/obo/MP_0010632,cardiac muscle necrosis,_:b3008
http://purl.obolibrary.org/obo/MP_0006085,myocardium necrosis,_:b3009
http://purl.obolibrary.org/obo/MP_0014147,lacrimal gland necrosis,_:b3010
http://purl.obolibrary.org/obo/MP_0013178,tail necrosis,_:b3011
http://purl.obolibrary.org/obo/MP_0012556,increased cell death,_:b3012
http://purl.obolibrary.org/obo/MP_0004227,increased cellular sensitivity to ionizing radiation,_:b3013
http://purl.obolibrary.org/obo/MP_0002879,increased cellular sensitivity to X-ray irradiation,_:b3014
http://purl.obolibrary.org/obo/MP_0002007,increased cellular sensitivity to gamma-irradiation,_:b3015
http://purl.obolibrary.org/obo/MP_0012555,decreased cell death,_:b3016
http://purl.obolibrary.org/obo/MP_0004228,decreased cellular sensitivity to ionizing radiation,_:b3017
http://purl.obolibrary.org/obo/MP_0004587,decreased cellular sensitivity to X-ray irradiation,_:b3018
http://purl.obolibrary.org/obo/MP_0003207,decreased cellular sensitivity to gamma-irradiation,_:b3019
http://purl.obolibrary.org/obo/MP_0008297,retention of the adrenal gland x-zone,_:b3020
http://purl.obolibrary.org/obo/MP_0008942,abnormal induced cell death,
http://purl.obolibrary.org/obo/MP_0008944,decreased sensitivity to induced cell death,
http://purl.obolibrary.org/obo/MP_0014042,decreased cellular sensitivity to DNA damaging agents,
http://purl.obolibrary.org/obo/MP_0008403,decreased cellular sensitivity to alkylating agents,_:b3021
http://purl.obolibrary.org/obo/MP_0008405,decreased cellular sensitivity to methylmethanesulfonate,
http://purl.obolibrary.org/obo/MP_0008408,decreased cellular sensitivity to hydroxyurea,
http://purl.obolibrary.org/obo/MP_0014043,decreased cellular sensitivity to cisplatin,
http://purl.obolibrary.org/obo/MP_0008413,decreased cellular sensitivity to oxidative stress,_:b3022
http://purl.obolibrary.org/obo/MP_0008407,decreased cellular sensitivity to hydrogen peroxide,_:b3023
http://purl.obolibrary.org/obo/MP_0008411,decreased cellular sensitivity to ultraviolet irradiation,
http://purl.obolibrary.org/obo/MP_0008943,increased sensitivity to induced cell death,
http://purl.obolibrary.org/obo/MP_0008410,increased cellular sensitivity to ultraviolet irradiation,
http://purl.obolibrary.org/obo/MP_0014040,increased cellular sensitivity to DNA damaging agents,
http://purl.obolibrary.org/obo/MP_0008402,increased cellular sensitivity to alkylating agents,_:b3024
http://purl.obolibrary.org/obo/MP_0008409,increased cellular sensitivity to hydroxyurea,
http://purl.obolibrary.org/obo/MP_0008404,increased cellular sensitivity to methylmethanesulfonate,_:b3025
http://purl.obolibrary.org/obo/MP_0009876,increased cellular sensitivity to thiophosphamide,
http://purl.obolibrary.org/obo/MP_0014041,increased cellular sensitivity to cisplatin,
http://purl.obolibrary.org/obo/MP_0008412,increased cellular sensitivity to oxidative stress,_:b3026
http://purl.obolibrary.org/obo/MP_0008406,increased cellular sensitivity to hydrogen peroxide,_:b3027
http://purl.obolibrary.org/obo/MP_0008303,early degeneration of the adrenal gland x-zone,_:b3028
http://purl.obolibrary.org/obo/MP_0006036,abnormal mitochondrial physiology,_:b3029
http://purl.obolibrary.org/obo/MP_0010959,abnormal oxidative phosphorylation,_:b3030
http://purl.obolibrary.org/obo/MP_0020423,abnormal mitochondrial biogenesis,
http://purl.obolibrary.org/obo/MP_0006037,abnormal mitochondrial fission,_:b3031
http://purl.obolibrary.org/obo/MP_0006039,decreased mitochondrial fission,_:b3032
http://purl.obolibrary.org/obo/MP_0006038,increased mitochondrial fission,_:b3033
http://purl.obolibrary.org/obo/MP_0013487,abnormal Paneth cell physiology,_:b3034
http://purl.obolibrary.org/obo/MP_0004811,abnormal neuron physiology,_:b3035
http://purl.obolibrary.org/obo/MP_0012627,increased brain acetylcholinesterase activity,
http://purl.obolibrary.org/obo/MP_0004770,abnormal synaptic vesicle recycling,
http://purl.obolibrary.org/obo/MP_0010055,abnormal sensory neuron physiology,_:b3036
http://purl.obolibrary.org/obo/MP_0011678,abnormal vomeronasal sensory neuron physiology,_:b3037
http://purl.obolibrary.org/obo/MP_0009253,abnormal sympathetic neuron physiology,
http://purl.obolibrary.org/obo/MP_0020843,abnormal type I cell of carotid body physiology,_:b3038
http://purl.obolibrary.org/obo/MP_0003879,abnormal hair cell physiology,_:b3039
http://purl.obolibrary.org/obo/MP_0004438,abnormal vestibular hair cell physiology,_:b3040
http://purl.obolibrary.org/obo/MP_0004431,abnormal hair cell mechanoelectric transduction,
http://purl.obolibrary.org/obo/MP_0004432,abnormal cochlear hair cell physiology,_:b3041
http://purl.obolibrary.org/obo/MP_0004434,abnormal cochlear outer hair cell physiology,_:b3042
http://purl.obolibrary.org/obo/MP_0004412,abnormal cochlear microphonics,_:b3043
http://purl.obolibrary.org/obo/MP_0004413,absent cochlear microphonics,_:b3044
http://purl.obolibrary.org/obo/MP_0004414,decreased cochlear microphonics,
http://purl.obolibrary.org/obo/MP_0004435,abnormal cochlear outer hair cell electromotility,_:b3045
http://purl.obolibrary.org/obo/MP_0004436,absent cochlear outer hair cell electromotility,_:b3046
http://purl.obolibrary.org/obo/MP_0004437,decreased cochlear outer hair cell electromotility,_:b3047
http://purl.obolibrary.org/obo/MP_0004433,abnormal cochlear inner hair cell physiology,_:b3048
http://purl.obolibrary.org/obo/MP_0004184,abnormal baroreceptor physiology,_:b3049
http://purl.obolibrary.org/obo/MP_0010653,abnormal Wallerian degeneration,
http://purl.obolibrary.org/obo/MP_0010654,slow Wallerian degeneration,
http://purl.obolibrary.org/obo/MP_0011987,abnormal GABAergic neuron physiology,
http://purl.obolibrary.org/obo/MP_0004768,abnormal axonal transport,_:b3050
http://purl.obolibrary.org/obo/MP_0012626,decreased brain acetylcholinesterase activity,
http://purl.obolibrary.org/obo/MP_0008058,abnormal DNA repair,_:b3051
http://purl.obolibrary.org/obo/MP_0010948,abnormal double-strand DNA break repair,_:b3052
http://purl.obolibrary.org/obo/MP_0009796,abnormal base-excision repair,_:b3053
http://purl.obolibrary.org/obo/MP_0010947,abnormal single-strand DNA break repair,_:b3054
http://purl.obolibrary.org/obo/MP_0009797,abnormal mismatch repair,_:b3055
http://purl.obolibrary.org/obo/MP_0011005,abnormal epidermal stem cell physiology,_:b3056
http://purl.obolibrary.org/obo/MP_0012241,abnormal hepatoblast physiology,_:b3057
http://purl.obolibrary.org/obo/MP_0001819,abnormal immune cell physiology,_:b3058
http://purl.obolibrary.org/obo/MP_0002452,abnormal professional antigen presenting cell physiology,_:b3059
http://purl.obolibrary.org/obo/MP_0008197,abnormal follicular dendritic cell physiology,_:b3060
http://purl.obolibrary.org/obo/MP_0008198,abnormal follicular dendritic cell antigen presentation,
http://purl.obolibrary.org/obo/MP_0020352,abnormal endoplasmic reticulum physiology,_:b3061
http://purl.obolibrary.org/obo/MP_0020353,abnormal endoplasmic reticulum stress,
http://purl.obolibrary.org/obo/MP_0020354,increased endoplasmic reticulum stress,
http://purl.obolibrary.org/obo/MP_0013208,abnormal cilium physiology,_:b3062
http://purl.obolibrary.org/obo/MP_0013209,abnormal motile cilium physiology,_:b3063
http://purl.obolibrary.org/obo/MP_0008933,abnormal motile primary cilium physiology,_:b3064
http://purl.obolibrary.org/obo/MP_0012093,absent nodal flow,
http://purl.obolibrary.org/obo/MP_0011068,abnormal ependyma motile cilium physiology,
http://purl.obolibrary.org/obo/MP_0011069,abnormal brain ependyma motile cilium physiology,
http://purl.obolibrary.org/obo/MP_0011070,abnormal spinal cord motile cilium physiology,
http://purl.obolibrary.org/obo/MP_0012019,abnormal oviduct epithelium motile cilium physiology,_:b3065
http://purl.obolibrary.org/obo/MP_0013210,abnormal primary cilium physiology,
http://purl.obolibrary.org/obo/MP_0013211,abnormal nonmotile primary cilium physiology,_:b3066
http://purl.obolibrary.org/obo/MP_0012239,abnormal cholangiocyte primary cilium physiology,_:b3067
http://purl.obolibrary.org/obo/MP_0011744,abnormal kidney epithelial cell primary cilium physiology,
http://purl.obolibrary.org/obo/MP_0013272,abnormal translation,_:b3068
http://purl.obolibrary.org/obo/MP_0013273,abnormal translational elongation,_:b3069
http://purl.obolibrary.org/obo/MP_0005006,abnormal osteoblast physiology,_:b3070
http://purl.obolibrary.org/obo/MP_0030477,abnormal osteocyte physiology,_:b3071
http://purl.obolibrary.org/obo/MP_0003191,abnormal cellular cholesterol metabolism,_:b3072
http://purl.obolibrary.org/obo/MP_0003193,decreased cholesterol efflux,_:b3073
http://purl.obolibrary.org/obo/MP_0003192,increased cholesterol efflux,_:b3074
http://purl.obolibrary.org/obo/MP_0020426,abnormal beige fat cell physiology,_:b3075
http://purl.obolibrary.org/obo/MP_0004215,abnormal myocardial fiber physiology,_:b3076
http://purl.obolibrary.org/obo/MP_0012557,decreased calcium uptake by cardiac muscle,
http://purl.obolibrary.org/obo/MP_0011390,abnormal fetal cardiomyocyte physiology,_:b3077
http://purl.obolibrary.org/obo/MP_0012558,increased calcium uptake by cardiac muscle,
http://purl.obolibrary.org/obo/MP_0020081,myocardium degeneration,_:b3078
http://purl.obolibrary.org/obo/MP_0020345,abnormal myocardial fiber currents,
http://purl.obolibrary.org/obo/MP_0020346,abnormal mycardial fiber calcium currents,
http://purl.obolibrary.org/obo/MP_0020347,abnormal mycoardial fiber sodium currents,
http://purl.obolibrary.org/obo/MP_0009780,abnormal chondrocyte physiology,_:b3079
http://purl.obolibrary.org/obo/MP_0003690,abnormal glial cell physiology,_:b3080
http://purl.obolibrary.org/obo/MP_0008917,abnormal oligodendrocyte physiology,_:b3081
http://purl.obolibrary.org/obo/MP_0008916,abnormal astrocyte physiology,_:b3082
http://purl.obolibrary.org/obo/MP_0011904,abnormal Schwann cell physiology,_:b3083
http://purl.obolibrary.org/obo/MP_0010094,abnormal chromosome stability,
http://purl.obolibrary.org/obo/MP_0008866,chromosomal instability,
http://purl.obolibrary.org/obo/MP_0004028,chromosome breakage,_:b3084
http://purl.obolibrary.org/obo/MP_0004030,induced chromosome breakage,
http://purl.obolibrary.org/obo/MP_0004029,spontaneous chromosome breakage,
http://purl.obolibrary.org/obo/MP_0010095,increased chromosomal stability,
http://purl.obolibrary.org/obo/MP_0003453,abnormal keratinocyte physiology,_:b3085
http://purl.obolibrary.org/obo/MP_0008057,abnormal DNA replication,_:b3086
http://purl.obolibrary.org/obo/MP_0010042,abnormal oval cell physiology,_:b3087
http://purl.obolibrary.org/obo/MP_0008305,abnormal organ of Corti supporting cell physiology,_:b3088
http://purl.obolibrary.org/obo/MP_0003077,abnormal cell cycle,_:b3089
http://purl.obolibrary.org/obo/MP_0001930,abnormal meiosis,_:b3090
http://purl.obolibrary.org/obo/MP_0009769,abnormal meiotic spindle assembly checkpoint,_:b3091
http://purl.obolibrary.org/obo/MP_0010032,meiotic drive,
http://purl.obolibrary.org/obo/MP_0009451,abnormal chromosomal synapsis,
http://purl.obolibrary.org/obo/MP_0009452,abnormal synaptonemal complex,_:b3092
http://purl.obolibrary.org/obo/MP_0005169,abnormal male meiosis,_:b3093
http://purl.obolibrary.org/obo/MP_0011751,abnormal X-Y chromosome synapsis during male meiosis,
http://purl.obolibrary.org/obo/MP_0008261,arrest of male meiosis,_:b3094
http://purl.obolibrary.org/obo/MP_0011752,abnormal X-Y chromosome synaptonemal complex assembly during male meiosis,
http://purl.obolibrary.org/obo/MP_0030023,abnormal meiotic telomere clustering,
http://purl.obolibrary.org/obo/MP_0030024,abnormal meiotic attachment of telomere to nuclear envelope,
http://purl.obolibrary.org/obo/MP_0009761,abnormal meiotic spindle morphology,_:b3095
http://purl.obolibrary.org/obo/MP_0008966,abnormal chiasmata formation,
http://purl.obolibrary.org/obo/MP_0008967,absent chiasmata formation,
http://purl.obolibrary.org/obo/MP_0009566,meiotic nondisjunction,
http://purl.obolibrary.org/obo/MP_0004218,meiotic nondisjunction during M1 phase,_:b3096
http://purl.obolibrary.org/obo/MP_0004219,meiotic nondisjunction during M2 phase,_:b3097
http://purl.obolibrary.org/obo/MP_0008867,uniparental disomy,
http://purl.obolibrary.org/obo/MP_0009564,abnormal meiotic configurations,
http://purl.obolibrary.org/obo/MP_0009565,multivalent meiotic configurations,
http://purl.obolibrary.org/obo/MP_0004046,abnormal mitosis,_:b3098
http://purl.obolibrary.org/obo/MP_0003701,elevated level of mitotic sister chromatid exchange,
http://purl.obolibrary.org/obo/MP_0009762,abnormal mitotic spindle assembly checkpoint,_:b3099
http://purl.obolibrary.org/obo/MP_0009760,abnormal mitotic spindle morphology,_:b3100
http://purl.obolibrary.org/obo/MP_0004759,decreased mitotic index,_:b3101
http://purl.obolibrary.org/obo/MP_0009567,mitotic nondisjunction,
http://purl.obolibrary.org/obo/MP_0013289,abnormal mitotic cytokinesis,_:b3102
http://purl.obolibrary.org/obo/MP_0004760,increased mitotic index,_:b3103
http://purl.obolibrary.org/obo/MP_0004045,abnormal cell cycle checkpoint function,_:b3104
http://purl.obolibrary.org/obo/MP_0010454,abnormal truncus arteriosus septation,_:b3105
http://purl.obolibrary.org/obo/MP_0002633,persistent truncus arteriosis,_:b3106
http://purl.obolibrary.org/obo/MP_0011661,persistent truncus arteriosus type i,
http://purl.obolibrary.org/obo/MP_0011662,persistent truncus arteriosus type ii,
http://purl.obolibrary.org/obo/MP_0011663,persistent truncus arteriosus type iii,
http://purl.obolibrary.org/obo/MP_0011664,persistent truncus arteriosus type iv,
http://purl.obolibrary.org/obo/MP_0010589,common truncal valve,
http://purl.obolibrary.org/obo/MP_0010590,common truncal valve stenosis,
http://purl.obolibrary.org/obo/MP_0010455,aortopulmonary window,_:b3107
http://purl.obolibrary.org/obo/MP_0020847,abnormal peroxisome physiology,_:b3108
http://purl.obolibrary.org/obo/MP_0020845,abnormal DNA-templated transcription,_:b3109
http://purl.obolibrary.org/obo/MP_0012167,abnormal epigenetic regulation of gene expression,
http://purl.obolibrary.org/obo/MP_0003787,abnormal imprinting,_:b3110
http://purl.obolibrary.org/obo/MP_0008877,abnormal DNA methylation,_:b3111
http://purl.obolibrary.org/obo/MP_0008878,abnormal DNA methylation during gametogenesis,_:b3112
http://purl.obolibrary.org/obo/MP_0003122,maternal imprinting,
http://purl.obolibrary.org/obo/MP_0010381,abnormal dosage compensation,_:b3113
http://purl.obolibrary.org/obo/MP_0010382,"abnormal dosage compensation, by inactivation of X chromosome",_:b3114
http://purl.obolibrary.org/obo/MP_0003123,paternal imprinting,
http://purl.obolibrary.org/obo/MP_0020842,abnormal supporting cell of carotid body physiology,_:b3115
http://purl.obolibrary.org/obo/MP_0003563,abnormal pancreatic alpha cell physiology,_:b3116
http://purl.obolibrary.org/obo/MP_0003565,abnormal glucagon secretion,_:b3117
http://purl.obolibrary.org/obo/MP_0002710,increased glucagon secretion,_:b3118
http://purl.obolibrary.org/obo/MP_0002711,decreased glucagon secretion,_:b3119
http://purl.obolibrary.org/obo/MP_0008007,abnormal cellular replicative senescence,_:b3120
http://purl.obolibrary.org/obo/MP_0008009,delayed cellular replicative senescence,_:b3121
http://purl.obolibrary.org/obo/MP_0008008,early cellular replicative senescence,_:b3122
http://purl.obolibrary.org/obo/MP_0008882,abnormal enterocyte physiology,_:b3123
http://purl.obolibrary.org/obo/MP_0011863,abnormal podocyte physiology,_:b3124
http://purl.obolibrary.org/obo/MP_0003172,abnormal lysosome physiology,_:b3125
http://purl.obolibrary.org/obo/MP_0003174,increased lysosomal enzyme secretion,
http://purl.obolibrary.org/obo/MP_0003173,decreased lysosomal enzyme secretion,
http://purl.obolibrary.org/obo/MP_0005059,lysosomal protein accumulation,_:b3126
http://purl.obolibrary.org/obo/MP_0013799,abnormal intestinal goblet cell physiology,_:b3127
http://purl.obolibrary.org/obo/MP_0005327,abnormal mesangial cell morphology,_:b3128
http://purl.obolibrary.org/obo/MP_0011512,mesangial cell interposition,
http://purl.obolibrary.org/obo/MP_0011302,abnormal extraglomerular mesangial cell morphology,_:b3129
http://purl.obolibrary.org/obo/MP_0011428,mesangial cell hypoplasia,_:b3130
http://purl.obolibrary.org/obo/MP_0011430,mesangiolysis,_:b3131
http://purl.obolibrary.org/obo/MP_0011427,mesangial cell hyperplasia,_:b3132
http://purl.obolibrary.org/obo/MP_0011429,absent mesangial cell,_:b3133
http://purl.obolibrary.org/obo/MP_0000358,abnormal cell morphology,_:b3134
http://purl.obolibrary.org/obo/MP_0002182,abnormal astrocyte morphology,_:b3135
http://purl.obolibrary.org/obo/MP_0010387,abnormal Bergmann glial cell morphology,_:b3136
http://purl.obolibrary.org/obo/MP_0002763,ectopic Bergmann glia cells,_:b3137
http://purl.obolibrary.org/obo/MP_0005547,abnormal Muller cell morphology,_:b3138
http://purl.obolibrary.org/obo/MP_0013340,abnormal pituicyte morphology,_:b3139
http://purl.obolibrary.org/obo/MP_0020436,abnormal astrocyte size,_:b3140
http://purl.obolibrary.org/obo/MP_0020435,decreased astrocyte size,_:b3141
http://purl.obolibrary.org/obo/MP_0020434,increased astrocyte size,_:b3142
http://purl.obolibrary.org/obo/MP_0012064,abnormal astrocyte number,_:b3143
http://purl.obolibrary.org/obo/MP_0012065,increased astrocyte number,_:b3144
http://purl.obolibrary.org/obo/MP_0003354,astrocytosis,
http://purl.obolibrary.org/obo/MP_0012066,decreased astrocyte number,_:b3145
http://purl.obolibrary.org/obo/MP_0004698,abnormal thyroid parafollicular C-cell morphology,_:b3146
http://purl.obolibrary.org/obo/MP_0004661,absent thyroid parafollicular C-cells,_:b3147
http://purl.obolibrary.org/obo/MP_0004087,abnormal muscle fiber morphology,_:b3148
http://purl.obolibrary.org/obo/MP_0011300,abnormal juxtaglomerular cell morphology,_:b3149
http://purl.obolibrary.org/obo/MP_0011301,juxtaglomerular cell hyperplasia,_:b3150
http://purl.obolibrary.org/obo/MP_0003084,abnormal skeletal muscle fiber morphology,_:b3151
http://purl.obolibrary.org/obo/MP_0009398,abnormal skeletal muscle fiber size,_:b3152
http://purl.obolibrary.org/obo/MP_0009399,increased skeletal muscle fiber size,_:b3153
http://purl.obolibrary.org/obo/MP_0009401,increased skeletal muscle fiber diameter,_:b3154
http://purl.obolibrary.org/obo/MP_0009400,decreased skeletal muscle fiber size,_:b3155
http://purl.obolibrary.org/obo/MP_0009402,decreased skeletal muscle fiber diameter,_:b3156
http://purl.obolibrary.org/obo/MP_0009413,skeletal muscle fiber atrophy,_:b3157
http://purl.obolibrary.org/obo/MP_0009403,increased variability of skeletal muscle fiber size,
http://purl.obolibrary.org/obo/MP_0009404,centrally nucleated skeletal muscle fibers,
http://purl.obolibrary.org/obo/MP_0009405,increased skeletal muscle fiber number,_:b3158
http://purl.obolibrary.org/obo/MP_0009406,decreased skeletal muscle fiber number,_:b3159
http://purl.obolibrary.org/obo/MP_0003833,decreased satellite cell number,_:b3160
http://purl.obolibrary.org/obo/MP_0009409,abnormal skeletal muscle fiber type ratio,_:b3161
http://purl.obolibrary.org/obo/MP_0009411,abnormal skeletal muscle fiber triad morphology,_:b3162
http://purl.obolibrary.org/obo/MP_0009412,skeletal muscle fiber degeneration,_:b3163
http://purl.obolibrary.org/obo/MP_0000278,abnormal myocardial fiber morphology,_:b3164
http://purl.obolibrary.org/obo/MP_0004564,enlarged myocardial fiber,_:b3165
http://purl.obolibrary.org/obo/MP_0004565,small myocardial fiber,_:b3166
http://purl.obolibrary.org/obo/MP_0004566,myocardial fiber degeneration,_:b3167
http://purl.obolibrary.org/obo/MP_0004567,decreased myocardial fiber number,_:b3168
http://purl.obolibrary.org/obo/MP_0006267,abnormal intercalated disk morphology,_:b3169
http://purl.obolibrary.org/obo/MP_0010638,absent intercalated disks,_:b3170
http://purl.obolibrary.org/obo/MP_0006268,absent cardiac desmosomes,_:b3171
http://purl.obolibrary.org/obo/MP_0006321,increased myocardial fiber number,_:b3172
http://purl.obolibrary.org/obo/MP_0008788,abnormal fetal cardiomyocyte morphology,_:b3173
http://purl.obolibrary.org/obo/MP_0004121,abnormal sarcolemma morphology,_:b3174
http://purl.obolibrary.org/obo/MP_0004088,abnormal sarcoplasmic reticulum morphology,_:b3175
http://purl.obolibrary.org/obo/MP_0004089,dilated sarcoplasmic reticulum,_:b3176
http://purl.obolibrary.org/obo/MP_0004090,abnormal sarcomere morphology,_:b3177
http://purl.obolibrary.org/obo/MP_0030567,abnormal I band morphology,_:b3178
http://purl.obolibrary.org/obo/MP_0004091,abnormal Z line morphology,_:b3179
http://purl.obolibrary.org/obo/MP_0004093,diffuse Z line,
http://purl.obolibrary.org/obo/MP_0004092,absent Z line,_:b3180
http://purl.obolibrary.org/obo/MP_0030566,abnormal A band morphology,_:b3181
http://purl.obolibrary.org/obo/MP_0004094,abnormal M line morphology,_:b3182
http://purl.obolibrary.org/obo/MP_0004146,absent M line,_:b3183
http://purl.obolibrary.org/obo/MP_0030568,abnormal H zone morphology,_:b3184
http://purl.obolibrary.org/obo/MP_0005033,abnormal trophoblast giant cell morphology,_:b3185
http://purl.obolibrary.org/obo/MP_0009397,increased trophoblast giant cell number,_:b3186
http://purl.obolibrary.org/obo/MP_0001713,decreased trophoblast giant cell number,_:b3187
http://purl.obolibrary.org/obo/MP_0001714,absent trophoblast giant cells,_:b3188
http://purl.obolibrary.org/obo/MP_0002784,abnormal Sertoli cell morphology,_:b3189
http://purl.obolibrary.org/obo/MP_0002776,Sertoli cell hyperplasia,_:b3190
http://purl.obolibrary.org/obo/MP_0005250,Sertoli cell hypoplasia,_:b3191
http://purl.obolibrary.org/obo/MP_0006428,ectopic Sertoli cells,_:b3192
http://purl.obolibrary.org/obo/MP_0003719,abnormal pericyte morphology,_:b3193
http://purl.obolibrary.org/obo/MP_0001106,abnormal Schwann cell morphology,_:b3194
http://purl.obolibrary.org/obo/MP_0010742,increased Schwann cell number,_:b3195
http://purl.obolibrary.org/obo/MP_0004074,abnormal Schwann cell precursor morphology,_:b3196
http://purl.obolibrary.org/obo/MP_0004075,decreased Schwann cell precursor number,_:b3197
http://purl.obolibrary.org/obo/MP_0001109,absent Schwann cell precursors,_:b3198
http://purl.obolibrary.org/obo/MP_0001107,decreased Schwann cell number,_:b3199
http://purl.obolibrary.org/obo/MP_0001108,absent Schwann cells,_:b3200
http://purl.obolibrary.org/obo/MP_0006055,abnormal vascular endothelial cell morphology,_:b3201
http://purl.obolibrary.org/obo/MP_0006056,increased vascular endothelial cell number,_:b3202
http://purl.obolibrary.org/obo/MP_0006057,decreased vascular endothelial cell number,_:b3203
http://purl.obolibrary.org/obo/MP_0002882,abnormal neuron morphology,_:b3204
http://purl.obolibrary.org/obo/MP_0000937,abnormal motor neuron morphology,_:b3205
http://purl.obolibrary.org/obo/MP_0000939,decreased motor neuron number,_:b3206
http://purl.obolibrary.org/obo/MP_0005113,decreased spinal cord ventral horn cell number,_:b3207
http://purl.obolibrary.org/obo/MP_0000940,abnormal motor neuron innervation pattern,
http://purl.obolibrary.org/obo/MP_0012055,abnormal phrenic nerve innervation pattern to diaphragm,
http://purl.obolibrary.org/obo/MP_0005192,increased motor neuron number,_:b3208
http://purl.obolibrary.org/obo/MP_0000938,motor neuron degeneration,_:b3209
http://purl.obolibrary.org/obo/MP_0003245,abnormal GABAergic neuron morphology,_:b3210
http://purl.obolibrary.org/obo/MP_0003246,loss of GABAergic neurons,_:b3211
http://purl.obolibrary.org/obo/MP_0009512,abnormal cerebellar Golgi cell morphology,_:b3212
http://purl.obolibrary.org/obo/MP_0009538,abnormal synapse morphology,_:b3213
http://purl.obolibrary.org/obo/MP_0004769,abnormal synaptic vesicle morphology,_:b3214
http://purl.obolibrary.org/obo/MP_0004792,abnormal synaptic vesicle number,_:b3215
http://purl.obolibrary.org/obo/MP_0020360,abnormal asymmetric synapse morphology,_:b3216
http://purl.obolibrary.org/obo/MP_0020551,abnormal postsynaptic density morphology,_:b3217
http://purl.obolibrary.org/obo/MP_0020361,abnormal symmetric synapse morphology,_:b3218
http://purl.obolibrary.org/obo/MP_0020359,abnormal ribbon synapse morphology,_:b3219
http://purl.obolibrary.org/obo/MP_0001053,abnormal neuromuscular synapse morphology,_:b3220
http://purl.obolibrary.org/obo/MP_0001054,failure of neuromuscular synapse presynaptic differentiation,
http://purl.obolibrary.org/obo/MP_0001055,failure of neuromuscular synapse postsynaptic differentiation,
http://purl.obolibrary.org/obo/MP_0020357,abnormal excitatory synapse morphology,_:b3221
http://purl.obolibrary.org/obo/MP_0020358,abnormal inhibitory synapse morphology,_:b3222
http://purl.obolibrary.org/obo/MP_0008030,abnormal Cajal-Retzius cell morphology,_:b3223
http://purl.obolibrary.org/obo/MP_0008031,decreased Cajal-Retzius cell number,_:b3224
http://purl.obolibrary.org/obo/MP_0000344,absent Cajal-Retzius cell,_:b3225
http://purl.obolibrary.org/obo/MP_0011726,ectopic Cajal-Retzius cell,_:b3226
http://purl.obolibrary.org/obo/MP_0008949,increased Cajal-Retzius cell number,_:b3227
http://purl.obolibrary.org/obo/MP_0010369,abnormal thalamus neuron morphology,_:b3228
http://purl.obolibrary.org/obo/MP_0004100,abnormal spinal cord interneuron morphology,_:b3229
http://purl.obolibrary.org/obo/MP_0004101,abnormal brain interneuron morphology,_:b3230
http://purl.obolibrary.org/obo/MP_0009941,abnormal olfactory bulb interneuron morphology,_:b3231
http://purl.obolibrary.org/obo/MP_0009943,abnormal olfactory bulb periglomerular cell morphology,_:b3232
http://purl.obolibrary.org/obo/MP_0009942,abnormal olfactory bulb granule cell morphology,_:b3233
http://purl.obolibrary.org/obo/MP_0009954,abnormal mitral cell morphology,_:b3234
http://purl.obolibrary.org/obo/MP_0000965,abnormal sensory neuron morphology,_:b3235
http://purl.obolibrary.org/obo/MP_0001001,abnormal chemoreceptor morphology,_:b3236
http://purl.obolibrary.org/obo/MP_0020840,abnormal type I cell of carotid body morphology,_:b3237
http://purl.obolibrary.org/obo/MP_0000045,abnormal hair cell morphology,_:b3238
http://purl.obolibrary.org/obo/MP_0002623,abnormal vestibular hair cell morphology,_:b3239
http://purl.obolibrary.org/obo/MP_0004515,abnormal vestibular hair cell stereociliary bundle morphology,_:b3240
http://purl.obolibrary.org/obo/MP_0004520,short vestibular hair cell stereocilia,_:b3241
http://purl.obolibrary.org/obo/MP_0004583,abnormal vestibular hair bundle inter-stereocilial links,
http://purl.obolibrary.org/obo/MP_0004584,abnormal vestibular hair bundle shaft connectors,
http://purl.obolibrary.org/obo/MP_0004585,absent vestibular hair bundle shaft connectors,
http://purl.obolibrary.org/obo/MP_0004516,fused vestibular hair cell stereocilia,_:b3242
