s,lab,ldef
http://purl.obolibrary.org/obo/WBPhenotype_0002281,organism osmotic stress hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0002233,osmolarity modulated swimming variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002424,anoxia response variant,_:b203
http://purl.obolibrary.org/obo/WBPhenotype_0001380,anoxia hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0001381,anoxia resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0001782,anoxia response attenuated,
http://purl.obolibrary.org/obo/WBPhenotype_0001012,organism pathogen response variant,_:b204
http://purl.obolibrary.org/obo/WBPhenotype_0002172,pathogen release variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002504,pathogen release reduced,
http://purl.obolibrary.org/obo/WBPhenotype_0001857,pathogen induced gene expression variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001800,pathogen induced antimicrobial gene expression variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002460,no induction of antimicrobial peptide expression after infection,
http://purl.obolibrary.org/obo/WBPhenotype_0002459,hyperinduction of antimicrobial peptide expression after infection,
http://purl.obolibrary.org/obo/WBPhenotype_0001013,pathogen susceptibility increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002354,increased susceptibility to fungal infection,
http://purl.obolibrary.org/obo/WBPhenotype_0002355,increased susceptibility to bacterial pathogens,
http://purl.obolibrary.org/obo/WBPhenotype_0002252,increased susceptibility to viral infection,
http://purl.obolibrary.org/obo/WBPhenotype_0001271,pathogen induced death increased,
http://purl.obolibrary.org/obo/WBPhenotype_0001415,pathogen adherence variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001420,biofilm absent head,
http://purl.obolibrary.org/obo/WBPhenotype_0002461,pathogen adherence decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0001416,pathogen adherence defect,
http://purl.obolibrary.org/obo/WBPhenotype_0002462,pathogen adherence increased,
http://purl.obolibrary.org/obo/WBPhenotype_0001014,pathogen resistance increased,
http://purl.obolibrary.org/obo/WBPhenotype_0001413,bacterially unswollen,
http://purl.obolibrary.org/obo/WBPhenotype_0002483,fungal resistance increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002474,viral resistance increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002164,innate immune response variant,_:b205
http://purl.obolibrary.org/obo/WBPhenotype_0002505,pathogen infection clearance variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002506,pathogen infection clearance rate increased,
http://purl.obolibrary.org/obo/WBPhenotype_0002507,pathogen infection clearance rate decreased,
http://purl.obolibrary.org/obo/WBPhenotype_0001819,pathogen load variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001866,reduced pathogen accumulation,
http://purl.obolibrary.org/obo/WBPhenotype_0001916,increased pathogen survival,
http://purl.obolibrary.org/obo/WBPhenotype_0002159,increased pathogen accumulation,
http://purl.obolibrary.org/obo/WBPhenotype_0001721,pathogen infected pharynx variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001722,pathogen infected pharynx increase,
http://purl.obolibrary.org/obo/WBPhenotype_0001723,pathogen infected pharynx decrease,
http://purl.obolibrary.org/obo/WBPhenotype_0002515,organism pathogen response defective,
http://purl.obolibrary.org/obo/WBPhenotype_0002378,pathogen avoidance variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000143,organism UV response variant,_:b206
http://purl.obolibrary.org/obo/WBPhenotype_0000275,organism UV hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0001682,organism UV resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0000146,organism temperature response variant,_:b207
http://purl.obolibrary.org/obo/WBPhenotype_0001273,organism heat response variant,_:b208
http://purl.obolibrary.org/obo/WBPhenotype_0001986,high temperature induced L1 arrest,
http://purl.obolibrary.org/obo/WBPhenotype_0001274,organism heat hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0002370,noxious heat avoidance defective,
http://purl.obolibrary.org/obo/WBPhenotype_0002138,acquired thermotolerance variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002421,cold resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0001090,thermotolerance reduced,
http://purl.obolibrary.org/obo/WBPhenotype_0002360,cold hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0002512,thermosensory behavior variant,_:b209
http://purl.obolibrary.org/obo/WBPhenotype_0002513,thermotaxis variant,_:b210
http://purl.obolibrary.org/obo/WBPhenotype_0000478,isothermal tracking behavior variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000997,cryophilic,
http://purl.obolibrary.org/obo/WBPhenotype_0001731,thermal bias in tracking variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000998,thermophilic,
http://purl.obolibrary.org/obo/WBPhenotype_0000999,athermotactic,
http://purl.obolibrary.org/obo/WBPhenotype_0000295,thermotolerance increased,
http://purl.obolibrary.org/obo/WBPhenotype_0001634,organism electrophilic stress hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0000498,methyl methanesulfonate response variant,_:b211
http://purl.obolibrary.org/obo/WBPhenotype_0001667,methyl methanesulfonate hypersensitive,_:b212
http://purl.obolibrary.org/obo/WBPhenotype_0000147,organism starvation response variant,_:b213
http://purl.obolibrary.org/obo/WBPhenotype_0000458,starvation resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0000457,organism starvation hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0001817,enhanced taste aversion defective,
http://purl.obolibrary.org/obo/WBPhenotype_0002423,hypoxia response variant,_:b214
http://purl.obolibrary.org/obo/WBPhenotype_0001989,hypoxia hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0001990,hypoxia resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0001991,hypoxia response attenuated,
http://purl.obolibrary.org/obo/WBPhenotype_0001417,organism desiccation response variant,_:b215
http://purl.obolibrary.org/obo/WBPhenotype_0001418,organism hypersensitive desiccation,
http://purl.obolibrary.org/obo/WBPhenotype_0001796,organism hypersensitive interstrand cross link agents,
http://purl.obolibrary.org/obo/WBPhenotype_0000139,stress induced lethality variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000141,stress induced lethality increased,
http://purl.obolibrary.org/obo/WBPhenotype_0000320,reduced viability after freezing,
http://purl.obolibrary.org/obo/WBPhenotype_0000686,organism ionizing radiation response variant,_:b216
http://purl.obolibrary.org/obo/WBPhenotype_0000711,organism hypersensitive ionizing radiation,
http://purl.obolibrary.org/obo/WBPhenotype_0001666,organism hypersensitive X ray irradiation,
http://purl.obolibrary.org/obo/WBPhenotype_0001388,organism hypersensitive gamma irradiation,
http://purl.obolibrary.org/obo/WBPhenotype_0000276,organism X ray response variant,_:b217
http://purl.obolibrary.org/obo/WBPhenotype_0000497,organism gamma ray response variant,_:b218
http://purl.obolibrary.org/obo/WBPhenotype_0000191,organism crowding response variant,_:b219
http://purl.obolibrary.org/obo/WBPhenotype_0001709,rhythmic tolerance to stress variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001710,rhythmic tolerance to osmotic stress variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001732,organism response to pH variant,_:b220
http://purl.obolibrary.org/obo/WBPhenotype_0000499,ethyl methanesulfonate response variant,_:b221
http://purl.obolibrary.org/obo/WBPhenotype_0000140,stress induced arrest variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002367,non-living barrier escape defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000315,mechanosensation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000514,rubber band,
http://purl.obolibrary.org/obo/WBPhenotype_0002366,touch-induced suppression of head movement defective,
http://purl.obolibrary.org/obo/WBPhenotype_0004028,slowing response on food variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004026,nose touch variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001436,nose touch hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0001221,nose touch defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000456,touch resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0000316,touch resistant tail,
http://purl.obolibrary.org/obo/WBPhenotype_0000850,touch resistant anterior body,
http://purl.obolibrary.org/obo/WBPhenotype_0000398,light body touch resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0000397,harsh body touch resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0004027,plate tap reflex variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004029,sexually dimorphic mechanosensation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0004030,male response to hermaphrodite variant,_:b222
http://purl.obolibrary.org/obo/WBPhenotype_0004004,male response to contact defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000317,head withdrawal defective,
http://purl.obolibrary.org/obo/WBPhenotype_0002026,differential touch sensitivity variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002028,mechanoreceptor current variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002135,organism predator response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002134,predator escape defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000464,oxygen response variant,_:b223
http://purl.obolibrary.org/obo/WBPhenotype_0000466,high oxygen hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0000465,high oxygen resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0000591,metal response variant,_:b224
http://purl.obolibrary.org/obo/WBPhenotype_0001863,manganese response variant,_:b225
http://purl.obolibrary.org/obo/WBPhenotype_0002223,manganese hypersensitivity,_:b226
http://purl.obolibrary.org/obo/WBPhenotype_0001904,manganese toxicity resistant,_:b227
http://purl.obolibrary.org/obo/WBPhenotype_0002256,selenium response variant,_:b228
http://purl.obolibrary.org/obo/WBPhenotype_0002228,aluminum response variant,_:b229
http://purl.obolibrary.org/obo/WBPhenotype_0002224,mercury hypersensitive,_:b230
http://purl.obolibrary.org/obo/WBPhenotype_0001653,cadmium response variant,_:b231
http://purl.obolibrary.org/obo/WBPhenotype_0001655,cadmium hypersensitive,_:b232
http://purl.obolibrary.org/obo/WBPhenotype_0001654,cadmium resistant,_:b233
http://purl.obolibrary.org/obo/WBPhenotype_0002227,lead response variant,_:b234
http://purl.obolibrary.org/obo/WBPhenotype_0002225,lead hypersensitive,_:b235
http://purl.obolibrary.org/obo/WBPhenotype_0002226,cobalt hypersensitive,_:b236
http://purl.obolibrary.org/obo/WBPhenotype_0000592,copper response variant,_:b237
http://purl.obolibrary.org/obo/WBPhenotype_0000593,copper hypersensitive,_:b238
http://purl.obolibrary.org/obo/WBPhenotype_0000671,resistant to copper,_:b239
http://purl.obolibrary.org/obo/WBPhenotype_0002229,chromium response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002250,silver hypersensitive,_:b240
http://purl.obolibrary.org/obo/WBPhenotype_0002251,silver nanoparticle hypersensitive,_:b241
http://purl.obolibrary.org/obo/WBPhenotype_0001747,zinc response variant,_:b242
http://purl.obolibrary.org/obo/WBPhenotype_0001749,zinc toxicity hypersensitive,_:b243
http://purl.obolibrary.org/obo/WBPhenotype_0001750,zinc toxicity resistant,_:b244
http://purl.obolibrary.org/obo/WBPhenotype_0002257,iron hypersensitive,_:b245
http://purl.obolibrary.org/obo/WBPhenotype_0002244,arsenic hypersensitive,_:b246
http://purl.obolibrary.org/obo/WBPhenotype_0002258,nickel toxicity resistant,_:b247
http://purl.obolibrary.org/obo/WBPhenotype_0002054,magnesium hypersensitivity,_:b248
http://purl.obolibrary.org/obo/WBPhenotype_0002545,response to bacteria variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002356,sickened by nonpathogenic bacteria,
http://purl.obolibrary.org/obo/WBPhenotype_0002544,hypersensitive to Enterobacter commensals,
http://purl.obolibrary.org/obo/WBPhenotype_0002546,bacterial load in gut variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002547,gut Enterobacteriaceae bloom,
http://purl.obolibrary.org/obo/WBPhenotype_0002373,conditional attraction to bacterial lawn,
http://purl.obolibrary.org/obo/WBPhenotype_0000402,avoids bacterial lawn,
http://purl.obolibrary.org/obo/WBPhenotype_0000459,pesticide response variant,_:b249
http://purl.obolibrary.org/obo/WBPhenotype_0001852,antihelmintic response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002049,abamectin repsonse variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002048,abamectin resistant,_:b250
http://purl.obolibrary.org/obo/WBPhenotype_0002050,abamectin sensitive,_:b251
http://purl.obolibrary.org/obo/WBPhenotype_0001853,AAD response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001856,ivermectin response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002053,ivermectin resistant,_:b252
http://purl.obolibrary.org/obo/WBPhenotype_0002031,lectin response variant,_:b253
http://purl.obolibrary.org/obo/WBPhenotype_0002034,lectin binding does not occur,
http://purl.obolibrary.org/obo/WBPhenotype_0002032,lectin binding variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002033,lectin binding occurs,
http://purl.obolibrary.org/obo/WBPhenotype_0002035,resistant to lectin,
http://purl.obolibrary.org/obo/WBPhenotype_0002036,susceptible to lectin,
http://purl.obolibrary.org/obo/WBPhenotype_0000523,chemical response variant,_:b254
http://purl.obolibrary.org/obo/WBPhenotype_0001502,chemical resistant,_:b255
http://purl.obolibrary.org/obo/WBPhenotype_0000017,aldicarb resistant,_:b256
http://purl.obolibrary.org/obo/WBPhenotype_0001617,ethosuximide resistant,_:b257
http://purl.obolibrary.org/obo/WBPhenotype_0001649,Fluorouracil resistant,_:b258
http://purl.obolibrary.org/obo/WBPhenotype_0001650,germ cell death response to 5 FU resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0001651,growth arrest response to 5 FU resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0002422,tunicamycin resistant,_:b259
http://purl.obolibrary.org/obo/WBPhenotype_0001603,cyproheptadine resistant,_:b260
http://purl.obolibrary.org/obo/WBPhenotype_0000024,serotonin resistant,_:b261
http://purl.obolibrary.org/obo/WBPhenotype_0001624,male tail curling serotonin resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0001628,locomotion rate serotonin resistant,_:b262
http://purl.obolibrary.org/obo/WBPhenotype_0001068,egg laying serotonin resistant,_:b263
http://purl.obolibrary.org/obo/WBPhenotype_0000844,serotonin induced pumping variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001811,serotonin induced fat reduction variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001839,phorbol ester resistant,_:b264
http://purl.obolibrary.org/obo/WBPhenotype_0001296,lannate resistant,_:b265
http://purl.obolibrary.org/obo/WBPhenotype_0002382,resistant to bioactive compound,
http://purl.obolibrary.org/obo/WBPhenotype_0001203,nicotine resistant,_:b266
http://purl.obolibrary.org/obo/WBPhenotype_0000964,DMPP resistant,_:b267
http://purl.obolibrary.org/obo/WBPhenotype_0001612,ethanol resistant,_:b268
http://purl.obolibrary.org/obo/WBPhenotype_0001613,paralysis response to ethanol resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0001204,muscimol resistant,_:b269
http://purl.obolibrary.org/obo/WBPhenotype_0001619,isoflurane resistant,_:b270
http://purl.obolibrary.org/obo/WBPhenotype_0000326,arecoline resistant,_:b271
http://purl.obolibrary.org/obo/WBPhenotype_0000421,levamisole resistant,_:b272
http://purl.obolibrary.org/obo/WBPhenotype_0000561,head levamisole resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0001339,egg laying levamisole resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0000562,body levamisole resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0000252,caffeine resistant,_:b273
http://purl.obolibrary.org/obo/WBPhenotype_0001616,trimethadione resistant,_:b274
http://purl.obolibrary.org/obo/WBPhenotype_0001599,ouabain resistant,_:b275
http://purl.obolibrary.org/obo/WBPhenotype_0001600,contraction response to ouabain resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0002077,dopamine resistant,_:b276
http://purl.obolibrary.org/obo/WBPhenotype_0001338,phentolamine resistant,_:b277
http://purl.obolibrary.org/obo/WBPhenotype_0001341,egg laying phentolamine resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0001618,halothane resistant,_:b278
http://purl.obolibrary.org/obo/WBPhenotype_0001855,fluoride resistant,_:b279
http://purl.obolibrary.org/obo/WBPhenotype_0001602,methiothepin resistant,_:b280
http://purl.obolibrary.org/obo/WBPhenotype_0001604,mianserin resistant,_:b281
http://purl.obolibrary.org/obo/WBPhenotype_0001605,extended life span response to mianserin resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0000089,alpha amanitin resistant,_:b282
http://purl.obolibrary.org/obo/WBPhenotype_0000340,imipramine resistant,_:b283
http://purl.obolibrary.org/obo/WBPhenotype_0001340,egg laying imipramine resistant,_:b284
http://purl.obolibrary.org/obo/WBPhenotype_0000487,colchicine resistant,_:b285
http://purl.obolibrary.org/obo/WBPhenotype_0000790,fluoxetine resistant,_:b286
http://purl.obolibrary.org/obo/WBPhenotype_0000791,nose resistant to fluoxetine,
http://purl.obolibrary.org/obo/WBPhenotype_0000489,chloroquine resistant,_:b287
http://purl.obolibrary.org/obo/WBPhenotype_0000631,drug response variant,_:b288
http://purl.obolibrary.org/obo/WBPhenotype_0001232,serotonin response variant,_:b289
http://purl.obolibrary.org/obo/WBPhenotype_0001626,locomotion rate serotonin variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001627,locomotion rate serotonin hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0001629,egg laying serotonin variant,_:b290
http://purl.obolibrary.org/obo/WBPhenotype_0001622,egg laying serotonin hypersensitive,_:b291
http://purl.obolibrary.org/obo/WBPhenotype_0001623,male tail curling serotonin variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001625,male tail curling serotonin hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0002047,muscimol response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002070,egg laying response to muscimol variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002071,body lengthening response to muscimol variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001205,muscimol hypersensitive,_:b292
http://purl.obolibrary.org/obo/WBPhenotype_0001842,drug withdrawal response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000011,drug resistant,_:b293
http://purl.obolibrary.org/obo/WBPhenotype_0001289,acetylcholinesterase inhibitor resistant,_:b294
http://purl.obolibrary.org/obo/WBPhenotype_0001578,cholinergic agonist resistant,_:b295
http://purl.obolibrary.org/obo/WBPhenotype_0000009,anesthetic resistant,_:b296
http://purl.obolibrary.org/obo/WBPhenotype_0002060,pore forming toxin resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0001615,anticonvulsant resistant,_:b297
http://purl.obolibrary.org/obo/WBPhenotype_0001507,Bacillus thuringiensis toxin resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0001601,biogenic amine receptor antagonist resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0000331,inhibitors of na k atpase resistant,
http://purl.obolibrary.org/obo/WBPhenotype_0000381,serotonin reuptake inhibitor resistant,_:b298
http://purl.obolibrary.org/obo/WBPhenotype_0001101,egg laying response to drug variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001342,egg laying imipramine hypersensitive,_:b299
http://purl.obolibrary.org/obo/WBPhenotype_0000010,drug hypersensitive,_:b300
http://purl.obolibrary.org/obo/WBPhenotype_0000023,serotonin hypersensitive,_:b301
http://purl.obolibrary.org/obo/WBPhenotype_0000341,imipramine hypersensitive,_:b302
http://purl.obolibrary.org/obo/WBPhenotype_0000008,anesthetic hypersensitive,_:b303
http://purl.obolibrary.org/obo/WBPhenotype_0001609,isoflurane hypersensitive,_:b304
http://purl.obolibrary.org/obo/WBPhenotype_0001610,diethyl ether hypersensitive,_:b305
http://purl.obolibrary.org/obo/WBPhenotype_0001611,halothane hypersensitive,_:b306
http://purl.obolibrary.org/obo/WBPhenotype_0001606,ethanol hypersensitive,_:b307
http://purl.obolibrary.org/obo/WBPhenotype_0001607,paralysis response to ethanol hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0001608,enflurane hypersensitive,_:b308
http://purl.obolibrary.org/obo/WBPhenotype_0002087,hydrogen sulfide hypersensitive,_:b309
http://purl.obolibrary.org/obo/WBPhenotype_0001579,cholinergic agonist hypersensitive,_:b310
http://purl.obolibrary.org/obo/WBPhenotype_0001202,nicotine hypersensitive,_:b311
http://purl.obolibrary.org/obo/WBPhenotype_0000325,arecoline hypersensitive,_:b312
http://purl.obolibrary.org/obo/WBPhenotype_0000420,levamisole hypersensitive,_:b313
http://purl.obolibrary.org/obo/WBPhenotype_0001879,hydroxyurea hypersensitive,_:b314
http://purl.obolibrary.org/obo/WBPhenotype_0002057,Bacillus thuringiensis toxin hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0000500,acetylcholinesterase inhibitor hypersensitive,_:b315
http://purl.obolibrary.org/obo/WBPhenotype_0000016,aldicarb hypersensitive,_:b316
http://purl.obolibrary.org/obo/WBPhenotype_0000789,fluoxetine hypersensitive,_:b317
http://purl.obolibrary.org/obo/WBPhenotype_0002059,pore forming toxin hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0001419,emetine hypersensitive,_:b318
http://purl.obolibrary.org/obo/WBPhenotype_0000382,serotonin reuptake inhibitor hypersensitive,_:b319
http://purl.obolibrary.org/obo/WBPhenotype_0000214,alpha amanitin hypersensitive,_:b320
http://purl.obolibrary.org/obo/WBPhenotype_0000486,colchicine hypersensitive,_:b321
http://purl.obolibrary.org/obo/WBPhenotype_0000488,chloroquine hypersensitive,_:b322
http://purl.obolibrary.org/obo/WBPhenotype_0000332,inhibitors of sodium potassium ATPase hypersensitive,_:b323
http://purl.obolibrary.org/obo/WBPhenotype_0001573,nicotine response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001290,acetylcholinesterase inhibitor response variant,_:b324
http://purl.obolibrary.org/obo/WBPhenotype_0000680,aldicarb response variant,_:b325
http://purl.obolibrary.org/obo/WBPhenotype_0000555,drug adaptation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000556,dopamine adaptation variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000557,dopamine adaptation defective,
http://purl.obolibrary.org/obo/WBPhenotype_0002278,acute functional tolerance to alcohol defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000681,DMPP response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001614,anticonvulsant response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000627,anesthetic response variant,_:b326
http://purl.obolibrary.org/obo/WBPhenotype_0001764,carbon dioxide response variant,_:b327
http://purl.obolibrary.org/obo/WBPhenotype_0001765,carbon dioxide avoidance variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001598,inhibitor of serotonin uptake variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001337,adrenergic receptor antagonist response variant,_:b328
http://purl.obolibrary.org/obo/WBPhenotype_0001878,hydroxyurea response variant,_:b329
http://purl.obolibrary.org/obo/WBPhenotype_0000359,tunicamycin response variant,_:b330
http://purl.obolibrary.org/obo/WBPhenotype_0001724,tunicamycin hypersensitive,_:b331
http://purl.obolibrary.org/obo/WBPhenotype_0002058,pore forming toxin response variant,_:b332
http://purl.obolibrary.org/obo/WBPhenotype_0001872,drug induced locomotion variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002109,drug susceptible,
http://purl.obolibrary.org/obo/WBPhenotype_0000845,levamisole response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0002384,xenotoxicity suppressor,
http://purl.obolibrary.org/obo/WBPhenotype_0001854,benomyl response variant,_:b333
http://purl.obolibrary.org/obo/WBPhenotype_0001918,chemical hypersensitive,_:b334
http://purl.obolibrary.org/obo/WBPhenotype_0002218,arsenite hypersensitive,_:b335
http://purl.obolibrary.org/obo/WBPhenotype_0002205,hypersensitive to galactose,_:b336
http://purl.obolibrary.org/obo/WBPhenotype_0000932,bis phenol A hypersensitive,_:b337
http://purl.obolibrary.org/obo/WBPhenotype_0001988,detergent hypersensitive,_:b338
http://purl.obolibrary.org/obo/WBPhenotype_0002217,antimony hypersensitive,_:b339
http://purl.obolibrary.org/obo/WBPhenotype_0002220,antimonite hypersensitivity,_:b340
http://purl.obolibrary.org/obo/WBPhenotype_0002219,fluoranthene hypersensitive,_:b341
http://purl.obolibrary.org/obo/WBPhenotype_0002399,neurotransmitter response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001040,chemosensory response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001434,chemotaxis variant,_:b342
http://purl.obolibrary.org/obo/WBPhenotype_0000481,negative chemotaxis variant,_:b343
http://purl.obolibrary.org/obo/WBPhenotype_0001450,aqueous negative chemotaxis variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001449,aqueous negative chemotaxis defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000630,quinine chemotaxis defective,_:b344
http://purl.obolibrary.org/obo/WBPhenotype_0000482,garlic chemotaxis defective,
http://purl.obolibrary.org/obo/WBPhenotype_0001939,bitter tastant response variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001454,quinine chemotaxis variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001451,garlic chemotaxis variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001455,odorant negative chemotaxis variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001452,octanol chemotaxis variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000412,octanol chemotaxis defective,_:b345
http://purl.obolibrary.org/obo/WBPhenotype_0001437,octanol chemotaxis hypersensitive,
http://purl.obolibrary.org/obo/WBPhenotype_0001448,odorant negative chemotaxis defective,
http://purl.obolibrary.org/obo/WBPhenotype_0001234,nonanone chemotaxis defective,_:b346
http://purl.obolibrary.org/obo/WBPhenotype_0001456,nonanone chemotaxis variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000663,osmotic avoidance variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001453,high sodium chloride concentration osmotic avoidance variant,
http://purl.obolibrary.org/obo/WBPhenotype_0000992,high sodium chloride concentration osmotic avoidance defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000249,osmotic avoidance defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000635,positive chemotaxis variant,_:b347
http://purl.obolibrary.org/obo/WBPhenotype_0000265,odorant positive chemotaxis variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001438,odorant positive chemotaxis defective,
http://purl.obolibrary.org/obo/WBPhenotype_0001060,AWC odorant chemotaxis defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000302,benzaldehyde chemotaxis defective,_:b348
http://purl.obolibrary.org/obo/WBPhenotype_0001061,AWA odorant chemotaxis defective,
http://purl.obolibrary.org/obo/WBPhenotype_0001088,pentanol chemotaxis defective,
http://purl.obolibrary.org/obo/WBPhenotype_0001085,butanone chemotaxis defective,_:b349
http://purl.obolibrary.org/obo/WBPhenotype_0000304,isoamyl alcohol chemotaxis defective,_:b350
http://purl.obolibrary.org/obo/WBPhenotype_0000480,pyrazine chemotaxis defective,_:b351
http://purl.obolibrary.org/obo/WBPhenotype_0001086,trimethylthiazole chemotaxis defective,
http://purl.obolibrary.org/obo/WBPhenotype_0000303,diacetyl chemotaxis defective,_:b352
http://purl.obolibrary.org/obo/WBPhenotype_0001089,hexanol chemotaxis defective,
http://purl.obolibrary.org/obo/WBPhenotype_0001087,acetone chemotaxis defective,_:b353
http://purl.obolibrary.org/obo/WBPhenotype_0001465,acetone chemotaxis variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001466,AWA odorant chemotaxis variant,
http://purl.obolibrary.org/obo/WBPhenotype_0001470,diacetyl chemotaxis variant,
