candidate,o,o_path,sub,sub_bearer,sub_bearer_label,sub_classification,sub_label,super,super_bearer,super_bearer_label,super_classification,super_label
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000044,http://purl.obolibrary.org/obo/CL_0000025,'egg cell',Continuant,'egg size defective early emb',http://purl.obolibrary.org/obo/WBPhenotype_0002089,http://purl.obolibrary.org/obo/GO_0005575,'cellular_component',Other,'cell component morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001399,http://purl.obolibrary.org/obo/GO_0005886,'plasma membrane',Continuant,'cell membrane morphology variant',http://purl.obolibrary.org/obo/WBPhenotype_0002089,http://purl.obolibrary.org/obo/GO_0005575,'cellular_component',Other,'cell component morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001398,http://purl.obolibrary.org/obo/GO_0043005,'neuron projection',Continuant,'neurite morphology variant',http://purl.obolibrary.org/obo/WBPhenotype_0002089,http://purl.obolibrary.org/obo/GO_0005575,'cellular_component',Other,'cell component morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000490,http://purl.obolibrary.org/obo/WBbt_0003681,'pharynx',Other,'pharynx disorganized',http://purl.obolibrary.org/obo/WBPhenotype_0000707,http://purl.obolibrary.org/obo/GO_0060465,'pharynx development',Occurent,'pharyngeal development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000050,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'embryonic lethal',http://purl.obolibrary.org/obo/WBPhenotype_0000749,http://purl.obolibrary.org/obo/GO_0009790,'embryo development',Occurent,'embryonic development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001034,http://purl.obolibrary.org/obo/GO_0045120,'pronucleus',Continuant,'pronuclear nuclear appearance defective early emb',http://purl.obolibrary.org/obo/WBPhenotype_0001100,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'early embryonic lethal'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001041,http://purl.obolibrary.org/obo/GO_0051321,'meiotic cell cycle',Occurent,'meiosis defective early emb',http://purl.obolibrary.org/obo/WBPhenotype_0001100,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'early embryonic lethal'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001026,http://purl.obolibrary.org/obo/GO_0005634,'nucleus',Continuant,'nuclear morphology variation early emb',http://purl.obolibrary.org/obo/WBPhenotype_0001100,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'early embryonic lethal'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001081,http://purl.obolibrary.org/obo/GO_0005737,'cytoplasm',Continuant,'cytoplasmic morphology defective early emb',http://purl.obolibrary.org/obo/WBPhenotype_0001100,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'early embryonic lethal'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001159,http://purl.obolibrary.org/obo/GO_0045120,'pronucleus',Continuant,'pronuclear morphology defective early emb',http://purl.obolibrary.org/obo/WBPhenotype_0000770,http://purl.obolibrary.org/obo/WBbt_0007028,'embryonic cell',Other,'embryonic cell morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001028,http://purl.obolibrary.org/obo/GO_0005634,'nucleus',Continuant,'nuclear appearance variant',http://purl.obolibrary.org/obo/WBPhenotype_0002089,http://purl.obolibrary.org/obo/GO_0005575,'cellular_component',Other,'cell component morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001929,http://purl.obolibrary.org/obo/WBbt_0005062,'linker cell',Other,'linker cell absent',http://purl.obolibrary.org/obo/WBPhenotype_0001675,http://purl.obolibrary.org/obo/GO_0008584,'male gonad development',Occurent,'male gonad development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001281,http://purl.obolibrary.org/obo/WBbt_0003681,'pharynx',Other,'stuffed pharynx',http://purl.obolibrary.org/obo/WBPhenotype_0000634,http://purl.obolibrary.org/obo/GO_0043050,'pharyngeal pumping',Occurent,'pharyngeal pumping variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000161,http://purl.obolibrary.org/obo/GO_0005634,'nucleus',Continuant,'nuclear rotation variant',http://purl.obolibrary.org/obo/WBPhenotype_0000749,http://purl.obolibrary.org/obo/GO_0009790,'embryo development',Occurent,'embryonic development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000251,http://purl.obolibrary.org/obo/CHEBI_17134,'ChemIDplus',Continuant,'octopamine deficient',http://purl.obolibrary.org/obo/WBPhenotype_0000250,http://purl.obolibrary.org/obo/GO_0046333,'octopamine metabolic process',Occurent,'octopamine metabolism variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001159,http://purl.obolibrary.org/obo/GO_0045120,'pronucleus',Continuant,'pronuclear morphology defective early emb',http://purl.obolibrary.org/obo/WBPhenotype_0001100,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'early embryonic lethal'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000495,http://purl.obolibrary.org/obo/WBbt_0006941,'ray',Other,'ray ectopic',http://purl.obolibrary.org/obo/WBPhenotype_0001303,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'ectopic cell'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001118,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'cell position defective early emb',http://purl.obolibrary.org/obo/WBPhenotype_0001100,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'early embryonic lethal'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000949,http://purl.obolibrary.org/obo/WBbt_0005745,'pseudocoelom',Other,'pseudocoelom morphology variant',http://purl.obolibrary.org/obo/WBPhenotype_0000934,http://purl.obolibrary.org/obo/GO_0032502,'developmental process',Occurent,'developmental morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001752,http://purl.obolibrary.org/obo/GO_0016192,'vesicle-mediated transport',Occurent,'vesicle trafficking variant',http://purl.obolibrary.org/obo/WBPhenotype_0000985,http://purl.obolibrary.org/obo/GO_0005623,'cell',Continuant,'blast cell physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001281,http://purl.obolibrary.org/obo/WBbt_0003681,'pharynx',Other,'stuffed pharynx',http://purl.obolibrary.org/obo/WBPhenotype_0000778,http://purl.obolibrary.org/obo/GO_0007631,'feeding behavior',Occurent,'feeding inefficient'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0002096,http://purl.obolibrary.org/obo/GO_0005794,'Golgi apparatus',Continuant,'golgi apparatus morphology variant',http://purl.obolibrary.org/obo/WBPhenotype_0002089,http://purl.obolibrary.org/obo/GO_0005575,'cellular_component',Other,'cell component morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0002097,http://purl.obolibrary.org/obo/GO_0005764,'lysosome',Continuant,'lysosome morphology variant',http://purl.obolibrary.org/obo/WBPhenotype_0002089,http://purl.obolibrary.org/obo/GO_0005575,'cellular_component',Other,'cell component morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000224,http://purl.obolibrary.org/obo/CHEBI_28790,'Reaxys',Continuant,'serotonin deficient',http://purl.obolibrary.org/obo/WBPhenotype_0000222,http://purl.obolibrary.org/obo/GO_0042428,'serotonin metabolic process',Occurent,'serotonin metabolism variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000427,http://purl.obolibrary.org/obo/WBbt_0005755,'cuticle',Other,'no cuticle',http://purl.obolibrary.org/obo/WBPhenotype_0000201,http://purl.obolibrary.org/obo/GO_0042335,'cuticle development',Occurent,'cuticle development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001423,http://purl.obolibrary.org/obo/WBbt_0005751,'coelomocyte',Other,'coelomocyte physiology variant',http://purl.obolibrary.org/obo/WBPhenotype_0000985,http://purl.obolibrary.org/obo/GO_0005623,'cell',Continuant,'blast cell physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001637,http://purl.obolibrary.org/obo/WBbt_0005772,'intestine',Other,'no Intestine',http://purl.obolibrary.org/obo/WBPhenotype_0000708,http://purl.obolibrary.org/obo/GO_0048565,'digestive tract development',Occurent,'intestinal development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001636,http://purl.obolibrary.org/obo/WBbt_0005792,'intestinal cell',Other,'excess intestinal cells',http://purl.obolibrary.org/obo/WBPhenotype_0000708,http://purl.obolibrary.org/obo/GO_0048565,'digestive tract development',Occurent,'intestinal development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001646,http://purl.obolibrary.org/obo/WBbt_0003681,'pharynx',Other,'no pharynx',http://purl.obolibrary.org/obo/WBPhenotype_0000707,http://purl.obolibrary.org/obo/GO_0060465,'pharynx development',Occurent,'pharyngeal development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000138,http://purl.obolibrary.org/obo/CHEBI_35366,'fatty acid',Continuant,'lipid composition variant',http://purl.obolibrary.org/obo/WBPhenotype_0000725,http://purl.obolibrary.org/obo/GO_0006629,"'Lipid digestion, mobilization, and transport, Staphylococcus aureus N315'",Occurent,'lipid metabolism variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001630,http://purl.obolibrary.org/obo/WBbt_0005772,'intestine',Other,'gut obstructed',http://purl.obolibrary.org/obo/WBPhenotype_0000708,http://purl.obolibrary.org/obo/GO_0048565,'digestive tract development',Occurent,'intestinal development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001635,http://purl.obolibrary.org/obo/WBbt_0003681,'pharynx',Other,'excess pharyngeal cells',http://purl.obolibrary.org/obo/WBPhenotype_0000707,http://purl.obolibrary.org/obo/GO_0060465,'pharynx development',Occurent,'pharyngeal development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000178,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'cell degeneration',http://purl.obolibrary.org/obo/WBPhenotype_0000729,http://purl.obolibrary.org/obo/GO_0008219,'cell death',Occurent,'cell death variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001327,http://purl.obolibrary.org/obo/GO_0005623,'cell',Continuant,'cell gamma ray hypersensitive',http://purl.obolibrary.org/obo/WBPhenotype_0001326,http://purl.obolibrary.org/obo/GO_0071480,'cellular response to gamma radiation',Occurent,'cell gamma ray response variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000355,http://purl.obolibrary.org/obo/WBbt_0006830,'HSN',Other,'HSN differentiation precocious',http://purl.obolibrary.org/obo/WBPhenotype_0000354,http://purl.obolibrary.org/obo/GO_0030154,'cell differentiation',Occurent,'cell differentiation variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000234,http://purl.obolibrary.org/obo/CHEBI_18243,'Reaxys',Continuant,'dopamine deficient',http://purl.obolibrary.org/obo/WBPhenotype_0000233,http://purl.obolibrary.org/obo/GO_0042417,'dopamine metabolic process',Occurent,'dopamine metabolism variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000615,http://purl.obolibrary.org/obo/GO_0005929,'cilium',Continuant,'cilia morphology variant',http://purl.obolibrary.org/obo/WBPhenotype_0001526,http://purl.obolibrary.org/obo/WBbt_0006816,'ciliated neuron',Other,'ciliated neuron morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001026,http://purl.obolibrary.org/obo/GO_0005634,'nucleus',Continuant,'nuclear morphology variation early emb',http://purl.obolibrary.org/obo/WBPhenotype_0000770,http://purl.obolibrary.org/obo/WBbt_0007028,'embryonic cell',Other,'embryonic cell morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001103,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'spindle absent early emb',http://purl.obolibrary.org/obo/WBPhenotype_0002418,http://purl.obolibrary.org/obo/GO_0005819,'spindle',Continuant,'spindle absent'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001389,http://purl.obolibrary.org/obo/GO_0005623,'cell',Continuant,'cell gamma ray resistant',http://purl.obolibrary.org/obo/WBPhenotype_0001326,http://purl.obolibrary.org/obo/GO_0071480,'cellular response to gamma radiation',Occurent,'cell gamma ray response variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001034,http://purl.obolibrary.org/obo/GO_0045120,'pronucleus',Continuant,'pronuclear nuclear appearance defective early emb',http://purl.obolibrary.org/obo/WBPhenotype_0000770,http://purl.obolibrary.org/obo/WBbt_0007028,'embryonic cell',Other,'embryonic cell morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000258,http://purl.obolibrary.org/obo/GO_0032940,'secretion by cell',Occurent,'cell secretion variant',http://purl.obolibrary.org/obo/WBPhenotype_0000985,http://purl.obolibrary.org/obo/GO_0005623,'cell',Continuant,'blast cell physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000034,http://purl.obolibrary.org/obo/WBls_0000003,'embryo Ce',Other,'embryonic polarity variant',http://purl.obolibrary.org/obo/WBPhenotype_0000749,http://purl.obolibrary.org/obo/GO_0009790,'embryo development',Occurent,'embryonic development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001492,http://purl.obolibrary.org/obo/WBbt_0005741,'tail',Other,'no back end',http://purl.obolibrary.org/obo/WBPhenotype_0000867,http://purl.obolibrary.org/obo/GO_0009790,'embryo development',Occurent,'embryonic arrest'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001792,http://purl.obolibrary.org/obo/CHEBI_33252,'atomic nucleus',Other,'nuclei small',http://purl.obolibrary.org/obo/WBPhenotype_0001028,http://purl.obolibrary.org/obo/GO_0005634,'nucleus',Continuant,'nuclear appearance variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001303,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'ectopic cell',http://purl.obolibrary.org/obo/WBPhenotype_0000354,http://purl.obolibrary.org/obo/GO_0030154,'cell differentiation',Occurent,'cell differentiation variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001739,http://purl.obolibrary.org/obo/GO_0007568,'aging',Occurent,'aging variant',http://purl.obolibrary.org/obo/WBPhenotype_0000576,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'organism physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001740,http://purl.obolibrary.org/obo/GO_0010260,'animal organ senescence',Occurent,'organ senescence variant',http://purl.obolibrary.org/obo/WBPhenotype_0000575,http://purl.obolibrary.org/obo/WBbt_0005746,'Organ system',Other,'organ system physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001182,http://purl.obolibrary.org/obo/CHEBI_35366,'fatty acid',Continuant,'fat content variant',http://purl.obolibrary.org/obo/WBPhenotype_0000725,http://purl.obolibrary.org/obo/GO_0006629,"'Lipid digestion, mobilization, and transport, Staphylococcus aureus N315'",Occurent,'lipid metabolism variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000202,http://purl.obolibrary.org/obo/WBbt_0007832,'cuticular ala',Other,'alae variant',http://purl.obolibrary.org/obo/WBPhenotype_0000201,http://purl.obolibrary.org/obo/GO_0042335,'cuticle development',Occurent,'cuticle development variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000372,http://purl.obolibrary.org/obo/WBbt_0008429,'polar body',Other,'no polar body formation',http://purl.obolibrary.org/obo/WBPhenotype_0001041,http://purl.obolibrary.org/obo/GO_0051321,'meiotic cell cycle',Occurent,'meiosis defective early emb'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000409,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'organism morphology variable',http://purl.obolibrary.org/obo/WBPhenotype_0000934,http://purl.obolibrary.org/obo/GO_0032502,'developmental process',Occurent,'developmental morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000553,http://purl.obolibrary.org/obo/GO_0032982,'myosin filament',Continuant,'muscle birefringence variant',http://purl.obolibrary.org/obo/WBPhenotype_0000926,http://purl.obolibrary.org/obo/WBbt_0005813,'body wall musculature',Other,'body wall muscle morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001390,http://purl.obolibrary.org/obo/GO_0005623,'cell',Continuant,'cell UV hypersensitive',http://purl.obolibrary.org/obo/WBPhenotype_0000100,http://purl.obolibrary.org/obo/GO_0034644,'cellular response to UV',Occurent,'cell UV response variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000991,http://purl.obolibrary.org/obo/WBbt_0003679,'neuron',Other,'neuron physiology variant',http://purl.obolibrary.org/obo/WBPhenotype_0000536,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'cell physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000990,http://purl.obolibrary.org/obo/WBbt_0003675,'muscle cell',Other,'muscle cell physiology variant',http://purl.obolibrary.org/obo/WBPhenotype_0000536,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'cell physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001744,http://purl.obolibrary.org/obo/GO_0007155,'cell adhesion',Occurent,'cell adhesion variant',http://purl.obolibrary.org/obo/WBPhenotype_0001657,http://purl.obolibrary.org/obo/GO_0030054,'cell junction',Other,'cell junction variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001426,http://purl.obolibrary.org/obo/GO_0006897,'endocytosis',Occurent,'coelomocyte uptake defective',http://purl.obolibrary.org/obo/WBPhenotype_0001423,http://purl.obolibrary.org/obo/WBbt_0005751,'coelomocyte',Other,'coelomocyte physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000989,http://purl.obolibrary.org/obo/WBbt_0003673,'marginal cell',Other,'marginal cell physiology variant',http://purl.obolibrary.org/obo/WBPhenotype_0000536,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'cell physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000291,http://purl.obolibrary.org/obo/WBbt_0006797,'oocyte',Continuant,'no oocytes',http://purl.obolibrary.org/obo/WBPhenotype_0000215,http://purl.obolibrary.org/obo/WBbt_0005784,'germ line',Other,'no germ line'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000290,http://purl.obolibrary.org/obo/WBbt_0006798,'sperm',Continuant,'sperm absent',http://purl.obolibrary.org/obo/WBPhenotype_0000215,http://purl.obolibrary.org/obo/WBbt_0005784,'germ line',Other,'no germ line'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001143,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'multiple nuclei early emb',http://purl.obolibrary.org/obo/WBPhenotype_0000746,http://purl.obolibrary.org/obo/GO_0051301,'cell division',Occurent,'cell division variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000581,http://purl.obolibrary.org/obo/WBbt_0005768,'axis',Other,'body axis morphology variant',http://purl.obolibrary.org/obo/WBPhenotype_0000934,http://purl.obolibrary.org/obo/GO_0032502,'developmental process',Occurent,'developmental morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0010001,http://purl.obolibrary.org/obo/GO_0016049,'cell growth',Occurent,'cell growth variant',http://purl.obolibrary.org/obo/WBPhenotype_0000536,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'cell physiology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0000355,http://purl.obolibrary.org/obo/WBbt_0006830,'HSN',Other,'HSN differentiation precocious',http://purl.obolibrary.org/obo/WBPhenotype_0000439,http://purl.obolibrary.org/obo/GO_0040034,"'regulation of development, heterochronic'",Occurent,'precocious heterochronic variations'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001545,http://purl.obolibrary.org/obo/WBbt_0007833,'organism',Other,'dauer body morphology variant',http://purl.obolibrary.org/obo/WBPhenotype_0000934,http://purl.obolibrary.org/obo/GO_0032502,'developmental process',Occurent,'developmental morphology variant'
TRUE,obo20190313_merged_wbphenotype.owl,/data/tmp_pato/ontologies/obo20190313_merged_wbphenotype.owl,http://purl.obolibrary.org/obo/WBPhenotype_0001323,http://purl.obolibrary.org/obo/GO_0031982,'vesicle',Other,'vesicle morphology variant',http://purl.obolibrary.org/obo/WBPhenotype_0001671,http://purl.obolibrary.org/obo/GO_0016050,'vesicle organization',Occurent,'vesicle organization variant'
