candidate,o,o_path,sub,sub_bearer,sub_bearer_label,sub_classification,sub_label,super,super_bearer,super_bearer_label,super_classification,super_label
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003763,http://purl.obolibrary.org/obo/NBO_0000420,'bruxism',Other,'Bruxism',http://purl.obolibrary.org/obo/HP_0002360,http://purl.obolibrary.org/obo/GO_0030431,'sleep',Occurent,'Sleep disturbance'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003077,http://purl.obolibrary.org/obo/CHEBI_18059,'lipid',Continuant,'Hyperlipidemia',http://purl.obolibrary.org/obo/HP_0003119,http://purl.obolibrary.org/obo/GO_0006629,'lipid metabolic process',Occurent,'Abnormal circulating lipid concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100569,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Abnormally ossified vertebrae',http://purl.obolibrary.org/obo/HP_0003468,http://purl.obolibrary.org/obo/UBERON_0002412,'vertebra',Continuant,'Abnormal vertebral morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003146,http://purl.obolibrary.org/obo/CHEBI_16113,'LIPID MAPS',Continuant,'Hypocholesterolemia',http://purl.obolibrary.org/obo/HP_0003107,http://purl.obolibrary.org/obo/GO_0008203,'cholesterol metabolic process',Occurent,'Abnormal circulating cholesterol concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003124,http://purl.obolibrary.org/obo/CHEBI_16113,'LIPID MAPS',Continuant,'Hypercholesterolemia',http://purl.obolibrary.org/obo/HP_0003107,http://purl.obolibrary.org/obo/GO_0008203,'cholesterol metabolic process',Occurent,'Abnormal circulating cholesterol concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0006690,http://purl.obolibrary.org/obo/MPATH_36,'calcium deposition',Other,'Myocardial calcification',http://purl.obolibrary.org/obo/HP_0001713,http://purl.obolibrary.org/obo/UBERON_0002082,'cardiac ventricle',Continuant,'Abnormal cardiac ventricle morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0006693,http://purl.obolibrary.org/obo/MPATH_622,'steatosis',Other,'Myocardial steatosis',http://purl.obolibrary.org/obo/HP_0001713,http://purl.obolibrary.org/obo/UBERON_0002082,'cardiac ventricle',Continuant,'Abnormal cardiac ventricle morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000969,http://purl.obolibrary.org/obo/UBERON_0000468,'multicellular organism',Continuant,'Edema',http://purl.obolibrary.org/obo/HP_0011032,http://purl.obolibrary.org/obo/GO_0050878,'regulation of body fluid levels',Occurent,'Abnormality of fluid regulation'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002282,http://purl.obolibrary.org/obo/CL_0002319,'neural cell',Continuant,'Heterotopia',http://purl.obolibrary.org/obo/HP_0002269,http://purl.obolibrary.org/obo/GO_0001764,'neuron migration',Occurent,'Abnormality of neuronal migration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100537,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Fasciitis',http://purl.obolibrary.org/obo/HP_0100536,http://purl.obolibrary.org/obo/UBERON_0008982,'fascia',Continuant,'Abnormality of the fascia'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100819,http://purl.obolibrary.org/obo/MPATH_70,'fistula',Other,'Intestinal fistula',http://purl.obolibrary.org/obo/HP_0002242,http://purl.obolibrary.org/obo/UBERON_0000160,'intestine',Continuant,'Abnormal intestine morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0006454,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Delayed patellar ossification',http://purl.obolibrary.org/obo/HP_0003045,http://purl.obolibrary.org/obo/UBERON_0002446,'patella',Continuant,'Abnormality of the patella'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003149,http://purl.obolibrary.org/obo/CHEBI_27226,'uric acid',Continuant,'Hyperuricosuria',http://purl.obolibrary.org/obo/HP_0003110,http://purl.obolibrary.org/obo/GO_0042592,'homeostatic process',Occurent,'Abnormality of urine homeostasis'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0003163,http://purl.obolibrary.org/obo/CHEBI_17549,'Reaxys',Continuant,'Elevated urinary delta-aminolevulinic acid',http://purl.obolibrary.org/obo/HP_0003110,http://purl.obolibrary.org/obo/GO_0042592,'homeostatic process',Occurent,'Abnormality of urine homeostasis'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002584,http://purl.obolibrary.org/obo/MPATH_119,'hemorrhage and non-specified extravasation',Other,'Intestinal bleeding',http://purl.obolibrary.org/obo/HP_0002242,http://purl.obolibrary.org/obo/UBERON_0000160,'intestine',Continuant,'Abnormal intestine morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012115,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Hepatitis',http://purl.obolibrary.org/obo/HP_0410042,http://purl.obolibrary.org/obo/UBERON_0002107,'liver',Continuant,'Abnormal liver morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000099,http://purl.obolibrary.org/obo/MPATH_197,'glomerulonephritis',Other,'Glomerulonephritis',http://purl.obolibrary.org/obo/HP_0000095,http://purl.obolibrary.org/obo/UBERON_0000074,'renal glomerulus',Continuant,'Abnormality of renal glomerulus morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000096,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Glomerulosclerosis',http://purl.obolibrary.org/obo/HP_0000095,http://purl.obolibrary.org/obo/UBERON_0000074,'renal glomerulus',Continuant,'Abnormality of renal glomerulus morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0001997,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Gout',http://purl.obolibrary.org/obo/HP_0001369,http://purl.obolibrary.org/obo/MPATH_195,'arthritis',Other,'Arthritis'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002703,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Abnormality of skull ossification',http://purl.obolibrary.org/obo/HP_0000929,http://purl.obolibrary.org/obo/UBERON_0003129,'skull',Continuant,'Abnormality of the skull'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0004383,http://purl.obolibrary.org/obo/UBERON_0001062,'anatomical entity',Other,'Hypoplastic left heart',http://purl.obolibrary.org/obo/HP_0001961,http://purl.obolibrary.org/obo/UBERON_0000948,'heart',Continuant,'Hypoplastic heart'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0410035,http://purl.obolibrary.org/obo/GO_0042110,'T cell activation',Occurent,'Abnormal T cell activation',http://purl.obolibrary.org/obo/HP_0011840,http://purl.obolibrary.org/obo/CL_0000084,'T cell',Continuant,'Abnormality of T cell physiology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100646,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Thyroiditis',http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/UBERON_0002046,'thyroid gland',Continuant,'Abnormality of thyroid morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010252,http://purl.obolibrary.org/obo/UBERON_0004387,'epiphysis of phalanx of manus',Continuant,'Ivory epiphyses of the distal phalanges of the hand',http://purl.obolibrary.org/obo/HP_0100915,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of distal finger phalanx'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002148,http://purl.obolibrary.org/obo/CHEBI_26020,'phosphate',Continuant,'Hypophosphatemia',http://purl.obolibrary.org/obo/HP_0100529,http://purl.obolibrary.org/obo/GO_0055062,'phosphate ion homeostasis',Occurent,'Abnormal blood phosphate concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100918,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of 2nd finger phalanx',http://purl.obolibrary.org/obo/HP_0009541,http://purl.obolibrary.org/obo/UBERON_0003636,'manual digit 2 phalanx',Continuant,'Abnormality of the phalanges of the 2nd finger'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0040176,http://purl.obolibrary.org/obo/CHEBI_16247,'phospholipid',Continuant,'Abnormal circulating phospholipid concentration',http://purl.obolibrary.org/obo/HP_0003119,http://purl.obolibrary.org/obo/GO_0006629,'lipid metabolic process',Occurent,'Abnormal circulating lipid concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0008261,http://purl.obolibrary.org/obo/MPATH_287,'islet cell adenoma',Other,'Pancreatic islet cell adenoma',http://purl.obolibrary.org/obo/HP_0006476,http://purl.obolibrary.org/obo/GO_0005623,'cell',Continuant,'Abnormality of the pancreatic islet cells'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002360,http://purl.obolibrary.org/obo/GO_0030431,'sleep',Occurent,'Sleep disturbance',http://purl.obolibrary.org/obo/HP_0000708,http://purl.obolibrary.org/obo/NBO_0000313,'behavior process',Other,'Behavioral abnormality'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002588,http://purl.obolibrary.org/obo/MPATH_579,'ulcer',Other,'Duodenal ulcer',http://purl.obolibrary.org/obo/HP_0002246,http://purl.obolibrary.org/obo/UBERON_0002114,'duodenum',Continuant,'Abnormality of the duodenum'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010263,http://purl.obolibrary.org/obo/UBERON_0004387,'epiphysis of phalanx of manus',Continuant,'Ivory epiphyses of the middle phalanges of the hand',http://purl.obolibrary.org/obo/HP_0100916,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of middle finger phalanx'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100510,http://purl.obolibrary.org/obo/CHEBI_21241,'vitamin C',Other,'Vitamin C deficiency',http://purl.obolibrary.org/obo/HP_0100509,http://purl.obolibrary.org/obo/GO_0019852,'L-ascorbic acid metabolic process',Occurent,'Abnormality of vitamin C metabolism'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010274,http://purl.obolibrary.org/obo/UBERON_0004387,'epiphysis of phalanx of manus',Continuant,'Ivory epiphyses of the proximal phalanges of the hand',http://purl.obolibrary.org/obo/HP_0100917,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of proximal finger phalanx'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012647,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'Abnormal inflammatory response',http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/UBERON_0002405,'immune system',Continuant,'Abnormality of immune system physiology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002269,http://purl.obolibrary.org/obo/GO_0001764,'neuron migration',Occurent,'Abnormality of neuronal migration',http://purl.obolibrary.org/obo/HP_0002011,http://purl.obolibrary.org/obo/UBERON_0001017,'central nervous system',Continuant,'Morphological abnormality of the central nervous system'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012391,http://purl.obolibrary.org/obo/UBERON_0010708,'pectoral complex',Continuant,'Hyporeflexia of upper limbs',http://purl.obolibrary.org/obo/HP_0001265,http://purl.obolibrary.org/obo/GO_0060004,'reflex',Occurent,'Hyporeflexia'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012392,http://purl.obolibrary.org/obo/UBERON_0011648,'jaw muscle',Continuant,'Jaw hyporeflexia',http://purl.obolibrary.org/obo/HP_0001265,http://purl.obolibrary.org/obo/GO_0060004,'reflex',Occurent,'Hyporeflexia'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0004791,http://purl.obolibrary.org/obo/MPATH_579,'ulcer',Other,'Esophageal ulceration',http://purl.obolibrary.org/obo/HP_0002031,http://purl.obolibrary.org/obo/UBERON_0001043,'esophagus',Continuant,'Abnormal esophagus morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100590,http://purl.obolibrary.org/obo/MPATH_70,'fistula',Other,'Rectal fistula',http://purl.obolibrary.org/obo/HP_0002034,http://purl.obolibrary.org/obo/UBERON_0001052,'rectum',Continuant,'Abnormality of the rectum'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100512,http://purl.obolibrary.org/obo/CHEBI_27300,'vitamin D',Continuant,'Vitamin D deficiency',http://purl.obolibrary.org/obo/HP_0100511,http://purl.obolibrary.org/obo/GO_0042359,'vitamin D metabolic process',Occurent,'Abnormality of vitamin D metabolism'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100861,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerotic vertebral body',http://purl.obolibrary.org/obo/HP_0003468,http://purl.obolibrary.org/obo/UBERON_0002412,'vertebra',Continuant,'Abnormal vertebral morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0009741,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Nephrosclerosis',http://purl.obolibrary.org/obo/HP_0012210,http://purl.obolibrary.org/obo/UBERON_0002113,'kidney',Continuant,'Abnormal renal morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0004905,http://purl.obolibrary.org/obo/CHEBI_12777,'vitamin A',Continuant,'Vitamin A deficiency',http://purl.obolibrary.org/obo/HP_0008372,http://purl.obolibrary.org/obo/GO_0006776,'vitamin A metabolic process',Occurent,'Abnormality of vitamin A metabolism'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0005275,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Cartilaginous ossification of nose',http://purl.obolibrary.org/obo/HP_0000429,http://purl.obolibrary.org/obo/UBERON_0006906,'ala of nose',Continuant,'Abnormality of the nasal alae'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0100513,http://purl.obolibrary.org/obo/CHEBI_33234,'vitamin E',Continuant,'Vitamin E deficiency',http://purl.obolibrary.org/obo/HP_0100514,http://purl.obolibrary.org/obo/GO_0042360,'vitamin E metabolic process',Occurent,'Abnormality of vitamin E metabolism'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0005152,http://purl.obolibrary.org/obo/CL_0002198,'oncocyte',Continuant,'Histiocytoid cardiomyopathy',http://purl.obolibrary.org/obo/HP_0001638,http://purl.obolibrary.org/obo/MPATH_615,'cardiomyopathy',Other,'Cardiomyopathy'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0011966,http://purl.obolibrary.org/obo/CHEBI_18211,'Reaxys',Continuant,'Elevated plasma citrulline',http://purl.obolibrary.org/obo/HP_0011965,http://purl.obolibrary.org/obo/GO_0000052,'citrulline metabolic process',Occurent,'Abnormal circulating citrulline concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0004330,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Increased skull ossification',http://purl.obolibrary.org/obo/HP_0011001,http://purl.obolibrary.org/obo/UBERON_0001474,'bone element',Continuant,'Increased bone mineral density'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0040291,http://purl.obolibrary.org/obo/MPATH_622,'steatosis',Other,'Skeletal muscle steatosis',http://purl.obolibrary.org/obo/HP_0040290,http://purl.obolibrary.org/obo/UBERON_0018254,'skeletal musculature',Continuant,'Abnormality of skeletal muscles'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0011368,http://purl.obolibrary.org/obo/GO_0031424,'keratinization',Occurent,'Epidermal thickening',http://purl.obolibrary.org/obo/HP_0001072,http://purl.obolibrary.org/obo/UBERON_0002097,'skin of body',Continuant,'Skin thickening'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0009399,http://purl.obolibrary.org/obo/UBERON_0004387,'epiphysis of phalanx of manus',Continuant,'Ivory epiphyses of the 4th finger',http://purl.obolibrary.org/obo/HP_0100920,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of 4th finger phalanx'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0009388,http://purl.obolibrary.org/obo/UBERON_0004387,'epiphysis of phalanx of manus',Continuant,'Ivory epiphyses of the 5th finger',http://purl.obolibrary.org/obo/HP_0100921,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of 5th finger phalanx'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0009416,http://purl.obolibrary.org/obo/UBERON_0004387,'epiphysis of phalanx of manus',Continuant,'Ivory epiphyses of the 3rd finger',http://purl.obolibrary.org/obo/HP_0100919,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of 3rd finger phalanx'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0008114,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Metatarsal diaphyseal endosteal sclerosis',http://purl.obolibrary.org/obo/HP_0000940,http://purl.obolibrary.org/obo/UBERON_0004769,'diaphysis',Continuant,'Abnormal diaphysis morphology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0009494,http://purl.obolibrary.org/obo/UBERON_0004387,'epiphysis of phalanx of manus',Continuant,'Ivory epiphyses of the 2nd finger',http://purl.obolibrary.org/obo/HP_0100918,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of 2nd finger phalanx'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0000250,http://purl.obolibrary.org/obo/UBERON_0004339,'vault of skull',Continuant,'Dense calvaria',http://purl.obolibrary.org/obo/HP_0004330,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Increased skull ossification'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010660,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Abnormal hand bone ossification',http://purl.obolibrary.org/obo/HP_0001155,http://purl.obolibrary.org/obo/UBERON_0002398,'manus',Continuant,'Abnormality of the hand'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0011400,http://purl.obolibrary.org/obo/GO_0022010,'central nervous system myelination',Occurent,'Abnormal CNS myelination',http://purl.obolibrary.org/obo/HP_0002011,http://purl.obolibrary.org/obo/UBERON_0001017,'central nervous system',Continuant,'Morphological abnormality of the central nervous system'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012404,http://purl.obolibrary.org/obo/CHEBI_16947,'Reaxys',Continuant,'Abnormal urine citrate concentration',http://purl.obolibrary.org/obo/HP_0003110,http://purl.obolibrary.org/obo/GO_0042592,'homeostatic process',Occurent,'Abnormality of urine homeostasis'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012401,http://purl.obolibrary.org/obo/CHEBI_30915,'Reaxys',Continuant,'Abnormal urine alpha-ketoglutarate concentration',http://purl.obolibrary.org/obo/HP_0003110,http://purl.obolibrary.org/obo/GO_0042592,'homeostatic process',Occurent,'Abnormality of urine homeostasis'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010655,http://purl.obolibrary.org/obo/UBERON_0001437,'epiphysis',Continuant,'Epiphyseal stippling',http://purl.obolibrary.org/obo/HP_0010656,http://purl.obolibrary.org/obo/GO_0001503,'ossification',Occurent,'Abnormal epiphyseal ossification'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010897,http://purl.obolibrary.org/obo/CHEBI_15611,'Reaxys',Continuant,'Hypersarcosinuria',http://purl.obolibrary.org/obo/HP_0010898,http://purl.obolibrary.org/obo/GO_1901052,'sarcosine metabolic process',Occurent,'Abnormal circulating sarcosine concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0010896,http://purl.obolibrary.org/obo/CHEBI_15611,'Reaxys',Continuant,'Hypersarcosinemia',http://purl.obolibrary.org/obo/HP_0010898,http://purl.obolibrary.org/obo/GO_1901052,'sarcosine metabolic process',Occurent,'Abnormal circulating sarcosine concentration'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0031404,http://purl.obolibrary.org/obo/GO_0002250,'adaptive immune response',Occurent,'Impaired antigen-specific response',http://purl.obolibrary.org/obo/HP_0010978,http://purl.obolibrary.org/obo/UBERON_0002405,'immune system',Continuant,'Abnormality of immune system physiology'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0009692,http://purl.obolibrary.org/obo/UBERON_0004387,'epiphysis of phalanx of manus',Continuant,'Ivory epiphysis of the thumb',http://purl.obolibrary.org/obo/HP_0100922,http://purl.obolibrary.org/obo/MPATH_184,'sclerosis',Other,'Sclerosis of thumb phalanx'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0002522,http://purl.obolibrary.org/obo/GO_0060004,'reflex',Occurent,'Areflexia of lower limbs',http://purl.obolibrary.org/obo/HP_0002814,http://purl.obolibrary.org/obo/UBERON_0000978,'leg',Continuant,'Abnormality of the lower limb'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012612,http://purl.obolibrary.org/obo/CHEBI_16189,'Reaxys',Continuant,'Abnormal urinary sulfate concentration',http://purl.obolibrary.org/obo/HP_0003110,http://purl.obolibrary.org/obo/GO_0042592,'homeostatic process',Occurent,'Abnormality of urine homeostasis'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012610,http://purl.obolibrary.org/obo/CHEBI_27226,'uric acid',Continuant,'Abnormality of urinary uric acid concentration',http://purl.obolibrary.org/obo/HP_0003110,http://purl.obolibrary.org/obo/GO_0042592,'homeostatic process',Occurent,'Abnormality of urine homeostasis'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012698,http://purl.obolibrary.org/obo/UBERON_0002037,'cerebellum',Continuant,'Cerebellar gliosis',http://purl.obolibrary.org/obo/HP_0002171,http://purl.obolibrary.org/obo/GO_0016049,'cell growth',Occurent,'Gliosis'
TRUE,obo20190313_merged_hp.owl,/data/tmp_pato/ontologies/obo20190313_merged_hp.owl,http://purl.obolibrary.org/obo/HP_0012052,http://purl.obolibrary.org/obo/CHEBI_17823,'LIPID MAPS',Continuant,'Low serum calcitriol',http://purl.obolibrary.org/obo/HP_0100511,http://purl.obolibrary.org/obo/GO_0042359,'vitamin D metabolic process',Occurent,'Abnormality of vitamin D metabolism'
