candidate,o,o_path,sub,sub_bearer,sub_bearer_label,sub_classification,sub_label,super,super_bearer,super_bearer_label,super_classification,super_label
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0006294,http://purl.obolibrary.org/obo/UBERON_0004128,'optic vesicle',Continuant,'absent optic vesicle',http://purl.obolibrary.org/obo/MP_0003425,http://purl.obolibrary.org/obo/GO_0003403,'optic vesicle formation',Occurent,'abnormal optic vesicle formation'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011264,http://purl.obolibrary.org/obo/UBERON_0009751,'cardiac mesenchyme',Continuant,'abnormal cardiac mesenchyme morphology',http://purl.obolibrary.org/obo/MP_0002925,http://purl.obolibrary.org/obo/GO_0072358,'cardiovascular system development',Occurent,'abnormal cardiovascular development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0006193,http://purl.obolibrary.org/obo/MPATH_476,'telangiectasia',Other,'conjunctival telangiectasia',http://purl.obolibrary.org/obo/MP_0006192,http://purl.obolibrary.org/obo/UBERON_0001811,'conjunctiva',Continuant,'abnormal conjunctival vasculature morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010299,http://purl.obolibrary.org/obo/MP_0002006,'neoplasm',Other,'increased mammary gland tumor incidence',http://purl.obolibrary.org/obo/MP_0000627,http://purl.obolibrary.org/obo/UBERON_0001911,'mammary gland',Continuant,'abnormal mammary gland morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0008260,http://purl.obolibrary.org/obo/GO_0006914,'autophagy',Occurent,'abnormal autophagy',http://purl.obolibrary.org/obo/MP_0005621,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'abnormal cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0014188,http://purl.obolibrary.org/obo/MPATH_181,'fibrosis',Other,'epididymis fibrosis',http://purl.obolibrary.org/obo/MP_0002631,http://purl.obolibrary.org/obo/UBERON_0001301,'epididymis',Continuant,'abnormal epididymis morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0020349,http://purl.obolibrary.org/obo/GO_0036336,'dendritic cell migration',Occurent,'abnormal dendritic cell migration',http://purl.obolibrary.org/obo/MP_0002376,http://purl.obolibrary.org/obo/CL_0000451,'dendritic cell',Continuant,'abnormal dendritic cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011307,http://purl.obolibrary.org/obo/MPATH_62,'cyst',Other,'kidney medulla cysts',http://purl.obolibrary.org/obo/MP_0003014,http://purl.obolibrary.org/obo/UBERON_0000362,'renal medulla',Continuant,'abnormal kidney medulla morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005100,http://purl.obolibrary.org/obo/GO_0043473,'pigmentation',Occurent,'abnormal choroid pigmentation',http://purl.obolibrary.org/obo/MP_0005098,http://purl.obolibrary.org/obo/UBERON_0001776,'optic choroid',Continuant,'abnormal optic choroid morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010269,http://purl.obolibrary.org/obo/MP_0002006,'neoplasm',Other,'decreased mammary gland tumor incidence',http://purl.obolibrary.org/obo/MP_0000627,http://purl.obolibrary.org/obo/UBERON_0001911,'mammary gland',Continuant,'abnormal mammary gland morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005101,http://purl.obolibrary.org/obo/GO_0043473,'pigmentation',Occurent,'abnormal ciliary body pigmentation',http://purl.obolibrary.org/obo/MP_0005099,http://purl.obolibrary.org/obo/UBERON_0001775,'ciliary body',Continuant,'abnormal ciliary body morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0014034,http://purl.obolibrary.org/obo/GO_0032941,'secretion by tissue',Occurent,'abnormal submucosal gland secretion',http://purl.obolibrary.org/obo/MP_0014031,http://purl.obolibrary.org/obo/UBERON_0011148,'submucosal gland',Continuant,'abnormal submucosal gland physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0002456,http://purl.obolibrary.org/obo/GO_0002469,'myeloid dendritic cell antigen processing and presentation',Occurent,'abnormal Langerhans cell antigen presentation',http://purl.obolibrary.org/obo/MP_0005362,http://purl.obolibrary.org/obo/CL_0000782,'myeloid dendritic cell',Continuant,'abnormal Langerhans cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0000263,http://purl.obolibrary.org/obo/UBERON_0007798,'vascular system',Continuant,'absent organized vascular network',http://purl.obolibrary.org/obo/MP_0001622,http://purl.obolibrary.org/obo/GO_0001570,'vasculogenesis',Occurent,'abnormal vasculogenesis'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0012176,http://purl.obolibrary.org/obo/GO_0060322,'head development',Occurent,'abnormal head development',http://purl.obolibrary.org/obo/MP_0000432,http://purl.obolibrary.org/obo/UBERON_0000033,'head',Continuant,'abnormal head morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010924,http://purl.obolibrary.org/obo/UBERON_0008883,'osteoid',Continuant,'abnormal osteoid morphology',http://purl.obolibrary.org/obo/MP_0002113,http://purl.obolibrary.org/obo/GO_0001501,'skeletal system development',Occurent,'abnormal skeleton development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011706,http://purl.obolibrary.org/obo/GO_0010761,'fibroblast migration',Occurent,'abnormal fibroblast migration',http://purl.obolibrary.org/obo/MP_0020414,http://purl.obolibrary.org/obo/CL_0000057,'fibroblast',Continuant,'abnormal fibroblast physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011702,http://purl.obolibrary.org/obo/GO_0048144,'fibroblast proliferation',Occurent,'abnormal fibroblast proliferation',http://purl.obolibrary.org/obo/MP_0020414,http://purl.obolibrary.org/obo/CL_0000057,'fibroblast',Continuant,'abnormal fibroblast physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0011260,http://purl.obolibrary.org/obo/UBERON_0005253,'head mesenchyme',Continuant,'abnormal head mesenchyme morphology',http://purl.obolibrary.org/obo/MP_0012176,http://purl.obolibrary.org/obo/GO_0060322,'head development',Occurent,'abnormal head development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001758,http://purl.obolibrary.org/obo/CHEBI_17234,'glucose',Continuant,'abnormal urine glucose level',http://purl.obolibrary.org/obo/MP_0009643,http://purl.obolibrary.org/obo/GO_0042592,'homeostatic process',Occurent,'abnormal urine homeostasis'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0003724,http://purl.obolibrary.org/obo/UBERON_0000982,'skeletal joint',Continuant,'increased susceptibility to induced arthritis',http://purl.obolibrary.org/obo/MP_0002993,http://purl.obolibrary.org/obo/MPATH_195,'arthritis',Other,'arthritis'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010906,http://purl.obolibrary.org/obo/UBERON_0000118,'lung bud',Continuant,'abnormal lung bud morphology',http://purl.obolibrary.org/obo/MP_0001176,http://purl.obolibrary.org/obo/GO_0030324,'lung development',Occurent,'abnormal lung development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0000259,http://purl.obolibrary.org/obo/GO_0001568,'blood vessel development',Occurent,'abnormal vascular development',http://purl.obolibrary.org/obo/MP_0001614,http://purl.obolibrary.org/obo/UBERON_0001981,'blood vessel',Continuant,'abnormal blood vessel morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0030099,http://purl.obolibrary.org/obo/UBERON_0001456,'face',Continuant,'facial asymmetry',http://purl.obolibrary.org/obo/MP_0030313,http://purl.obolibrary.org/obo/GO_0060324,'face development',Occurent,'abnormal face development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0002982,http://purl.obolibrary.org/obo/GO_0008354,'germ cell migration',Occurent,'abnormal primordial germ cell migration',http://purl.obolibrary.org/obo/MP_0020363,http://purl.obolibrary.org/obo/CL_0000586,'germ cell',Continuant,'abnormal germ cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0003858,http://purl.obolibrary.org/obo/NBO_0000339,'motor coordination',Other,'enhanced coordination',http://purl.obolibrary.org/obo/MP_0001516,http://purl.obolibrary.org/obo/GO_0050885,'neuromuscular process controlling balance',Occurent,'abnormal motor coordination/balance'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005156,http://purl.obolibrary.org/obo/GO_0050881,'musculoskeletal movement',Occurent,'bradykinesia',http://purl.obolibrary.org/obo/MP_0001388,http://purl.obolibrary.org/obo/NBO_0000001,'body part movement',Other,'abnormal stationary movement'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005614,http://purl.obolibrary.org/obo/UBERON_0002405,'immune system',Continuant,'decreased susceptibility to type III hypersensitivity reaction',http://purl.obolibrary.org/obo/MP_0002533,http://purl.obolibrary.org/obo/GO_0001802,'type III hypersensitivity',Occurent,'abnormal type III hypersensitivity reaction'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005615,http://purl.obolibrary.org/obo/UBERON_0002405,'immune system',Continuant,'increased susceptibility to type III hypersensitivity reaction',http://purl.obolibrary.org/obo/MP_0002533,http://purl.obolibrary.org/obo/GO_0001802,'type III hypersensitivity',Occurent,'abnormal type III hypersensitivity reaction'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010857,http://purl.obolibrary.org/obo/GO_0070265,'necrotic cell death',Occurent,'pulmonary necrosis',http://purl.obolibrary.org/obo/MP_0001175,http://purl.obolibrary.org/obo/UBERON_0002048,'lung',Continuant,'abnormal lung morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005612,http://purl.obolibrary.org/obo/UBERON_0002405,'immune system',Continuant,'decreased susceptibility to type II hypersensitivity reaction',http://purl.obolibrary.org/obo/MP_0002532,http://purl.obolibrary.org/obo/GO_0002445,'type II hypersensitivity',Occurent,'abnormal type II hypersensitivity reaction'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005613,http://purl.obolibrary.org/obo/UBERON_0002405,'immune system',Continuant,'increased susceptibility to type II hypersensitivity reaction',http://purl.obolibrary.org/obo/MP_0002532,http://purl.obolibrary.org/obo/GO_0002445,'type II hypersensitivity',Occurent,'abnormal type II hypersensitivity reaction'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0003215,http://purl.obolibrary.org/obo/MPATH_181,'fibrosis',Other,'renal interstitial fibrosis',http://purl.obolibrary.org/obo/MP_0011425,http://purl.obolibrary.org/obo/UBERON_0005215,'kidney interstitium',Continuant,'abnormal kidney interstitium morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005464,http://purl.obolibrary.org/obo/CL_0000233,'platelet',Continuant,'abnormal platelet physiology',http://purl.obolibrary.org/obo/MP_0002551,http://purl.obolibrary.org/obo/GO_0007596,'blood coagulation',Occurent,'abnormal blood coagulation'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005617,http://purl.obolibrary.org/obo/UBERON_0002405,'immune system',Continuant,'increased susceptibility to type IV hypersensitivity reaction',http://purl.obolibrary.org/obo/MP_0002534,http://purl.obolibrary.org/obo/GO_0001806,'type IV hypersensitivity',Occurent,'abnormal type IV hypersensitivity reaction'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005616,http://purl.obolibrary.org/obo/UBERON_0002405,'immune system',Continuant,'decreased susceptibility to type IV hypersensitivity reaction',http://purl.obolibrary.org/obo/MP_0002534,http://purl.obolibrary.org/obo/GO_0001806,'type IV hypersensitivity',Occurent,'abnormal type IV hypersensitivity reaction'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0004367,http://purl.obolibrary.org/obo/CL_0002486,'strial intermediate cell',Continuant,'abnormal strial intermediate cell morphology',http://purl.obolibrary.org/obo/MP_0009390,http://purl.obolibrary.org/obo/GO_0043473,'pigmentation',Occurent,'abnormal otic pigmentation'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0003953,http://purl.obolibrary.org/obo/CHEBI_24621,'hormone',Continuant,'abnormal hormone level',http://purl.obolibrary.org/obo/MP_0001764,http://purl.obolibrary.org/obo/GO_0042592,'homeostatic process',Occurent,'abnormal homeostasis'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010825,http://purl.obolibrary.org/obo/UBERON_0000116,'lung saccule',Continuant,'abnormal lung saccule morphology',http://purl.obolibrary.org/obo/MP_0001176,http://purl.obolibrary.org/obo/GO_0030324,'lung development',Occurent,'abnormal lung development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0000662,http://purl.obolibrary.org/obo/GO_0048754,'branching morphogenesis of an epithelial tube',Occurent,'abnormal branching of the mammary ductal tree',http://purl.obolibrary.org/obo/MP_0009503,http://purl.obolibrary.org/obo/UBERON_0001765,'mammary duct',Continuant,'abnormal mammary gland duct morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0004699,http://purl.obolibrary.org/obo/MP_0001967,'deafness',Other,'unilateral deafness',http://purl.obolibrary.org/obo/MP_0006325,http://purl.obolibrary.org/obo/GO_0007605,'sensory perception of sound',Occurent,'impaired hearing'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005546,http://purl.obolibrary.org/obo/GO_0001974,'blood vessel remodeling',Occurent,'choroidal neovascularization',http://purl.obolibrary.org/obo/MP_0006237,http://purl.obolibrary.org/obo/UBERON_0002443,'choroidal blood vessel',Continuant,'abnormal choroid vasculature morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0008057,http://purl.obolibrary.org/obo/GO_0006260,'DNA replication',Occurent,'abnormal DNA replication',http://purl.obolibrary.org/obo/MP_0005621,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'abnormal cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0008058,http://purl.obolibrary.org/obo/GO_0006281,'DNA repair',Occurent,'abnormal DNA repair',http://purl.obolibrary.org/obo/MP_0005621,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'abnormal cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0020239,http://purl.obolibrary.org/obo/GO_0006915,'apoptotic process',Occurent,'abnormal skeletal muscle cell apoptosis',http://purl.obolibrary.org/obo/MP_0002106,http://purl.obolibrary.org/obo/UBERON_0001630,'muscle organ',Continuant,'abnormal muscle physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0006030,http://purl.obolibrary.org/obo/GO_0030916,'otic vesicle formation',Occurent,'abnormal otic vesicle development',http://purl.obolibrary.org/obo/MP_0009806,http://purl.obolibrary.org/obo/UBERON_0003051,'ear vesicle',Continuant,'abnormal otic vesicle morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0008007,http://purl.obolibrary.org/obo/GO_0007569,'cell aging',Occurent,'abnormal cellular replicative senescence',http://purl.obolibrary.org/obo/MP_0005621,http://purl.obolibrary.org/obo/CL_0000000,'cell',Continuant,'abnormal cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0009372,http://purl.obolibrary.org/obo/UBERON_0001306,'cumulus oophorus',Continuant,'abnormal cumulus oophorus',http://purl.obolibrary.org/obo/MP_0003357,http://purl.obolibrary.org/obo/GO_0060014,'granulosa cell differentiation',Occurent,'impaired granulosa cell differentiation'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0004274,http://purl.obolibrary.org/obo/UBERON_0004023,'ganglionic eminence',Continuant,'abnormal embryonic/fetal subventricular zone morphology',http://purl.obolibrary.org/obo/MP_0003861,http://purl.obolibrary.org/obo/GO_0007399,'nervous system development',Occurent,'abnormal nervous system development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005596,http://purl.obolibrary.org/obo/UBERON_0002405,'immune system',Continuant,'increased susceptibility to type I hypersensitivity reaction',http://purl.obolibrary.org/obo/MP_0002531,http://purl.obolibrary.org/obo/GO_0016068,'type I hypersensitivity',Occurent,'abnormal type I hypersensitivity reaction'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0005597,http://purl.obolibrary.org/obo/UBERON_0002405,'immune system',Continuant,'decreased susceptibility to type I hypersensitivity reaction',http://purl.obolibrary.org/obo/MP_0002531,http://purl.obolibrary.org/obo/GO_0016068,'type I hypersensitivity',Occurent,'abnormal type I hypersensitivity reaction'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0010288,http://purl.obolibrary.org/obo/MPATH_267,'glandular tumor',Other,'increased gland tumor incidence',http://purl.obolibrary.org/obo/MP_0002163,http://purl.obolibrary.org/obo/UBERON_0002530,'gland',Continuant,'abnormal gland morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001562,http://purl.obolibrary.org/obo/CHEBI_22984,'calcium atom',Continuant,'abnormal circulating calcium level',http://purl.obolibrary.org/obo/MP_0004231,http://purl.obolibrary.org/obo/GO_0055074,'calcium ion homeostasis',Occurent,'abnormal calcium ion homeostasis'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0003891,http://purl.obolibrary.org/obo/GO_0006915,'apoptotic process',Occurent,'increased allantois apoptosis',http://purl.obolibrary.org/obo/MP_0004264,http://purl.obolibrary.org/obo/UBERON_0000478,'extraembryonic structure',Continuant,'abnormal extraembryonic tissue physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001758,http://purl.obolibrary.org/obo/CHEBI_17234,'glucose',Continuant,'abnormal urine glucose level',http://purl.obolibrary.org/obo/MP_0002078,http://purl.obolibrary.org/obo/GO_0042593,'glucose homeostasis',Occurent,'abnormal glucose homeostasis'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001688,http://purl.obolibrary.org/obo/GO_0061053,'somite development',Occurent,'abnormal somite development',http://purl.obolibrary.org/obo/MP_0002085,http://purl.obolibrary.org/obo/UBERON_0005291,'embryonic tissue',Continuant,'abnormal embryonic tissue morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0000628,http://purl.obolibrary.org/obo/GO_0030879,'mammary gland development',Occurent,'abnormal mammary gland development',http://purl.obolibrary.org/obo/MP_0000627,http://purl.obolibrary.org/obo/UBERON_0001911,'mammary gland',Continuant,'abnormal mammary gland morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0013213,http://purl.obolibrary.org/obo/GO_0031513,'GO_0031513',Other,'abnormal embryonic neuroepithelium primary cilium morphology',http://purl.obolibrary.org/obo/MP_0004261,http://purl.obolibrary.org/obo/UBERON_0004022,'germinal neuroepithelium',Continuant,'abnormal embryonic neuroepithelium morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0004203,http://purl.obolibrary.org/obo/UBERON_0005818,'cephalic midbrain flexure',Continuant,'abnormal cranial flexure morphology',http://purl.obolibrary.org/obo/MP_0003864,http://purl.obolibrary.org/obo/GO_0030901,'midbrain development',Occurent,'abnormal midbrain development'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0000624,http://purl.obolibrary.org/obo/UBERON_0000165,'mouth',Continuant,'xerostomia',http://purl.obolibrary.org/obo/MP_0000623,http://purl.obolibrary.org/obo/GO_0046541,'saliva secretion',Occurent,'decreased salivation'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0006412,http://purl.obolibrary.org/obo/GO_0070231,'T cell apoptotic process',Occurent,'abnormal T cell apoptosis',http://purl.obolibrary.org/obo/MP_0002444,http://purl.obolibrary.org/obo/CL_0000084,'T cell',Continuant,'abnormal T cell physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0014159,http://purl.obolibrary.org/obo/MPATH_181,'fibrosis',Other,'stomach fibrosis',http://purl.obolibrary.org/obo/MP_0000470,http://purl.obolibrary.org/obo/UBERON_0000945,'stomach',Continuant,'abnormal stomach morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0000913,http://purl.obolibrary.org/obo/GO_0007420,'brain development',Occurent,'abnormal brain development',http://purl.obolibrary.org/obo/MP_0002152,http://purl.obolibrary.org/obo/UBERON_0000955,'brain',Continuant,'abnormal brain morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0001739,http://purl.obolibrary.org/obo/GO_0032941,'secretion by tissue',Occurent,'abnormal adrenal gland secretion',http://purl.obolibrary.org/obo/MP_0002909,http://purl.obolibrary.org/obo/UBERON_0002369,'adrenal gland',Continuant,'abnormal adrenal gland physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0004774,http://purl.obolibrary.org/obo/CHEBI_22868,'bile salt',Continuant,'abnormal bile salt level',http://purl.obolibrary.org/obo/MP_0005365,http://purl.obolibrary.org/obo/GO_0042592,'homeostatic process',Occurent,'abnormal bile salt homeostasis'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0030313,http://purl.obolibrary.org/obo/GO_0060324,'face development',Occurent,'abnormal face development',http://purl.obolibrary.org/obo/MP_0003743,http://purl.obolibrary.org/obo/UBERON_0001456,'face',Continuant,'abnormal facial morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0014158,http://purl.obolibrary.org/obo/MPATH_181,'fibrosis',Other,'esophagus fibrosis',http://purl.obolibrary.org/obo/MP_0000467,http://purl.obolibrary.org/obo/UBERON_0001043,'esophagus',Continuant,'abnormal esophagus morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0013905,http://purl.obolibrary.org/obo/GO_0006954,'inflammatory response',Occurent,'preputial gland inflammation',http://purl.obolibrary.org/obo/MP_0005647,http://purl.obolibrary.org/obo/UBERON_0003937,'reproductive gland',Continuant,'abnormal sex gland physiology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0004588,http://purl.obolibrary.org/obo/GO_0060118,'vestibular receptor cell development',Occurent,'abnormal vestibular hair cell development',http://purl.obolibrary.org/obo/MP_0002623,http://purl.obolibrary.org/obo/CL_0000609,'vestibular hair cell',Continuant,'abnormal vestibular hair cell morphology'
TRUE,obo20190313_merged_mp.owl,/data/tmp_pato/ontologies/obo20190313_merged_mp.owl,http://purl.obolibrary.org/obo/MP_0004589,http://purl.obolibrary.org/obo/GO_0060117,'auditory receptor cell development',Occurent,'abnormal cochlear hair cell development',http://purl.obolibrary.org/obo/MP_0002622,http://purl.obolibrary.org/obo/CL_0000202,'auditory hair cell',Continuant,'abnormal cochlear hair cell morphology'
