defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/ZP_0018357	artery increased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0000005	artery	http://purl.obolibrary.org/obo/PATO_0000586	increased size
http://purl.obolibrary.org/obo/ZP_0102235	artery malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0000005	artery	http://purl.obolibrary.org/obo/PATO_0000646	malformed
http://purl.obolibrary.org/obo/ZP_0000699	artery morphogenesis delayed, abnormal	http://purl.obolibrary.org/obo/GO_0048844	artery morphogenesis	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/ZP_0002089	artery morphogenesis disrupted, abnormal	http://purl.obolibrary.org/obo/GO_0048844	artery morphogenesis	http://purl.obolibrary.org/obo/PATO_0001507	disrupted
http://purl.obolibrary.org/obo/ZP_0013053	artery morphogenesis process quality, abnormal	http://purl.obolibrary.org/obo/GO_0048844	artery morphogenesis	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/ZP_0100197	associative learning disrupted, abnormal	http://purl.obolibrary.org/obo/GO_0008306	associative learning	http://purl.obolibrary.org/obo/PATO_0001507	disrupted
http://purl.obolibrary.org/obo/ZP_0001672	associative learning increased rate, abnormal	http://purl.obolibrary.org/obo/GO_0008306	associative learning	http://purl.obolibrary.org/obo/PATO_0000912	increased rate
http://purl.obolibrary.org/obo/ZP_0013440	astral spindle assembly process quality, abnormal	http://purl.obolibrary.org/obo/GO_0055049	astral spindle assembly	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/ZP_0014982	astrocyte activation quality, abnormal	http://purl.obolibrary.org/obo/GO_0048143	astrocyte activation	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/ZP_0017586	astrocyte decreased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0009075	astrocyte	http://purl.obolibrary.org/obo/PATO_0001997	decreased amount
http://purl.obolibrary.org/obo/ZP_0104073	atrial cardiac muscle cell action potential decreased duration, abnormal	http://purl.obolibrary.org/obo/GO_0086014	atrial cardiac muscle cell action potential	http://purl.obolibrary.org/obo/PATO_0000499	decreased duration
http://purl.obolibrary.org/obo/ZP_0013960	atrial cardiac muscle cell action potential duration, abnormal	http://purl.obolibrary.org/obo/GO_0086014	atrial cardiac muscle cell action potential	http://purl.obolibrary.org/obo/PATO_0001309	duration
http://purl.obolibrary.org/obo/ZP_0011943	atrial cardiac muscle cell action potential increased duration, abnormal	http://purl.obolibrary.org/obo/GO_0086014	atrial cardiac muscle cell action potential	http://purl.obolibrary.org/obo/PATO_0000498	increased duration
http://purl.obolibrary.org/obo/ZP_0014655	atrial cardiac muscle cell action potential process quality, abnormal	http://purl.obolibrary.org/obo/GO_0086014	atrial cardiac muscle cell action potential	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/ZP_0014169	atrial cardiac muscle cell development occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0055014	atrial cardiac muscle cell development	http://purl.obolibrary.org/obo/PATO_0000057	occurrence
http://purl.obolibrary.org/obo/ZP_0130874	atrial cardiac muscle cell development process quality, abnormal	http://purl.obolibrary.org/obo/GO_0055014	atrial cardiac muscle cell development	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/ZP_0006043	atrial cardiac muscle cell differentiation decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0055011	atrial cardiac muscle cell differentiation	http://purl.obolibrary.org/obo/PATO_0002052	decreased occurrence
http://purl.obolibrary.org/obo/ZP_0009573	atrial cardiac muscle cell differentiation disrupted, abnormal	http://purl.obolibrary.org/obo/GO_0055011	atrial cardiac muscle cell differentiation	http://purl.obolibrary.org/obo/PATO_0001507	disrupted
http://purl.obolibrary.org/obo/ZP_0017361	atrial cardiac muscle cell differentiation process quality, abnormal	http://purl.obolibrary.org/obo/GO_0055011	atrial cardiac muscle cell differentiation	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/ZP_0018443	atrial cardiac muscle tissue morphogenesis process quality, abnormal	http://purl.obolibrary.org/obo/GO_0055009	atrial cardiac muscle tissue morphogenesis	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/ZP_0102376	atrial endocardium decreased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0001614	atrial endocardium	http://purl.obolibrary.org/obo/PATO_0001997	decreased amount
http://purl.obolibrary.org/obo/ZP_0016626	atrial endocardium mislocalised, abnormal	http://purl.obolibrary.org/obo/ZFA_0001614	atrial endocardium	http://purl.obolibrary.org/obo/PATO_0000628	mislocalised
http://purl.obolibrary.org/obo/ZP_0013489	atrial endocardium morphology, abnormal	http://purl.obolibrary.org/obo/ZFA_0001614	atrial endocardium	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/ZP_0006856	atrial endocardium structure, abnormal	http://purl.obolibrary.org/obo/ZFA_0001614	atrial endocardium	http://purl.obolibrary.org/obo/PATO_0000141	structure
http://purl.obolibrary.org/obo/ZP_0017966	atrial myocardium absent, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/ZP_0009757	atrial myocardium bulbous, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0002210	bulbous
http://purl.obolibrary.org/obo/ZP_0002178	atrial myocardium contractility, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0001579	contractility
http://purl.obolibrary.org/obo/ZP_0107119	atrial myocardium cystic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0001673	cystic
http://purl.obolibrary.org/obo/ZP_0003715	atrial myocardium decreased contractility, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0001581	decreased contractility
http://purl.obolibrary.org/obo/ZP_0009271	atrial myocardium decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0000587	decreased size
http://purl.obolibrary.org/obo/ZP_0021162	atrial myocardium decreased thickness, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness
http://purl.obolibrary.org/obo/ZP_0009755	atrial myocardium dilated, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0001571	dilated
http://purl.obolibrary.org/obo/ZP_0010169	atrial myocardium disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0000937	disorganized
http://purl.obolibrary.org/obo/ZP_0009756	atrial myocardium distended, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0001602	distended
http://purl.obolibrary.org/obo/ZP_0009753	atrial myocardium increased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0000586	increased size
http://purl.obolibrary.org/obo/ZP_0009754	atrial myocardium increased width, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0000600	increased width
http://purl.obolibrary.org/obo/ZP_0013472	atrial myocardium morphology, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/ZP_0010170	atrial myocardium swollen, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/PATO_0001851	swollen
http://purl.obolibrary.org/obo/ZP_0006126	atrial ventricular junction remodeling disrupted, abnormal	http://purl.obolibrary.org/obo/GO_0003294	atrial ventricular junction remodeling	http://purl.obolibrary.org/obo/PATO_0001507	disrupted
http://purl.obolibrary.org/obo/ZP_0020017	atrioventricular canal absent, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/ZP_0003612	atrioventricular canal aplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0001483	aplastic
http://purl.obolibrary.org/obo/ZP_0106524	atrioventricular canal aplastic/hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0002290	aplastic/hypoplastic
http://purl.obolibrary.org/obo/ZP_0016991	atrioventricular canal cellular quality, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0001396	cellular quality
http://purl.obolibrary.org/obo/ZP_0131104	atrioventricular canal collapsed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0001478	collapsed
http://purl.obolibrary.org/obo/ZP_0017965	atrioventricular canal constricted, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0001847	constricted
http://purl.obolibrary.org/obo/ZP_0019474	atrioventricular canal decreased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0001997	decreased amount
http://purl.obolibrary.org/obo/ZP_0010305	atrioventricular canal decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000587	decreased size
http://purl.obolibrary.org/obo/ZP_0103801	atrioventricular canal decreased width, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000599	decreased width
http://purl.obolibrary.org/obo/ZP_0021163	atrioventricular canal development decreased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0036302	atrioventricular canal development	http://purl.obolibrary.org/obo/PATO_0002302	decreased process quality
http://purl.obolibrary.org/obo/ZP_0001798	atrioventricular canal development disrupted, abnormal	http://purl.obolibrary.org/obo/GO_0036302	atrioventricular canal development	http://purl.obolibrary.org/obo/PATO_0001507	disrupted
http://purl.obolibrary.org/obo/ZP_0011168	atrioventricular canal development process quality, abnormal	http://purl.obolibrary.org/obo/GO_0036302	atrioventricular canal development	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/ZP_0106779	atrioventricular canal diameter, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0001334	diameter
http://purl.obolibrary.org/obo/ZP_0003261	atrioventricular canal distended, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0001602	distended
http://purl.obolibrary.org/obo/ZP_0103051	atrioventricular canal endocardium absent, abnormal	http://purl.obolibrary.org/obo/ZFA_0001616	atrioventricular canal endocardium	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/ZP_0016621	atrioventricular canal endocardium cellular adhesivity, abnormal	http://purl.obolibrary.org/obo/ZFA_0001616	atrioventricular canal endocardium	http://purl.obolibrary.org/obo/PATO_0001531	cellular adhesivity
http://purl.obolibrary.org/obo/ZP_0018594	atrioventricular canal endocardium decreased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0001616	atrioventricular canal endocardium	http://purl.obolibrary.org/obo/PATO_0001997	decreased amount
http://purl.obolibrary.org/obo/ZP_0137333	atrioventricular canal endocardium increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0001616	atrioventricular canal endocardium	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/ZP_0103066	atrioventricular canal endocardium increased distribution, abnormal	http://purl.obolibrary.org/obo/ZFA_0001616	atrioventricular canal endocardium	http://purl.obolibrary.org/obo/PATO_0001671	increased distribution
http://purl.obolibrary.org/obo/ZP_0004559	atrioventricular canal endocardium morphology, abnormal	http://purl.obolibrary.org/obo/ZFA_0001616	atrioventricular canal endocardium	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/ZP_0101434	atrioventricular canal functionality, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/ZP_0019473	atrioventricular canal increased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/ZP_0018636	atrioventricular canal increased distribution, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0001671	increased distribution
http://purl.obolibrary.org/obo/ZP_0004995	atrioventricular canal increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000573	increased length
http://purl.obolibrary.org/obo/ZP_0103371	atrioventricular canal increased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000586	increased size
http://purl.obolibrary.org/obo/ZP_0008663	atrioventricular canal increased width, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000600	increased width
http://purl.obolibrary.org/obo/ZP_0011169	atrioventricular canal malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000646	malformed
http://purl.obolibrary.org/obo/ZP_0018637	atrioventricular canal mislocalised, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000628	mislocalised
http://purl.obolibrary.org/obo/ZP_0100650	atrioventricular canal morphogenesis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_1905222	atrioventricular canal morphogenesis	http://purl.obolibrary.org/obo/PATO_0002052	decreased occurrence
http://purl.obolibrary.org/obo/ZP_0130876	atrioventricular canal morphogenesis decreased process quality, abnormal	http://purl.obolibrary.org/obo/GO_1905222	atrioventricular canal morphogenesis	http://purl.obolibrary.org/obo/PATO_0002302	decreased process quality
http://purl.obolibrary.org/obo/ZP_0001800	atrioventricular canal morphology, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/ZP_0005537	atrioventricular canal obstructed, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000648	obstructed
http://purl.obolibrary.org/obo/ZP_0016164	atrioventricular canal physical object quality, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0001241	physical object quality
http://purl.obolibrary.org/obo/ZP_0011260	atrioventricular canal shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0015469	atrioventricular canal size, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000117	size
http://purl.obolibrary.org/obo/ZP_0101397	atrioventricular canal spatial pattern, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal	http://purl.obolibrary.org/obo/PATO_0000060	spatial pattern
http://purl.obolibrary.org/obo/ZP_0002050	atrioventricular node closed, abnormal	http://purl.obolibrary.org/obo/ZFA_0005070	atrioventricular node	http://purl.obolibrary.org/obo/PATO_0000608	closed
http://purl.obolibrary.org/obo/ZP_0002051	atrioventricular node decreased functionality, abnormal	http://purl.obolibrary.org/obo/ZFA_0005070	atrioventricular node	http://purl.obolibrary.org/obo/PATO_0001624	decreased functionality
http://purl.obolibrary.org/obo/ZP_0100695	atrioventricular ring absent, abnormal	http://purl.obolibrary.org/obo/ZFA_0005073	atrioventricular ring	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/ZP_0011944	atrioventricular ring aplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0005073	atrioventricular ring	http://purl.obolibrary.org/obo/PATO_0001483	aplastic
http://purl.obolibrary.org/obo/ZP_0017395	atrioventricular ring immature, abnormal	http://purl.obolibrary.org/obo/ZFA_0005073	atrioventricular ring	http://purl.obolibrary.org/obo/PATO_0001501	immature
http://purl.obolibrary.org/obo/ZP_0020015	atrioventricular ring morphology, abnormal	http://purl.obolibrary.org/obo/ZFA_0005073	atrioventricular ring	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/ZP_0009714	atrioventricular valve absent, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/ZP_0005297	atrioventricular valve amorphous, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001332	amorphous
http://purl.obolibrary.org/obo/ZP_0001723	atrioventricular valve aplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001483	aplastic
http://purl.obolibrary.org/obo/ZP_0106780	atrioventricular valve area, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001323	area
http://purl.obolibrary.org/obo/ZP_0019923	atrioventricular valve closure, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000136	closure
http://purl.obolibrary.org/obo/ZP_0004708	atrioventricular valve constricted, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001847	constricted
http://purl.obolibrary.org/obo/ZP_0106782	atrioventricular valve decreased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001997	decreased amount
http://purl.obolibrary.org/obo/ZP_0106783	atrioventricular valve decreased area, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0002058	decreased area
http://purl.obolibrary.org/obo/ZP_0005323	atrioventricular valve decreased diameter, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001715	decreased diameter
http://purl.obolibrary.org/obo/ZP_0003926	atrioventricular valve decreased functionality, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001624	decreased functionality
http://purl.obolibrary.org/obo/ZP_0020559	atrioventricular valve decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000587	decreased size
http://purl.obolibrary.org/obo/ZP_0017394	atrioventricular valve development arrested, abnormal	http://purl.obolibrary.org/obo/GO_0003171	atrioventricular valve development	http://purl.obolibrary.org/obo/PATO_0000297	arrested
http://purl.obolibrary.org/obo/ZP_0021161	atrioventricular valve development decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003171	atrioventricular valve development	http://purl.obolibrary.org/obo/PATO_0002052	decreased occurrence
http://purl.obolibrary.org/obo/ZP_0004557	atrioventricular valve development disrupted, abnormal	http://purl.obolibrary.org/obo/GO_0003171	atrioventricular valve development	http://purl.obolibrary.org/obo/PATO_0001507	disrupted
http://purl.obolibrary.org/obo/ZP_0014934	atrioventricular valve development process quality, abnormal	http://purl.obolibrary.org/obo/GO_0003171	atrioventricular valve development	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/ZP_0101670	atrioventricular valve disorganized, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000937	disorganized
http://purl.obolibrary.org/obo/ZP_0002658	atrioventricular valve formation decreased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0003190	atrioventricular valve formation	http://purl.obolibrary.org/obo/PATO_0002302	decreased process quality
http://purl.obolibrary.org/obo/ZP_0001796	atrioventricular valve formation disrupted, abnormal	http://purl.obolibrary.org/obo/GO_0003190	atrioventricular valve formation	http://purl.obolibrary.org/obo/PATO_0001507	disrupted
http://purl.obolibrary.org/obo/ZP_0011167	atrioventricular valve formation process quality, abnormal	http://purl.obolibrary.org/obo/GO_0003190	atrioventricular valve formation	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/ZP_0138318	atrioventricular valve functional, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001510	functional
http://purl.obolibrary.org/obo/ZP_0019922	atrioventricular valve functionality, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/ZP_0021997	atrioventricular valve hypoplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic
http://purl.obolibrary.org/obo/ZP_0018685	atrioventricular valve increased distribution, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001671	increased distribution
http://purl.obolibrary.org/obo/ZP_0009338	atrioventricular valve increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000573	increased length
http://purl.obolibrary.org/obo/ZP_0005546	atrioventricular valve malformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000646	malformed
http://purl.obolibrary.org/obo/ZP_0130690	atrioventricular valve morphogenesis decreased occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003181	atrioventricular valve morphogenesis	http://purl.obolibrary.org/obo/PATO_0002052	decreased occurrence
http://purl.obolibrary.org/obo/ZP_0019404	atrioventricular valve morphogenesis decreased process quality, abnormal	http://purl.obolibrary.org/obo/GO_0003181	atrioventricular valve morphogenesis	http://purl.obolibrary.org/obo/PATO_0002302	decreased process quality
http://purl.obolibrary.org/obo/ZP_0013681	atrioventricular valve morphogenesis disrupted, abnormal	http://purl.obolibrary.org/obo/GO_0003181	atrioventricular valve morphogenesis	http://purl.obolibrary.org/obo/PATO_0001507	disrupted
http://purl.obolibrary.org/obo/ZP_0131090	atrioventricular valve morphogenesis occurrence, abnormal	http://purl.obolibrary.org/obo/GO_0003181	atrioventricular valve morphogenesis	http://purl.obolibrary.org/obo/PATO_0000057	occurrence
http://purl.obolibrary.org/obo/ZP_0017963	atrioventricular valve morphogenesis process quality, abnormal	http://purl.obolibrary.org/obo/GO_0003181	atrioventricular valve morphogenesis	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/ZP_0001722	atrioventricular valve morphology, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/ZP_0008980	atrioventricular valve non-functional, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001511	non-functional
http://purl.obolibrary.org/obo/ZP_0016565	atrioventricular valve present, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000467	present
http://purl.obolibrary.org/obo/ZP_0022083	atrioventricular valve shape, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000052	shape
http://purl.obolibrary.org/obo/ZP_0137474	atrioventricular valve spatial pattern, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000060	spatial pattern
http://purl.obolibrary.org/obo/ZP_0010674	atrioventricular valve structure, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0000141	structure
http://purl.obolibrary.org/obo/ZP_0021185	atrium absent, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/ZP_0001777	atrium aplastic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0001483	aplastic
http://purl.obolibrary.org/obo/ZP_0003258	atrium bifurcated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0001784	bifurcated
http://purl.obolibrary.org/obo/ZP_0007877	atrium collapsed, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0001478	collapsed
http://purl.obolibrary.org/obo/ZP_0003066	atrium contractility, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0001579	contractility
http://purl.obolibrary.org/obo/ZP_0019310	atrium decreased amount, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0001997	decreased amount
http://purl.obolibrary.org/obo/ZP_0005495	atrium decreased contractility, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0001581	decreased contractility
http://purl.obolibrary.org/obo/ZP_0006780	atrium decreased functionality, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0001624	decreased functionality
http://purl.obolibrary.org/obo/ZP_0006049	atrium decreased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0000574	decreased length
http://purl.obolibrary.org/obo/ZP_0003164	atrium decreased size, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0000587	decreased size
http://purl.obolibrary.org/obo/ZP_0005497	atrium decreased strength, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0001779	decreased strength
http://purl.obolibrary.org/obo/ZP_0011815	atrium decreased thickness, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness
http://purl.obolibrary.org/obo/ZP_0101829	atrium decreased volume, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0000596	decreased volume
http://purl.obolibrary.org/obo/ZP_0005416	atrium deformed, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0001617	deformed
http://purl.obolibrary.org/obo/ZP_0013464	atrium differentiated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0002099	differentiated
http://purl.obolibrary.org/obo/ZP_0000724	atrium dilated, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/PATO_0001571	dilated
