defined_class	defined_class_label	affected_entity_1_sub	affected_entity_1_sub_label	affected_entity_1_super	affected_entity_1_super_label	affected_entity_2_super	affected_entity_2_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/ZP_0011941	hypothalamus has extra parts of type posterior side dopaminergic neuron, abnormal	http://purl.obolibrary.org/obo/BSPO_0000056	posterior side	http://purl.obolibrary.org/obo/ZFA_0000032	hypothalamus	http://purl.obolibrary.org/obo/ZFA_0009301	dopaminergic neuron	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0016411	hypothalamus has fewer parts of type lateral region peptide hormone secreting cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000082	lateral region	http://purl.obolibrary.org/obo/ZFA_0000032	hypothalamus	http://purl.obolibrary.org/obo/ZFA_0009100	peptide hormone secreting cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0012378	hypothalamus has fewer parts of type posterior side dopaminergic neuron, abnormal	http://purl.obolibrary.org/obo/BSPO_0000056	posterior side	http://purl.obolibrary.org/obo/ZFA_0000032	hypothalamus	http://purl.obolibrary.org/obo/ZFA_0009301	dopaminergic neuron	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0014437	hypothalamus has normal numbers of parts of type lateral region peptide hormone secreting cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000082	lateral region	http://purl.obolibrary.org/obo/ZFA_0000032	hypothalamus	http://purl.obolibrary.org/obo/ZFA_0009100	peptide hormone secreting cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0017086	hypothalamus has normal numbers of parts of type posterior side dopaminergic neuron, abnormal	http://purl.obolibrary.org/obo/BSPO_0000056	posterior side	http://purl.obolibrary.org/obo/ZFA_0000032	hypothalamus	http://purl.obolibrary.org/obo/ZFA_0009301	dopaminergic neuron	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0106565	integument orientation axon integument, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0000368	integument	http://purl.obolibrary.org/obo/ZFA_0000368	integument	http://purl.obolibrary.org/obo/PATO_0000133	orientation
http://purl.obolibrary.org/obo/ZP_0106567	integument orientation blood vessel integument, abnormal	http://purl.obolibrary.org/obo/ZFA_0005314	blood vessel	http://purl.obolibrary.org/obo/ZFA_0000368	integument	http://purl.obolibrary.org/obo/ZFA_0000368	integument	http://purl.obolibrary.org/obo/PATO_0000133	orientation
http://purl.obolibrary.org/obo/ZP_0008759	intersegmental vessel detached from endothelial tip cell dorsal aorta, abnormal	http://purl.obolibrary.org/obo/ZFA_0009303	endothelial tip cell	http://purl.obolibrary.org/obo/ZFA_0001285	intersegmental vessel	http://purl.obolibrary.org/obo/ZFA_0000014	dorsal aorta	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0019375	intersegmental vessel displaced to vascular sprouts neural tube, abnormal	http://purl.obolibrary.org/obo/ZFA_0005559	vascular sprouts	http://purl.obolibrary.org/obo/ZFA_0001285	intersegmental vessel	http://purl.obolibrary.org/obo/ZFA_0001135	neural tube	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0101543	intestinal bulb lacks all parts of type anatomical region neural crest cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000070	anatomical region	http://purl.obolibrary.org/obo/ZFA_0001076	intestinal bulb	http://purl.obolibrary.org/obo/ZFA_0009165	neural crest cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0130708	intestinal epithelium detached from cell intestinal epithelium, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0005124	intestinal epithelium	http://purl.obolibrary.org/obo/ZFA_0005124	intestinal epithelium	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0006805	intestinal epithelium detached from cell intestine, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0005124	intestinal epithelium	http://purl.obolibrary.org/obo/ZFA_0001338	intestine	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0008777	intestinal epithelium detached from obsolete cell intestinal epithelium, abnormal	http://purl.obolibrary.org/obo/GO_0005623	obsolete cell	http://purl.obolibrary.org/obo/ZFA_0005124	intestinal epithelium	http://purl.obolibrary.org/obo/ZFA_0005124	intestinal epithelium	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0100611	intestine has extra parts of type anatomical region neutrophil, abnormal	http://purl.obolibrary.org/obo/BSPO_0000070	anatomical region	http://purl.obolibrary.org/obo/ZFA_0001338	intestine	http://purl.obolibrary.org/obo/ZFA_0009327	neutrophil	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0101973	intestine has normal numbers of parts of type distal region enteric neuron, abnormal	http://purl.obolibrary.org/obo/BSPO_0000078	distal region	http://purl.obolibrary.org/obo/ZFA_0001338	intestine	http://purl.obolibrary.org/obo/ZFA_0005775	enteric neuron	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0101909	intestine lacks all parts of type distal region enteric neuron, abnormal	http://purl.obolibrary.org/obo/BSPO_0000078	distal region	http://purl.obolibrary.org/obo/ZFA_0001338	intestine	http://purl.obolibrary.org/obo/ZFA_0005775	enteric neuron	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0019220	lateral crista orientation stereocilium bundle lateral crista, abnormal	http://purl.obolibrary.org/obo/GO_0032421	stereocilium bundle	http://purl.obolibrary.org/obo/ZFA_0000166	lateral crista	http://purl.obolibrary.org/obo/ZFA_0000166	lateral crista	http://purl.obolibrary.org/obo/PATO_0000133	orientation
http://purl.obolibrary.org/obo/ZP_0002068	lens separated from cell lens epithelium, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0000035	lens	http://purl.obolibrary.org/obo/ZFA_0001326	lens epithelium	http://purl.obolibrary.org/obo/PATO_0001505	separated from
http://purl.obolibrary.org/obo/ZP_0130937	liver has extra parts of type anatomical region blood vessel, abnormal	http://purl.obolibrary.org/obo/BSPO_0000070	anatomical region	http://purl.obolibrary.org/obo/ZFA_0000123	liver	http://purl.obolibrary.org/obo/ZFA_0005314	blood vessel	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0020995	liver increased accumulation lipid droplet liver, abnormal	http://purl.obolibrary.org/obo/GO_0005811	lipid droplet	http://purl.obolibrary.org/obo/ZFA_0000123	liver	http://purl.obolibrary.org/obo/ZFA_0000123	liver	http://purl.obolibrary.org/obo/PATO_0002270	increased accumulation
http://purl.obolibrary.org/obo/ZP_0018623	macrophage accumulation lysosome macrophage, abnormal	http://purl.obolibrary.org/obo/GO_0005764	lysosome	http://purl.obolibrary.org/obo/ZFA_0009141	macrophage	http://purl.obolibrary.org/obo/ZFA_0009141	macrophage	http://purl.obolibrary.org/obo/PATO_0002269	accumulation
http://purl.obolibrary.org/obo/ZP_0019222	macula utricle orientation stereocilium bundle macula utricle, abnormal	http://purl.obolibrary.org/obo/GO_0032421	stereocilium bundle	http://purl.obolibrary.org/obo/ZFA_0000030	macula utricle	http://purl.obolibrary.org/obo/ZFA_0000030	macula utricle	http://purl.obolibrary.org/obo/PATO_0000133	orientation
http://purl.obolibrary.org/obo/ZP_0137635	male organism has extra parts of type gonad ovarian follicle, abnormal	http://purl.obolibrary.org/obo/ZFA_0000413	gonad	http://purl.obolibrary.org/obo/ZFA_0000242	male organism	http://purl.obolibrary.org/obo/ZFA_0001110	ovarian follicle	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0100817	male organism has extra parts of type liver fat cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000123	liver	http://purl.obolibrary.org/obo/ZFA_0000242	male organism	http://purl.obolibrary.org/obo/ZFA_0009082	fat cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0137634	male organism has fewer parts of type gonad spermatogenic cyst, abnormal	http://purl.obolibrary.org/obo/ZFA_0000413	gonad	http://purl.obolibrary.org/obo/ZFA_0000242	male organism	http://purl.obolibrary.org/obo/ZFA_0005882	spermatogenic cyst	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0017695	midbrain has extra parts of type dorsal region neuron, abnormal	http://purl.obolibrary.org/obo/BSPO_0000079	dorsal region	http://purl.obolibrary.org/obo/ZFA_0000128	midbrain	http://purl.obolibrary.org/obo/ZFA_0009248	neuron	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0101624	midbrain has fewer parts of type lymph vessel endothelial cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0005844	lymph vessel	http://purl.obolibrary.org/obo/ZFA_0000128	midbrain	http://purl.obolibrary.org/obo/ZFA_0009065	endothelial cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0100097	midbrain lacks all parts of type lymph vessel endothelial cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0005844	lymph vessel	http://purl.obolibrary.org/obo/ZFA_0000128	midbrain	http://purl.obolibrary.org/obo/ZFA_0009065	endothelial cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0011163	motor neuron has extra parts of type axon myelinating Schwann cell, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009052	motor neuron	http://purl.obolibrary.org/obo/ZFA_0009135	myelinating Schwann cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0005073	motor neuron perpendicular to neuron projection spinal cord, abnormal	http://purl.obolibrary.org/obo/GO_0043005	neuron projection	http://purl.obolibrary.org/obo/ZFA_0009052	motor neuron	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord	http://purl.obolibrary.org/obo/PATO_0002434	perpendicular to
http://purl.obolibrary.org/obo/ZP_0131024	muscle accumulation lipid droplet muscle, abnormal	http://purl.obolibrary.org/obo/GO_0005811	lipid droplet	http://purl.obolibrary.org/obo/ZFA_0005145	muscle	http://purl.obolibrary.org/obo/ZFA_0005145	muscle	http://purl.obolibrary.org/obo/PATO_0002269	accumulation
http://purl.obolibrary.org/obo/ZP_0016701	muscle detached from myofibril myoseptum, abnormal	http://purl.obolibrary.org/obo/GO_0030016	myofibril	http://purl.obolibrary.org/obo/ZFA_0005145	muscle	http://purl.obolibrary.org/obo/ZFA_0001089	myoseptum	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0013088	myotome attached to myofibril myoseptum, abnormal	http://purl.obolibrary.org/obo/GO_0030016	myofibril	http://purl.obolibrary.org/obo/ZFA_0001056	myotome	http://purl.obolibrary.org/obo/ZFA_0001089	myoseptum	http://purl.obolibrary.org/obo/PATO_0001667	attached to
http://purl.obolibrary.org/obo/ZP_0137783	myotome detached from muscle cell myotome, abnormal	http://purl.obolibrary.org/obo/ZFA_0009114	muscle cell	http://purl.obolibrary.org/obo/ZFA_0001056	myotome	http://purl.obolibrary.org/obo/ZFA_0001056	myotome	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0007731	myotome detached from myofibril vertical myoseptum, abnormal	http://purl.obolibrary.org/obo/GO_0030016	myofibril	http://purl.obolibrary.org/obo/ZFA_0001056	myotome	http://purl.obolibrary.org/obo/ZFA_0000610	vertical myoseptum	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0137786	myotome extends beyond muscle cell vertical myoseptum, abnormal	http://purl.obolibrary.org/obo/ZFA_0009114	muscle cell	http://purl.obolibrary.org/obo/ZFA_0001056	myotome	http://purl.obolibrary.org/obo/ZFA_0000610	vertical myoseptum	http://purl.obolibrary.org/obo/PATO_0002464	extends beyond
http://purl.obolibrary.org/obo/ZP_0103285	nasal ciliary artery separated from angiogenic sprout dorsal ciliary vein, abnormal	http://purl.obolibrary.org/obo/ZFA_0005604	angiogenic sprout	http://purl.obolibrary.org/obo/ZFA_0005053	nasal ciliary artery	http://purl.obolibrary.org/obo/ZFA_0005030	dorsal ciliary vein	http://purl.obolibrary.org/obo/PATO_0001505	separated from
http://purl.obolibrary.org/obo/ZP_0019221	neuromast hair cell orientation stereocilium bundle neuromast, abnormal	http://purl.obolibrary.org/obo/GO_0032421	stereocilium bundle	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/ZFA_0000243	neuromast	http://purl.obolibrary.org/obo/PATO_0000133	orientation
http://purl.obolibrary.org/obo/ZP_0011492	notochord orientation cell notochord, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0000135	notochord	http://purl.obolibrary.org/obo/ZFA_0000135	notochord	http://purl.obolibrary.org/obo/PATO_0000133	orientation
http://purl.obolibrary.org/obo/ZP_0016647	notochord separated from notochord inner cell notochord inner cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0005746	notochord inner cell	http://purl.obolibrary.org/obo/ZFA_0000135	notochord	http://purl.obolibrary.org/obo/ZFA_0005746	notochord inner cell	http://purl.obolibrary.org/obo/PATO_0001505	separated from
http://purl.obolibrary.org/obo/ZP_0001741	olfactory receptor cell attached to axon anterior commissure, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0001108	anterior commissure	http://purl.obolibrary.org/obo/PATO_0001667	attached to
http://purl.obolibrary.org/obo/ZP_0010109	olfactory receptor cell attached to axon anteromedial  zone olfactory bulb, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0005683	anteromedial  zone olfactory bulb	http://purl.obolibrary.org/obo/PATO_0001667	attached to
http://purl.obolibrary.org/obo/ZP_0001743	olfactory receptor cell attached to axon dorsal zone olfactory bulb, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0005674	dorsal zone olfactory bulb	http://purl.obolibrary.org/obo/PATO_0001667	attached to
http://purl.obolibrary.org/obo/ZP_0001746	olfactory receptor cell attached to axon lateral protoglomerulus 1, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0005717	lateral protoglomerulus 1	http://purl.obolibrary.org/obo/PATO_0001667	attached to
http://purl.obolibrary.org/obo/ZP_0001747	olfactory receptor cell attached to axon lateral protoglomerulus 2, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0005718	lateral protoglomerulus 2	http://purl.obolibrary.org/obo/PATO_0001667	attached to
http://purl.obolibrary.org/obo/ZP_0001744	olfactory receptor cell attached to axon lateral zone olfactory bulb, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0005675	lateral zone olfactory bulb	http://purl.obolibrary.org/obo/PATO_0001667	attached to
http://purl.obolibrary.org/obo/ZP_0001742	olfactory receptor cell attached to axon medial protoglomerulus, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0005671	medial protoglomerulus	http://purl.obolibrary.org/obo/PATO_0001667	attached to
http://purl.obolibrary.org/obo/ZP_0010108	olfactory receptor cell attached to axon ventral zone olfactory bulb, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0005677	ventral zone olfactory bulb	http://purl.obolibrary.org/obo/PATO_0001667	attached to
http://purl.obolibrary.org/obo/ZP_0001745	olfactory receptor cell detached from axon lateral protoglomerulus 1, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0005717	lateral protoglomerulus 1	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/ZP_0104332	olfactory receptor cell displaced to neuron projection central zone olfactory bulb, abnormal	http://purl.obolibrary.org/obo/GO_0043005	neuron projection	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0005673	central zone olfactory bulb	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0104334	olfactory receptor cell displaced to neuron projection dorsal zone olfactory bulb, abnormal	http://purl.obolibrary.org/obo/GO_0043005	neuron projection	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0005674	dorsal zone olfactory bulb	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0001740	olfactory receptor cell posterior to axon olfactory bulb, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell	http://purl.obolibrary.org/obo/ZFA_0000402	olfactory bulb	http://purl.obolibrary.org/obo/PATO_0001633	posterior to
http://purl.obolibrary.org/obo/ZP_0011563	oocyte accumulation secretory granule oocyte, abnormal	http://purl.obolibrary.org/obo/GO_0030141	secretory granule	http://purl.obolibrary.org/obo/ZFA_0001109	oocyte	http://purl.obolibrary.org/obo/ZFA_0001109	oocyte	http://purl.obolibrary.org/obo/PATO_0002269	accumulation
http://purl.obolibrary.org/obo/ZP_0007957	opercle has fewer parts of type antero-ventral margin bone tissue, abnormal	http://purl.obolibrary.org/obo/BSPO_0000688	antero-ventral margin	http://purl.obolibrary.org/obo/ZFA_0000250	opercle	http://purl.obolibrary.org/obo/ZFA_0005621	bone tissue	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0007958	opercle has fewer parts of type antero-ventral margin osteoblast, abnormal	http://purl.obolibrary.org/obo/BSPO_0000688	antero-ventral margin	http://purl.obolibrary.org/obo/ZFA_0000250	opercle	http://purl.obolibrary.org/obo/ZFA_0009031	osteoblast	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0007960	opercle has fewer parts of type postero-ventral margin osteoblast, abnormal	http://purl.obolibrary.org/obo/BSPO_0000689	postero-ventral margin	http://purl.obolibrary.org/obo/ZFA_0000250	opercle	http://purl.obolibrary.org/obo/ZFA_0009031	osteoblast	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0106413	optic tectum has extra parts of type ventral region microglial cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000084	ventral region	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0105986	optic tectum has fewer parts of type dorso-lateral region microglial cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000080	dorso-lateral region	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0106405	optic tectum has fewer parts of type ventral region microglial cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000084	ventral region	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0106414	optic tectum lacks all parts of type dorso-lateral region microglial cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000080	dorso-lateral region	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0106415	optic tectum lacks all parts of type ventral region microglial cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000084	ventral region	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum	http://purl.obolibrary.org/obo/ZFA_0009077	microglial cell	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0015416	pancreas has extra parts of type posterior region endocrine cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000072	posterior region	http://purl.obolibrary.org/obo/ZFA_0000140	pancreas	http://purl.obolibrary.org/obo/ZFA_0009096	endocrine cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0015415	pancreas has normal numbers of parts of type posterior region endocrine cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000072	posterior region	http://purl.obolibrary.org/obo/ZFA_0000140	pancreas	http://purl.obolibrary.org/obo/ZFA_0009096	endocrine cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0017001	pectoral fin displaced to integument pectoral fin cartilage, abnormal	http://purl.obolibrary.org/obo/ZFA_0000368	integument	http://purl.obolibrary.org/obo/ZFA_0001161	pectoral fin	http://purl.obolibrary.org/obo/ZFA_0000257	pectoral fin cartilage	http://purl.obolibrary.org/obo/PATO_0002168	displaced to
http://purl.obolibrary.org/obo/ZP_0021551	periventricular grey zone has fewer parts of type proliferative region cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000098	proliferative region	http://purl.obolibrary.org/obo/ZFA_0000516	periventricular grey zone	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0017117	podocyte protruding into apical plasma membrane pronephric capsular space, abnormal	http://purl.obolibrary.org/obo/GO_0016324	apical plasma membrane	http://purl.obolibrary.org/obo/ZFA_0009285	podocyte	http://purl.obolibrary.org/obo/ZFA_0005312	pronephric capsular space	http://purl.obolibrary.org/obo/PATO_0001645	protruding into
http://purl.obolibrary.org/obo/ZP_0003491	post-vent region has extra parts of type ventral larval melanophore stripe iridophore, abnormal	http://purl.obolibrary.org/obo/ZFA_0005222	ventral larval melanophore stripe	http://purl.obolibrary.org/obo/ZFA_0001117	post-vent region	http://purl.obolibrary.org/obo/ZFA_0009199	iridophore	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0007390	post-vent region has fewer parts of type melanophore stripe melanocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0001463	melanophore stripe	http://purl.obolibrary.org/obo/ZFA_0001117	post-vent region	http://purl.obolibrary.org/obo/ZFA_0009091	melanocyte	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0017359	post-vent region has fewer parts of type yolk larval melanophore stripe melanocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0005224	yolk larval melanophore stripe	http://purl.obolibrary.org/obo/ZFA_0001117	post-vent region	http://purl.obolibrary.org/obo/ZFA_0009091	melanocyte	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0016274	post-vent region increased accumulation ventro-lateral region iridophore, abnormal	http://purl.obolibrary.org/obo/BSPO_0000085	ventro-lateral region	http://purl.obolibrary.org/obo/ZFA_0001117	post-vent region	http://purl.obolibrary.org/obo/ZFA_0009199	iridophore	http://purl.obolibrary.org/obo/PATO_0002270	increased accumulation
http://purl.obolibrary.org/obo/ZP_0016273	post-vent region increased accumulation ventro-lateral region melanocyte, abnormal	http://purl.obolibrary.org/obo/BSPO_0000085	ventro-lateral region	http://purl.obolibrary.org/obo/ZFA_0001117	post-vent region	http://purl.obolibrary.org/obo/ZFA_0009091	melanocyte	http://purl.obolibrary.org/obo/PATO_0002270	increased accumulation
http://purl.obolibrary.org/obo/ZP_0007000	post-vent vasculature increased accumulation postero-ventral region nucleate erythrocyte, abnormal	http://purl.obolibrary.org/obo/BSPO_0000035	postero-ventral region	http://purl.obolibrary.org/obo/ZFA_0005037	post-vent vasculature	http://purl.obolibrary.org/obo/ZFA_0009256	nucleate erythrocyte	http://purl.obolibrary.org/obo/PATO_0002270	increased accumulation
http://purl.obolibrary.org/obo/ZP_0011159	posterior lateral line nerve has fewer parts of type axon myelinating Schwann cell, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0000175	posterior lateral line nerve	http://purl.obolibrary.org/obo/ZFA_0009135	myelinating Schwann cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0104552	posterior lateral line neuromast orientation stereocilium bundle posterior lateral line neuromast, abnormal	http://purl.obolibrary.org/obo/GO_0032421	stereocilium bundle	http://purl.obolibrary.org/obo/ZFA_0000940	posterior lateral line neuromast	http://purl.obolibrary.org/obo/ZFA_0000940	posterior lateral line neuromast	http://purl.obolibrary.org/obo/PATO_0000133	orientation
http://purl.obolibrary.org/obo/ZP_0010075	posterior lateral line primordium has fewer parts of type posterior-most region cell, abnormal	http://purl.obolibrary.org/obo/BSPO_0000037	posterior-most region	http://purl.obolibrary.org/obo/ZFA_0001157	posterior lateral line primordium	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0012717	posterior macula separated from tether cell sagitta, abnormal	http://purl.obolibrary.org/obo/ZFA_0005565	tether cell	http://purl.obolibrary.org/obo/ZFA_0000558	posterior macula	http://purl.obolibrary.org/obo/ZFA_0000676	sagitta	http://purl.obolibrary.org/obo/PATO_0001505	separated from
http://purl.obolibrary.org/obo/ZP_0137434	posterior segment eye lacks parts or has fewer parts of type proximal side retinal pigmented epithelium, abnormal	http://purl.obolibrary.org/obo/BSPO_0000061	proximal side	http://purl.obolibrary.org/obo/ZFA_0005567	posterior segment eye	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0012511	postoptic commissure has fewer parts of type medial region glial cell (sensu Vertebrata), abnormal	http://purl.obolibrary.org/obo/BSPO_0000083	medial region	http://purl.obolibrary.org/obo/ZFA_0000059	postoptic commissure	http://purl.obolibrary.org/obo/ZFA_0009147	glial cell (sensu Vertebrata)	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
